"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (139)",13459,,,1,,,8727,1,3,4727,,,
"Pesca (140)",11,,,,,,9,,,2,,,
"Explotación de minas y canteras (141)",1,,,,,,,1,,,,,
"Industrias manufactureras (142)",107,,,,,4,,95,5,3,,,
"Suministro de electricidad, gas y agua (143)",1,,,,,,,,,1,,,
"Construcción (144)",74,,,1,,,,6,45,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",307,,,2,,264,,12,2,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,,,,,,,9,,1,,,
"Comercio al por mayor (147)",11,,,,,11,,,,,,,
"Comercio al por menor (148)",286,,,2,,253,,3,2,26,,,
"Hoteles y restaurantes (149)",97,,,1,,88,,,,8,,,
"Trans., almac. y comunicaciones (150)",133,,,1,1,2,,,123,6,,,
"Activid.inmobil., empres. y alquileres (152)",13,,2,3,2,4,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",24,1,1,,18,1,,,,3,,,
"Enseñanza (154)",91,1,88,,1,,,,,1,,,
"Servicios sociales y de salud (155)",19,,5,9,2,1,,1,1,,,,
"Otras activ. serv.comun.soc y personales (156)",23,,,8,,2,,,,13,,,
"Hogares privados con servicio doméstico (157)",126,,,,,,,,,126,,,
"Actividad economica no especificada (159)",386,,,,1,,,,,,,385,
"Desocupado (160)",275,,,,,,,,,,,,275
"Hombres (161)",13078,2,63,20,20,156,8324,107,173,3908,,65,240
"Agric., ganadería, caza y silvicultura (162)",12151,,,1,,,8317,1,3,3829,,,
"Pesca (163)",9,,,,,,7,,,2,,,
"Explotación de minas y canteras (164)",1,,,,,,,1,,,,,
"Industrias manufactureras (165)",92,,,,,3,,86,,3,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",73,,,1,,,,6,44,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",173,,,1,,142,,12,2,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,,,,,,9,,1,,,
"Comercio al por mayor (170)",7,,,,,7,,,,,,,
"Comercio al por menor (171)",156,,,1,,135,,3,2,15,,,
"Hoteles y restaurantes (172)",4,,,,,4,,,,,,,
"Trans., almac. y comunicaciones (173)",131,,,1,1,1,,,123,5,,,
"Activid.inmobil., empres. y alquileres (175)",13,,2,3,2,4,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",22,1,1,,16,1,,,,3,,,
"Enseñanza (177)",56,1,55,,,,,,,,,,
"Servicios sociales y de salud (178)",14,,5,5,1,1,,1,1,,,,
"Otras activ. serv.comun.soc y personales (179)",15,,,8,,,,,,7,,,
"Hogares privados con servicio doméstico (180)",18,,,,,,,,,18,,,
"Actividad economica no especificada (182)",65,,,,,,,,,,,65,
"Desocupado (183)",240,,,,,,,,,,,,240
"Mujeres (184)",2069,,33,6,5,210,412,9,6,1033,,320,35
"Agric., ganadería, caza y silvicultura (185)",1308,,,,,,410,,,898,,,
"Pesca (186)",2,,,,,,2,,,,,,
"Industrias manufactureras (188)",15,,,,,1,,9,5,,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",134,,,1,,122,,,,11,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",130,,,1,,118,,,,11,,,
"Hoteles y restaurantes (195)",93,,,1,,84,,,,8,,,
"Trans., almac. y comunicaciones (196)",2,,,,,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,,,,2,,,,,,,,
"Enseñanza (200)",35,,33,,1,,,,,1,,,
"Servicios sociales y de salud (201)",5,,,4,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",8,,,,,2,,,,6,,,
"Hogares privados con servicio doméstico (203)",108,,,,,,,,,108,,,
"Actividad economica no especificada (205)",321,,,,1,,,,,,,320,
"Desocupado (206)",35,,,,,,,,,,,,35
