"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (118)",143,7,16,96,10,14,,
"Suministro de electricidad, gas y agua (119)",2,,2,,,,,
"Construcción (120)",34,4,24,4,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1480,132,3,1084,27,234,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",21,2,2,11,3,3,,
"Comercio al por mayor (123)",49,3,1,27,1,17,,
"Comercio al por menor (124)",1410,127,,1046,23,214,,
"Hoteles y restaurantes (125)",458,115,9,289,14,31,,
"Trans., almac. y comunicaciones (126)",35,22,1,12,,,,
"Intermediación financiera (127)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (128)",68,51,2,10,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",130,78,52,,,,,
"Enseñanza (130)",698,656,,41,,1,,
"Servicios sociales y de salud (131)",146,133,2,9,2,,,
"Otras activ. serv.comun.soc y personales (132)",164,60,7,91,5,1,,
"Hogares privados con servicio doméstico (133)",232,,,,,,232,
"Actividad economica no especificada (135)",241,65,17,113,3,43,,
,,,,,,,,
"RURAL (136)",14641,383,2355,8365,322,2618,70,528
"Agric., ganadería, caza y silvicultura (137)",12297,2,1865,7676,300,2454,,
"Pesca (138)",4,,1,3,,,,
"Explotación de minas y canteras (139)",12,3,9,,,,,
"Industrias manufactureras (140)",90,2,29,55,1,3,,
"Suministro de electricidad, gas y agua (141)",1,,1,,,,,
"Construcción (142)",398,5,310,47,7,29,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",327,28,8,251,6,34,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",12,3,6,3,,,,
"Comercio al por mayor (145)",11,3,1,7,,,,
"Comercio al por menor (146)",304,22,1,241,6,34,,
"Hoteles y restaurantes (147)",54,18,5,23,1,7,,
"Trans., almac. y comunicaciones (148)",117,21,19,75,2,,,
"Activid.inmobil., empres. y alquileres (150)",18,13,2,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",101,44,57,,,,,
"Enseñanza (152)",214,176,2,34,,2,,
"Servicios sociales y de salud (153)",46,40,,6,,,,
"Otras activ. serv.comun.soc y personales (154)",24,13,2,9,,,,
"Hogares privados con servicio doméstico (155)",70,,,,,,70,
"Actividad economica no especificada (157)",340,18,45,183,5,89,,
"Desocupado (158)",528,,,,,,,528
"Hombres (159)",11220,213,1871,7208,266,1238,8,416
"Agric., ganadería, caza y silvicultura (160)",9722,2,1450,6840,253,1177,,
"Pesca (161)",3,,1,2,,,,
"Explotación de minas y canteras (162)",11,2,9,,,,,
"Industrias manufactureras (163)",67,1,25,39,1,1,,
"Suministro de electricidad, gas y agua (164)",1,,1,,,,,
"Construcción (165)",373,5,292,44,7,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",129,11,8,102,1,7,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",12,3,6,3,,,,
"Comercio al por mayor (168)",4,,1,3,,,,
"Comercio al por menor (169)",113,8,1,96,1,7,,
"Hoteles y restaurantes (170)",13,7,1,4,,1,,
"Trans., almac. y comunicaciones (171)",113,19,19,73,2,,,
"Activid.inmobil., empres. y alquileres (173)",17,12,2,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",71,33,38,,,,,
"Enseñanza (175)",97,81,2,14,,,,
"Servicios sociales y de salud (176)",26,22,,4,,,,
"Otras activ. serv.comun.soc y personales (177)",14,6,1,7,,,,
"Hogares privados con servicio doméstico (178)",8,,,,,,8,
"Actividad economica no especificada (180)",139,12,22,76,2,27,,
"Desocupado (181)",416,,,,,,,416
"Mujeres (182)",3421,170,484,1157,56,1380,62,112
"Agric., ganadería, caza y silvicultura (183)",2575,,415,836,47,1277,,
"Pesca (184)",1,,,1,,,,
"Explotación de minas y canteras (185)",1,1,,,,,,
"Industrias manufactureras (186)",23,1,4,16,,2,,
"Construcción (188)",25,,18,3,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",198,17,,149,5,27,,
"Comercio al por mayor (191)",7,3,,4,,,,
"Comercio al por menor (192)",191,14,,145,5,27,,
"Hoteles y restaurantes (193)",41,11,4,19,1,6,,
"Trans., almac. y comunicaciones (194)",4,2,,2,,,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",30,11,19,,,,,
"Enseñanza (198)",117,95,,20,,2,,
"Servicios sociales y de salud (199)",20,18,,2,,,,
"Otras activ. serv.comun.soc y personales (200)",10,7,1,2,,,,
"Hogares privados con servicio doméstico (201)",62,,,,,,62,
"Actividad economica no especificada (203)",201,6,23,107,3,62,,
