"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",564,295,269,172,101,71,392,194,198
"36 años (047)",525,283,242,183,101,82,342,182,160
"37 años (048)",531,270,261,159,89,70,372,181,191
"38 años (049)",552,267,285,165,73,92,387,194,193
"39 años (050)",427,221,206,138,69,69,289,152,137
"De 40 a 44 años (051)",2411,1232,1179,708,392,316,1703,840,863
"40 años (052)",595,283,312,177,85,92,418,198,220
"41 años (053)",369,197,172,96,53,43,273,144,129
"42 años (054)",563,291,272,154,84,70,409,207,202
"43 años (055)",450,223,227,141,92,49,309,131,178
"44 años (056)",434,238,196,140,78,62,294,160,134
"De 45 a 49 años (057)",2082,1116,966,602,337,265,1480,779,701
"45 años (058)",567,314,253,161,96,65,406,218,188
"46 años (059)",366,205,161,123,68,55,243,137,106
"47 años (060)",431,227,204,127,65,62,304,162,142
"48 años (061)",425,225,200,113,67,46,312,158,154
"49 años (062)",293,145,148,78,41,37,215,104,111
"De 50 a 54 años (063)",1537,745,792,411,220,191,1126,525,601
"50 años (064)",404,188,216,84,41,43,320,147,173
"51 años (065)",222,109,113,69,38,31,153,71,82
"52 años (066)",337,166,171,95,52,43,242,114,128
"53 años (067)",278,133,145,82,44,38,196,89,107
"54 años (068)",296,149,147,81,45,36,215,104,111
"De 55 a 59 años (069)",1281,628,653,269,138,131,1012,490,522
"55 años (070)",326,148,178,62,33,29,264,115,149
"56 años (071)",308,153,155,72,36,36,236,117,119
"57 años (072)",281,143,138,64,37,27,217,106,111
"58 años (073)",220,117,103,44,20,24,176,97,79
"59 años (074)",146,67,79,27,12,15,119,55,64
"De 60 a 64 años (075)",1209,573,636,260,124,136,949,449,500
"60 años (076)",464,188,276,83,32,51,381,156,225
"61 años (077)",145,67,78,28,12,16,117,55,62
"62 años (078)",244,132,112,62,34,28,182,98,84
"63 años (079)",183,92,91,45,26,19,138,66,72
"64 años (080)",173,94,79,42,20,22,131,74,57
"De 65 y más años (081)",3133,1502,1631,715,330,385,2418,1172,1246
"65 años (082)",387,180,207,84,38,46,303,142,161
"66 años (083)",130,65,65,32,20,12,98,45,53
"67 años (084)",175,92,83,44,21,23,131,71,60
"68 años (085)",224,107,117,47,23,24,177,84,93
"69 años (086)",101,41,60,30,10,20,71,31,40
"70 años (087)",353,172,181,76,36,40,277,136,141
"71 años (088)",77,38,39,24,11,13,53,27,26
"72 años (089)",139,62,77,37,16,21,102,46,56
"73 años (090)",98,46,52,25,13,12,73,33,40
"74 años (091)",79,42,37,27,16,11,52,26,26
"75 años (092)",227,108,119,52,23,29,175,85,90
"76 años (093)",72,34,38,18,7,11,54,27,27
"77 años (094)",69,34,35,18,5,13,51,29,22
"78 años (095)",126,64,62,31,13,18,95,51,44
"79 años (096)",69,35,34,12,7,5,57,28,29
"80 años (097)",230,95,135,33,9,24,197,86,111
"81 años (098)",34,16,18,10,4,6,24,12,12
"82 años (099)",51,24,27,11,7,4,40,17,23
"83 años (100)",36,19,17,7,5,2,29,14,15
"84 años (101)",14,8,6,2,1,1,12,7,5
"85 años (102)",90,45,45,23,10,13,67,35,32
"86 años (103)",29,16,13,4,3,1,25,13,12
"87 años (104)",30,16,14,8,5,3,22,11,11
"88 años (105)",36,16,20,6,1,5,30,15,15
"89 años (106)",25,14,11,3,2,1,22,12,10
"90 años (107)",51,27,24,6,3,3,45,24,21
"91 años (108)",6,2,4,,,,6,2,4
"92 años (109)",15,8,7,3,2,1,12,6,6
"93 años (110)",4,3,1,1,1,,3,2,1
"94 años (111)",4,1,3,1,,1,3,1,2
"95 años (112)",33,15,18,10,4,6,23,11,12
"96 años (113)",5,3,2,4,2,2,1,1,
"97 años (114)",5,2,3,1,1,,4,1,3
"98 y más años (115)",109,52,57,25,11,14,84,41,43
