"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",167,,75,49,33,10
,,,,,,
"URBANA (036)",5393,151,1980,2022,1094,146
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",24,,3,14,6,1
"Profes., científicos e intelectuales (038)",643,,153,375,112,3
"Técnicos de nivel medio y trab. asimilados (039)",214,,89,80,43,2
"Jefes y empleados de oficina (040)",276,,111,113,51,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",907,15,327,338,201,26
"Agricult. trabaj. calif.agrop. y pesqueros (042)",532,6,132,173,171,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",410,9,166,139,86,10
"Obreros construc., conf., papel, fab., instr. (044)",831,5,347,307,163,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1280,112,536,384,213,35
"Otra (046)",76,,28,44,4,
"Ocupación no especificada (047)",200,4,88,55,44,9
"Hombres (048)",3603,102,1253,1327,810,111
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",18,,2,11,4,1
"Profes., científicos e intelectuales (050)",358,,65,204,87,2
"Técnicos de nivel medio y trab. asimilados (051)",167,,66,60,39,2
"Jefes y empleados de oficina (052)",158,,43,74,40,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",384,10,114,140,104,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",458,5,111,150,147,45
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",366,8,150,123,76,9
"Obreros construc., conf., papel, fab., instr. (056)",794,5,330,293,157,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",697,70,287,195,124,21
"Otra (058)",75,,27,44,4,
"Ocupación no especificada (059)",128,4,58,33,28,5
"Mujeres (060)",1790,49,727,695,284,35
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,1,3,2,
"Profes., científicos e intelectuales (062)",285,,88,171,25,1
"Técnicos de nivel medio y trab. asimilados (063)",47,,23,20,4,
"Jefes y empleados de oficina (064)",118,,68,39,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",523,5,213,198,97,10
"Agricult. trabaj. calif.agrop. y pesqueros (066)",74,1,21,23,24,5
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",44,1,16,16,10,1
"Obreros construc., conf., papel, fab., instr. (068)",37,,17,14,6,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",583,42,249,189,89,14
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",72,,30,22,16,4
,,,,,,
"RURAL (072)",7562,692,3177,2228,1285,180
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,,2,1,
"Profes., científicos e intelectuales (074)",236,,83,127,26,
"Técnicos de nivel medio y trab. asimilados (075)",36,,14,14,8,
"Jefes y empleados de oficina (076)",22,,9,7,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",112,5,45,36,25,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1870,21,716,607,450,76
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",130,5,61,42,18,4
"Obreros construc., conf., papel, fab., instr. (080)",86,,18,40,25,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4843,661,2137,1275,685,85
"Otra (082)",8,,4,3,1,
"Ocupación no especificada (083)",216,,90,75,40,11
"Hombres (084)",5272,407,2160,1611,949,145
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,,2,1,
"Profes., científicos e intelectuales (086)",156,,39,96,21,
"Técnicos de nivel medio y trab. asimilados (087)",31,,10,13,8,
"Jefes y empleados de oficina (088)",21,,9,6,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",51,5,10,19,16,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1565,9,580,526,386,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",121,5,60,39,14,3
"Obreros construc., conf., papel, fab., instr. (092)",72,,16,34,19,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3123,388,1387,825,454,69
"Otra (094)",8,,4,3,1,
"Ocupación no especificada (095)",121,,45,48,23,5
"Mujeres (096)",2290,285,1017,617,336,35
"Profes., científicos e intelectuales (098)",80,,44,31,5,
"Técnicos de nivel medio y trab. asimilados (099)",5,,4,1,,
"Jefes y empleados de oficina (100)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",61,,35,17,9,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",305,12,136,81,64,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",9,,1,3,4,1
"Obreros construc., conf., papel, fab., instr. (104)",14,,2,6,6,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1720,273,750,450,231,16
"Ocupación no especificada (107)",95,,45,27,17,6
