"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (115)",104,5,24,43,1,31,,
"Pesca (116)",2,,,1,,1,,
"Explotación de minas y canteras (117)",65,39,25,1,,,,
"Industrias manufactureras (118)",200,32,26,121,11,10,,
"Suministro de electricidad, gas y agua (119)",3,3,,,,,,
"Construcción (120)",41,16,19,6,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1376,254,5,923,37,157,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",21,8,3,9,,1,,
"Comercio al por mayor (123)",46,22,1,15,1,7,,
"Comercio al por menor (124)",1309,224,1,899,36,149,,
"Hoteles y restaurantes (125)",676,259,28,353,19,17,,
"Trans., almac. y comunicaciones (126)",112,81,6,15,3,7,,
"Intermediación financiera (127)",17,17,,,,,,
"Activid.inmobil., empres. y alquileres (128)",252,191,28,22,8,3,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",134,106,28,,,,,
"Enseñanza (130)",424,388,,31,1,4,,
"Servicios sociales y de salud (131)",173,155,2,12,2,2,,
"Otras activ. serv.comun.soc y personales (132)",410,112,17,274,2,5,,
"Hogares privados con servicio doméstico (133)",163,,,,,,163,
"Actividad economica no especificada (135)",293,89,65,111,3,25,,
,,,,,,,,
"RURAL (136)",2614,364,1356,581,25,191,6,91
"Agric., ganadería, caza y silvicultura (137)",960,7,411,356,19,167,,
"Pesca (138)",42,2,4,30,1,5,,
"Explotación de minas y canteras (139)",748,129,615,3,,1,,
"Industrias manufactureras (140)",39,1,21,16,1,,,
"Suministro de electricidad, gas y agua (141)",32,3,29,,,,,
"Construcción (142)",105,7,89,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",150,23,26,90,2,9,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",45,5,14,22,1,3,,
"Comercio al por mayor (145)",7,2,4,1,,,,
"Comercio al por menor (146)",98,16,8,67,1,6,,
"Hoteles y restaurantes (147)",76,25,17,26,2,6,,
"Trans., almac. y comunicaciones (148)",122,29,74,19,,,,
"Activid.inmobil., empres. y alquileres (150)",109,85,19,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",28,19,9,,,,,
"Enseñanza (152)",14,12,,2,,,,
"Servicios sociales y de salud (153)",8,7,,1,,,,
"Otras activ. serv.comun.soc y personales (154)",32,8,6,17,,1,,
"Hogares privados con servicio doméstico (155)",6,,,,,,6,
"Actividad economica no especificada (157)",52,7,36,7,,2,,
"Desocupado (158)",91,,,,,,,91
"Hombres (159)",2104,307,1194,410,19,97,1,76
"Agric., ganadería, caza y silvicultura (160)",664,7,281,272,15,89,,
"Pesca (161)",32,2,4,22,1,3,,
"Explotación de minas y canteras (162)",738,122,612,3,,1,,
"Industrias manufactureras (163)",34,1,21,11,1,,,
"Suministro de electricidad, gas y agua (164)",32,3,29,,,,,
"Construcción (165)",103,6,88,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",94,18,26,46,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",39,5,14,18,1,1,,
"Comercio al por mayor (168)",7,2,4,1,,,,
"Comercio al por menor (169)",48,11,8,27,,2,,
"Hoteles y restaurantes (170)",28,7,9,10,1,1,,
"Trans., almac. y comunicaciones (171)",120,28,73,19,,,,
"Activid.inmobil., empres. y alquileres (173)",95,78,14,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",24,16,8,,,,,
"Enseñanza (175)",9,9,,,,,,
"Servicios sociales y de salud (176)",3,2,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",20,4,5,11,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",31,4,24,3,,,,
"Desocupado (181)",76,,,,,,,76
"Mujeres (182)",510,57,162,171,6,94,5,15
"Agric., ganadería, caza y silvicultura (183)",296,,130,84,4,78,,
"Pesca (184)",10,,,8,,2,,
"Explotación de minas y canteras (185)",10,7,3,,,,,
"Industrias manufactureras (186)",5,,,5,,,,
"Construcción (188)",2,1,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",56,5,,44,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",6,,,4,,2,,
"Comercio al por menor (192)",50,5,,40,1,4,,
"Hoteles y restaurantes (193)",48,18,8,16,1,5,,
"Trans., almac. y comunicaciones (194)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (196)",14,7,5,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",4,3,1,,,,,
"Enseñanza (198)",5,3,,2,,,,
"Servicios sociales y de salud (199)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (200)",12,4,1,6,,1,,
"Hogares privados con servicio doméstico (201)",5,,,,,,5,
"Actividad economica no especificada (203)",21,3,12,4,,2,,
