"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",851,,778,63,1,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",630,65,508,46,4,7,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3055,146,2184,36,,685,4,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",127,9,48,35,1,34,,
"Desocupado (103)",616,,,,,,,616
"Mujeres (104)",1116,244,177,302,12,228,68,85
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",111,101,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",27,25,,1,1,,,
"Jefes y empleados de oficina (108)",41,41,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",135,32,8,79,6,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",125,,,125,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",17,,8,9,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",13,,12,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",377,28,120,23,1,137,68,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",181,13,29,54,4,81,,
"Desocupado (116)",85,,,,,,,85
