"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3369,1648,1721,913,412,501,2456,1236,1220
"35 años (046)",781,383,398,182,78,104,599,305,294
"36 años (047)",691,331,360,178,76,102,513,255,258
"37 años (048)",703,364,339,206,101,105,497,263,234
"38 años (049)",667,331,336,176,80,96,491,251,240
"39 años (050)",527,239,288,171,77,94,356,162,194
"De 40 a 44 años (051)",2715,1332,1383,756,384,372,1959,948,1011
"40 años (052)",674,314,360,190,94,96,484,220,264
"41 años (053)",473,240,233,143,66,77,330,174,156
"42 años (054)",581,300,281,170,93,77,411,207,204
"43 años (055)",517,263,254,132,67,65,385,196,189
"44 años (056)",470,215,255,121,64,57,349,151,198
"De 45 a 49 años (057)",2319,1112,1207,592,284,308,1727,828,899
"45 años (058)",527,232,295,132,63,69,395,169,226
"46 años (059)",438,216,222,107,56,51,331,160,171
"47 años (060)",543,273,270,154,79,75,389,194,195
"48 años (061)",452,225,227,105,49,56,347,176,171
"49 años (062)",359,166,193,94,37,57,265,129,136
"De 50 a 54 años (063)",1880,885,995,509,244,265,1371,641,730
"50 años (064)",507,242,265,119,57,62,388,185,203
"51 años (065)",276,138,138,79,38,41,197,100,97
"52 años (066)",390,185,205,105,48,57,285,137,148
"53 años (067)",353,154,199,103,44,59,250,110,140
"54 años (068)",354,166,188,103,57,46,251,109,142
"De 55 a 59 años (069)",1698,835,863,463,232,231,1235,603,632
"55 años (070)",390,178,212,92,36,56,298,142,156
"56 años (071)",364,189,175,106,59,47,258,130,128
"57 años (072)",378,193,185,102,50,52,276,143,133
"58 años (073)",322,152,170,91,42,49,231,110,121
"59 años (074)",244,123,121,72,45,27,172,78,94
"De 60 a 64 años (075)",1502,719,783,388,184,204,1114,535,579
"60 años (076)",489,209,280,96,43,53,393,166,227
"61 años (077)",209,102,107,60,29,31,149,73,76
"62 años (078)",298,159,139,80,41,39,218,118,100
"63 años (079)",245,123,122,75,33,42,170,90,80
"64 años (080)",261,126,135,77,38,39,184,88,96
"De 65 y más años (081)",3965,1869,2096,1057,507,550,2908,1362,1546
"65 años (082)",379,178,201,100,55,45,279,123,156
"66 años (083)",241,127,114,64,33,31,177,94,83
"67 años (084)",269,138,131,72,38,34,197,100,97
"68 años (085)",265,114,151,62,29,33,203,85,118
"69 años (086)",176,84,92,50,23,27,126,61,65
"70 años (087)",364,169,195,77,43,34,287,126,161
"71 años (088)",128,67,61,40,21,19,88,46,42
"72 años (089)",216,92,124,55,21,34,161,71,90
"73 años (090)",160,91,69,41,25,16,119,66,53
"74 años (091)",163,77,86,54,23,31,109,54,55
"75 años (092)",230,111,119,51,24,27,179,87,92
"76 años (093)",142,68,74,30,16,14,112,52,60
"77 años (094)",112,63,49,33,14,19,79,49,30
"78 años (095)",155,73,82,42,21,21,113,52,61
"79 años (096)",84,37,47,24,11,13,60,26,34
"80 años (097)",217,79,138,40,14,26,177,65,112
"81 años (098)",66,45,21,28,19,9,38,26,12
"82 años (099)",59,27,32,14,9,5,45,18,27
"83 años (100)",52,25,27,28,12,16,24,13,11
"84 años (101)",72,37,35,33,13,20,39,24,15
"85 años (102)",99,37,62,26,9,17,73,28,45
"86 años (103)",54,25,29,19,8,11,35,17,18
"87 años (104)",46,23,23,12,6,6,34,17,17
"88 años (105)",31,14,17,7,1,6,24,13,11
"89 años (106)",28,11,17,10,3,7,18,8,10
"90 años (107)",57,18,39,12,4,8,45,14,31
"91 años (108)",11,5,6,7,4,3,4,1,3
"92 años (109)",11,6,5,3,,3,8,6,2
"93 años (110)",6,2,4,2,1,1,4,1,3
"94 años (111)",3,1,2,2,1,1,1,,1
"95 años (112)",9,2,7,2,,2,7,2,5
"96 años (113)",11,6,5,5,2,3,6,4,2
"97 años (114)",8,5,3,2,2,,6,3,3
"98 y más años (115)",41,12,29,10,2,8,31,10,21
