"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1031,23,380,18,,604,6,
"Ocupación no especificada (102)",77,9,11,44,,13,,
"Desocupado (103)",345,,,,,,,345
"Mujeres (104)",2645,69,51,1052,33,1365,20,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",47,43,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,3,,2,,,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",83,10,4,63,,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",910,,,877,33,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",32,,2,21,,9,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,1,1,2,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1410,4,41,16,,1329,20,
"Ocupación no especificada (115)",92,4,3,67,,18,,
"Desocupado (116)",55,,,,,,,55
