"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1332,,,,34,49,417,83,749
"Técnicos de nivel medio ytrab.asimilados (039)",400,2,,8,59,68,167,40,56
"Jefes y empleados de oficina (040)",399,,,2,65,49,157,32,94
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1978,120,,554,787,135,218,76,88
"Agricult.trabaj. calif.agrop. y pesquros (042)",1208,114,1,525,436,37,44,20,31
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",787,45,,182,365,68,78,24,25
"Obreros. construc., conf., papel, fab., instr (044)",1233,18,,325,627,85,93,44,41
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2461,243,3,912,978,117,117,47,44
"Otra (046)",62,,,,15,7,13,21,6
"Ocupación no especificada (047)",369,43,,104,147,22,27,9,17
"Hombres (048)",6039,143,3,1316,2336,411,786,283,761
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",25,,,2,5,1,5,1,11
"Profes., científicos e intelectuales (050)",842,,,,21,30,244,63,484
"Técnicos de nivel medio ytrab.asimilados (051)",279,2,,4,47,52,108,27,39
"Jefes y empleados de oficina (052)",205,,,2,42,25,66,23,47
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",599,7,,114,279,46,79,28,46
"Agricult.trabaj. calif.agrop. y pesquros (054)",866,50,,369,339,29,36,16,27
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",585,11,,112,292,60,66,21,23
"Obreros. construc., conf., papel, fab., instr (056)",1196,17,,312,614,82,89,43,39
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1176,43,3,350,586,68,62,34,30
"Otra (058)",59,,,,15,7,12,20,5
"Ocupación no especificada (059)",207,13,,51,96,11,19,7,10
"Mujeres (060)",4223,442,1,1299,1183,228,550,114,406
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",8,,,1,1,1,,,5
"Profes., científicos e intelectuales (062)",490,,,,13,19,173,20,265
"Técnicos de nivel medio ytrab.asimilados (063)",121,,,4,12,16,59,13,17
"Jefes y empleados de oficina (064)",194,,,,23,24,91,9,47
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1379,113,,440,508,89,139,48,42
"Agricult.trabaj. calif.agrop. y pesquros (066)",342,64,1,156,97,8,8,4,4
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",202,34,,70,73,8,12,3,2
"Obreros. construc., conf., papel, fab., instr (068)",37,1,,13,13,3,4,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1285,200,,562,392,49,55,13,14
"Otra (070)",3,,,,,,1,1,1
"Ocupación no especificada (071)",162,30,,53,51,11,8,2,7
,,,,,,,,,
"RURAL (072)",14043,2035,20,6726,4229,227,354,112,340
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",19,,,6,9,,,,4
"Profes., científicos e intelectuales (074)",255,,,,14,14,36,10,181
"Técnicos de nivel medio ytrab.asimilados (075)",120,,,3,10,21,54,14,18
"Jefes y empleados de oficina (076)",77,,,4,20,9,19,3,22
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",231,8,,67,131,10,10,2,3
"Agricult.trabaj. calif.agrop. y pesquros (078)",5947,868,2,3143,1705,69,67,42,51
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",532,14,,129,262,32,64,9,22
"Obreros. construc., conf., papel, fab., instr (080)",305,,,92,182,11,16,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",6294,1113,18,3156,1814,57,77,26,33
"Otra (082)",8,,,,2,,4,2,
"Ocupación no especificada (083)",255,32,,126,80,4,7,3,3
"Hombres (084)",8242,619,6,3695,3075,186,285,93,283
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",16,,,6,7,,,,3
"Profes., científicos e intelectuales (086)",202,,,,5,14,29,9,145
"Técnicos de nivel medio ytrab.asimilados (087)",99,,,3,10,19,39,12,16
"Jefes y empleados de oficina (088)",61,,,4,15,7,17,1,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",123,,,30,78,8,4,1,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",4333,390,2,2338,1404,59,57,35,48
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",469,9,,99,238,31,62,9,21
"Obreros. construc., conf., papel, fab., instr (092)",300,,,90,180,11,16,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2518,217,4,1078,1086,34,52,21,26
"Otra (094)",8,,,,2,,4,2,
"Ocupación no especificada (095)",113,3,,47,50,3,5,2,3
"Mujeres (096)",5801,1416,14,3031,1154,41,69,19,57
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,2,,,,1
"Profes., científicos e intelectuales (098)",53,,,,9,,7,1,36
"Técnicos de nivel medio ytrab.asimilados (099)",21,,,,,2,15,2,2
"Jefes y empleados de oficina (100)",16,,,,5,2,2,2,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",108,8,,37,53,2,6,1,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",1614,478,,805,301,10,10,7,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",63,5,,30,24,1,2,,1
"Obreros. construc., conf., papel, fab., instr (104)",5,,,2,2,,,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3776,896,14,2078,728,23,25,5,7
"Ocupación no especificada (107)",142,29,,79,30,1,2,1,
