"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Actividad economica no especificada (113)",1153,413,204,452,37,47,,
"Desocupado (114)",940,,,,,,,940
"Mujeres (115)",11471,4512,529,3862,226,821,1117,404
"Agric., ganadería, caza y silvicultura (116)",741,13,239,276,31,182,,
"Pesca (117)",2,,1,1,,,,
"Explotación de minas y canteras (118)",5,3,2,,,,,
"Industrias manufactureras (119)",514,35,75,371,10,23,,
"Suministro de electricidad, gas y agua (120)",10,8,2,,,,,
"Construcción (121)",39,7,17,14,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2945,671,3,1738,91,442,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",92,43,1,25,3,20,,
"Comercio al por mayor (124)",122,58,,40,5,19,,
"Comercio al por menor (125)",2731,570,2,1673,83,403,,
"Hoteles y restaurantes (126)",1053,325,26,578,45,79,,
"Trans., almac. y comunicaciones (127)",191,141,8,36,3,3,,
"Intermediación financiera (128)",56,53,,2,1,,,
"Activid.inmobil., empres. y alquileres (129)",488,402,12,62,9,3,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",244,191,53,,,,,
"Enseñanza (131)",1719,1628,,81,2,8,,
"Servicios sociales y de salud (132)",477,425,3,42,4,3,,
"Otras activ. serv.comun.soc y personales (133)",497,230,20,230,4,13,,
"Hogares privados con servicio doméstico (134)",1117,,,,,,1117,
"Actividad economica no especificada (136)",969,380,68,431,25,65,,
"Desocupado (137)",404,,,,,,,404
,,,,,,,,
"RURAL (138)",29130,1044,7630,13123,412,5975,289,657
"Agric., ganadería, caza y silvicultura (139)",25043,8,7060,11858,395,5722,,
"Explotación de minas y canteras (141)",34,14,19,1,,,,
"Industrias manufactureras (142)",232,8,88,124,,12,,
"Suministro de electricidad, gas y agua (143)",13,5,8,,,,,
"Construcción (144)",323,32,240,39,2,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",664,40,19,510,7,88,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",43,5,9,24,2,3,,
"Comercio al por mayor (147)",21,5,,12,1,3,,
"Comercio al por menor (148)",600,30,10,474,4,82,,
"Hoteles y restaurantes (149)",165,42,13,84,2,24,,
"Trans., almac. y comunicaciones (150)",317,58,52,198,2,7,,
"Intermediación financiera (151)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (152)",63,47,8,7,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",87,46,41,,,,,
"Enseñanza (154)",641,594,1,44,1,1,,
"Servicios sociales y de salud (155)",87,70,,17,,,,
"Otras activ. serv.comun.soc y personales (156)",80,24,20,33,,3,,
"Hogares privados con servicio doméstico (157)",289,,,,,,289,
"Actividad economica no especificada (159)",433,54,61,208,2,108,,
"Desocupado (160)",657,,,,,,,657
"Hombres (161)",25197,597,6751,12050,384,4879,11,525
"Agric., ganadería, caza y silvicultura (162)",22654,8,6226,11265,369,4786,,
"Explotación de minas y canteras (164)",34,14,19,1,,,,
"Industrias manufactureras (165)",187,5,79,94,,9,,
"Suministro de electricidad, gas y agua (166)",13,5,8,,,,,
"Construcción (167)",320,32,239,39,2,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",401,20,18,327,7,29,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",41,4,9,23,2,3,,
"Comercio al por mayor (170)",17,3,,10,1,3,,
"Comercio al por menor (171)",343,13,9,294,4,23,,
"Hoteles y restaurantes (172)",64,27,7,23,2,5,,
"Trans., almac. y comunicaciones (173)",312,56,51,196,2,7,,
"Activid.inmobil., empres. y alquileres (175)",50,36,7,6,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",75,38,37,,,,,
"Enseñanza (177)",294,280,1,12,1,,,
"Servicios sociales y de salud (178)",38,26,,12,,,,
"Otras activ. serv.comun.soc y personales (179)",50,18,15,15,,2,,
"Hogares privados con servicio doméstico (180)",11,,,,,,11,
"Actividad economica no especificada (182)",169,32,44,60,,33,,
"Desocupado (183)",525,,,,,,,525
"Mujeres (184)",3933,447,879,1073,28,1096,278,132
"Agric., ganadería, caza y silvicultura (185)",2389,,834,593,26,936,,
"Industrias manufactureras (188)",45,3,9,30,,3,,
"Construcción (190)",3,,1,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",263,20,1,183,,59,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,1,,1,,,,
"Comercio al por mayor (193)",4,2,,2,,,,
"Comercio al por menor (194)",257,17,1,180,,59,,
"Hoteles y restaurantes (195)",101,15,6,61,,19,,
"Trans., almac. y comunicaciones (196)",5,2,1,2,,,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",13,11,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",12,8,4,,,,,
"Enseñanza (200)",347,314,,32,,1,,
"Servicios sociales y de salud (201)",49,44,,5,,,,
"Otras activ. serv.comun.soc y personales (202)",30,6,5,18,,1,,
"Hogares privados con servicio doméstico (203)",278,,,,,,278,
"Actividad economica no especificada (205)",264,22,17,148,2,75,,
"Desocupado (206)",132,,,,,,,132
