"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",192,6,93,76,5,12,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1445,7,686,23,,729,,
"Ocupación no especificada (102)",161,10,44,82,2,23,,
"Desocupado (103)",771,,,,,,,771
"Mujeres (104)",1377,93,92,539,5,540,19,89
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",50,40,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,5,,4,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",67,21,,42,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",383,,1,371,5,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,3,3,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,1,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",662,9,76,52,,506,19,
"Ocupación no especificada (115)",97,7,12,56,,22,,
"Desocupado (116)",89,,,,,,,89
