"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"33 años (043)",1056,492,564,770,348,422,286,144,142
"34 años (044)",985,401,584,709,287,422,276,114,162
"De 35 a 39 años (045)",5500,2414,3086,3865,1696,2169,1635,718,917
"35 años (046)",1104,473,631,793,342,451,311,131,180
"36 años (047)",996,424,572,707,309,398,289,115,174
"37 años (048)",1200,523,677,849,359,490,351,164,187
"38 años (049)",1146,530,616,779,363,416,367,167,200
"39 años (050)",1054,464,590,737,323,414,317,141,176
"De 40 a 44 años (051)",5150,2342,2808,3701,1638,2063,1449,704,745
"40 años (052)",1314,604,710,914,401,513,400,203,197
"41 años (053)",837,394,443,609,283,326,228,111,117
"42 años (054)",1161,524,637,837,365,472,324,159,165
"43 años (055)",965,426,539,704,299,405,261,127,134
"44 años (056)",873,394,479,637,290,347,236,104,132
"De 45 a 49 años (057)",4502,2069,2433,3195,1458,1737,1307,611,696
"45 años (058)",1010,454,556,688,296,392,322,158,164
"46 años (059)",856,391,465,604,286,318,252,105,147
"47 años (060)",977,447,530,717,322,395,260,125,135
"48 años (061)",886,429,457,612,298,314,274,131,143
"49 años (062)",773,348,425,574,256,318,199,92,107
"De 50 a 54 años (063)",3936,1776,2160,2780,1241,1539,1156,535,621
"50 años (064)",971,440,531,671,301,370,300,139,161
"51 años (065)",562,267,295,425,197,228,137,70,67
"52 años (066)",823,374,449,572,257,315,251,117,134
"53 años (067)",745,329,416,529,234,295,216,95,121
"54 años (068)",835,366,469,583,252,331,252,114,138
"De 55 a 59 años (069)",3257,1497,1760,2294,1045,1249,963,452,511
"55 años (070)",711,322,389,495,213,282,216,109,107
"56 años (071)",690,318,372,467,214,253,223,104,119
"57 años (072)",696,329,367,493,227,266,203,102,101
"58 años (073)",625,281,344,441,204,237,184,77,107
"59 años (074)",535,247,288,398,187,211,137,60,77
"De 60 a 64 años (075)",2915,1321,1594,2067,926,1141,848,395,453
"60 años (076)",785,368,417,551,256,295,234,112,122
"61 años (077)",380,178,202,269,120,149,111,58,53
"62 años (078)",610,276,334,439,199,240,171,77,94
"63 años (079)",573,271,302,408,197,211,165,74,91
"64 años (080)",567,228,339,400,154,246,167,74,93
"De 65 y más años (081)",9094,4155,4939,6548,3008,3540,2546,1147,1399
"65 años (082)",694,328,366,484,231,253,210,97,113
"66 años (083)",546,258,288,401,193,208,145,65,80
"67 años (084)",530,269,261,363,186,177,167,83,84
"68 años (085)",541,260,281,359,181,178,182,79,103
"69 años (086)",407,192,215,298,145,153,109,47,62
"70 años (087)",631,307,324,430,207,223,201,100,101
"71 años (088)",299,153,146,229,114,115,70,39,31
"72 años (089)",490,222,268,345,151,194,145,71,74
"73 años (090)",421,183,238,326,145,181,95,38,57
"74 años (091)",394,187,207,300,146,154,94,41,53
"75 años (092)",527,216,311,358,152,206,169,64,105
"76 años (093)",393,179,214,277,130,147,116,49,67
"77 años (094)",422,204,218,310,153,157,112,51,61
"78 años (095)",397,189,208,280,131,149,117,58,59
"79 años (096)",254,111,143,183,74,109,71,37,34
"80 años (097)",362,146,216,251,98,153,111,48,63
"81 años (098)",187,83,104,147,70,77,40,13,27
"82 años (099)",235,113,122,182,94,88,53,19,34
"83 años (100)",186,74,112,133,53,80,53,21,32
"84 años (101)",186,78,108,138,57,81,48,21,27
"85 años (102)",227,97,130,174,73,101,53,24,29
"86 años (103)",168,66,102,119,41,78,49,25,24
"87 años (104)",146,58,88,116,48,68,30,10,20
"88 años (105)",99,42,57,78,30,48,21,12,9
"89 años (106)",79,33,46,64,28,36,15,5,10
"90 años (107)",65,32,33,44,21,23,21,11,10
"91 años (108)",31,16,15,25,12,13,6,4,2
"92 años (109)",38,16,22,30,13,17,8,3,5
"93 años (110)",22,7,15,20,5,15,2,2,
"94 años (111)",21,4,17,18,3,15,3,1,2
"95 años (112)",21,9,12,17,7,10,4,2,2
"96 años (113)",16,5,11,11,4,7,5,1,4
"97 años (114)",16,4,12,9,4,5,7,,7
"98 y más años (115)",43,14,29,29,8,21,14,6,8
