"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (115)",296,4,144,52,3,93,,
"Pesca (116)",1,1,,,,,,
"Industrias manufactureras (118)",222,17,33,166,2,4,,
"Suministro de electricidad, gas y agua (119)",3,3,,,,,,
"Construcción (120)",14,3,8,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1337,185,4,991,21,136,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",16,13,,2,,1,,
"Comercio al por mayor (123)",56,23,,29,,4,,
"Comercio al por menor (124)",1265,149,4,960,21,131,,
"Hoteles y restaurantes (125)",386,79,22,257,11,17,,
"Trans., almac. y comunicaciones (126)",92,63,14,11,,4,,
"Intermediación financiera (127)",20,18,,2,,,,
"Activid.inmobil., empres. y alquileres (128)",126,99,6,16,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",176,145,31,,,,,
"Enseñanza (130)",808,706,,97,3,2,,
"Servicios sociales y de salud (131)",287,267,1,18,1,,,
"Otras activ. serv.comun.soc y personales (132)",190,49,10,124,1,6,,
"Hogares privados con servicio doméstico (133)",539,,,,,,539,
"Actividad economica no especificada (135)",238,103,32,57,4,42,,
,,,,,,,,
"RURAL (136)",12122,461,4733,4083,442,1634,108,661
"Agric., ganadería, caza y silvicultura (137)",9542,6,4378,3180,434,1544,,
"Pesca (138)",5,,1,3,,1,,
"Explotación de minas y canteras (139)",56,1,54,1,,,,
"Industrias manufactureras (140)",227,3,35,180,1,8,,
"Suministro de electricidad, gas y agua (141)",4,,2,2,,,,
"Construcción (142)",132,4,88,38,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",318,31,6,264,,17,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",29,6,5,17,,1,,
"Comercio al por mayor (145)",16,6,,10,,,,
"Comercio al por menor (146)",273,19,1,237,,16,,
"Hoteles y restaurantes (147)",33,9,1,21,,2,,
"Trans., almac. y comunicaciones (148)",208,29,36,140,2,1,,
"Activid.inmobil., empres. y alquileres (150)",35,21,10,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",42,39,3,,,,,
"Enseñanza (152)",291,214,,75,1,1,,
"Servicios sociales y de salud (153)",46,39,,7,,,,
"Otras activ. serv.comun.soc y personales (154)",75,37,17,18,,3,,
"Hogares privados con servicio doméstico (155)",108,,,,,,108,
"Actividad economica no especificada (157)",339,28,102,150,4,55,,
"Desocupado (158)",661,,,,,,,661
"Hombres (159)",9602,296,4044,3335,437,906,10,574
"Agric., ganadería, caza y silvicultura (160)",7869,4,3735,2823,430,877,,
"Pesca (161)",4,,1,3,,,,
"Explotación de minas y canteras (162)",55,1,53,1,,,,
"Industrias manufactureras (163)",80,1,29,47,1,2,,
"Suministro de electricidad, gas y agua (164)",4,,2,2,,,,
"Construcción (165)",128,4,85,37,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",160,16,6,132,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",29,6,5,17,,1,,
"Comercio al por mayor (168)",10,3,,7,,,,
"Comercio al por menor (169)",121,7,1,108,,5,,
"Hoteles y restaurantes (170)",12,6,1,4,,1,,
"Trans., almac. y comunicaciones (171)",196,23,36,134,2,1,,
"Activid.inmobil., empres. y alquileres (173)",29,15,10,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",31,28,3,,,,,
"Enseñanza (175)",188,129,,58,,1,,
"Servicios sociales y de salud (176)",24,18,,6,,,,
"Otras activ. serv.comun.soc y personales (177)",58,33,16,6,,3,,
"Hogares privados con servicio doméstico (178)",10,,,,,,10,
"Actividad economica no especificada (180)",180,18,67,78,4,13,,
"Desocupado (181)",574,,,,,,,574
"Mujeres (182)",2520,165,689,748,5,728,98,87
"Agric., ganadería, caza y silvicultura (183)",1673,2,643,357,4,667,,
"Pesca (184)",1,,,,,1,,
"Explotación de minas y canteras (185)",1,,1,,,,,
"Industrias manufactureras (186)",147,2,6,133,,6,,
"Construcción (188)",4,,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",158,15,,132,,11,,
"Comercio al por mayor (191)",6,3,,3,,,,
"Comercio al por menor (192)",152,12,,129,,11,,
"Hoteles y restaurantes (193)",21,3,,17,,1,,
"Trans., almac. y comunicaciones (194)",12,6,,6,,,,
"Activid.inmobil., empres. y alquileres (196)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",11,11,,,,,,
"Enseñanza (198)",103,85,,17,1,,,
"Servicios sociales y de salud (199)",22,21,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",17,4,1,12,,,,
"Hogares privados con servicio doméstico (201)",98,,,,,,98,
"Actividad economica no especificada (203)",159,10,35,72,,42,,
