"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (123)",702,2,47,93,79,371,,68,11,31,,,
"Comercio al por mayor (124)",1840,12,139,410,164,1041,,4,2,68,,,
"Comercio al por menor (125)",33804,25,537,1298,570,23795,,327,7,7245,,,
"Hoteles y restaurantes (126)",12610,16,92,463,477,7522,,9,1,4030,,,
"Trans., almac. y comunicaciones (127)",3010,21,196,510,726,129,,10,299,1119,,,
"Intermediación financiera (128)",1426,2,182,369,852,,,,,21,,,
"Activid.inmobil., empres. y alquileres (129)",7345,8,2437,1746,2375,79,,14,39,647,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",3281,22,712,242,1633,27,,2,72,446,125,,
"Enseñanza (131)",13403,184,12365,140,585,,,,1,128,,,
"Servicios sociales y de salud (132)",5383,,2588,2045,457,133,,6,,154,,,
"Otras activ. serv.comun.soc y personales (133)",5054,2,285,554,398,1554,,7,9,2245,,,
"Hogares privados con servicio doméstico (134)",12083,,5,35,,8,,,,12035,,,
"Organiz. y organos extraterritoriales (135)",2,,,,2,,,,,,,,
"Actividad economica no especificada (136)",2815,1,12,43,234,,,,1,27,,2497,
"Desocupado (137)",4725,,,,,,,,,,,,4725
,,,,,,,,,,,,,
"RURAL (138)",7362,7,145,119,101,592,2255,517,640,2609,13,91,273
"Agric., ganadería, caza y silvicultura (139)",3995,,6,12,9,,2251,,20,1697,,,
"Pesca (140)",9,,,,,,4,,,5,,,
"Explotación de minas y canteras (141)",132,,,3,2,,,76,1,50,,,
"Industrias manufactureras (142)",449,,7,6,9,5,,331,44,47,,,
"Suministro de electricidad, gas y agua (143)",14,,,2,2,,,4,4,2,,,
"Construcción (144)",394,,3,4,2,,,21,239,125,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",676,,,16,5,398,,77,12,168,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",84,,,4,,8,,60,10,2,,,
"Comercio al por mayor (147)",30,,,1,1,21,,1,,6,,,
"Comercio al por menor (148)",562,,,11,4,369,,16,2,160,,,
"Hoteles y restaurantes (149)",223,2,3,7,7,130,,,,74,,,
"Trans., almac. y comunicaciones (150)",407,,1,3,9,,,5,304,85,,,
"Intermediación financiera (151)",8,1,,6,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",111,,14,20,20,32,,3,4,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",57,4,3,6,12,3,,,2,14,13,,
"Enseñanza (154)",112,,93,2,13,,,,1,3,,,
"Servicios sociales y de salud (155)",39,,12,20,1,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (156)",113,,2,12,5,22,,,8,64,,,
"Hogares privados con servicio doméstico (157)",252,,,,,,,,,252,,,
"Actividad economica no especificada (159)",98,,1,,4,,,,1,1,,91,
"Desocupado (160)",273,,,,,,,,,,,,273
"Hombres (161)",5794,3,63,79,47,204,2117,430,623,1960,11,40,217
"Agric., ganadería, caza y silvicultura (162)",3644,,5,11,8,,2113,,20,1487,,,
"Pesca (163)",9,,,,,,4,,,5,,,
"Explotación de minas y canteras (164)",122,,,3,2,,,67,1,49,,,
"Industrias manufactureras (165)",348,,5,6,5,3,,255,32,42,,,
"Suministro de electricidad, gas y agua (166)",13,,,1,2,,,4,4,2,,,
"Construcción (167)",377,,3,4,2,,,21,236,111,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",300,,,10,4,129,,75,12,70,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",82,,,4,,6,,60,10,2,,,
"Comercio al por mayor (170)",19,,,,1,11,,1,,6,,,
"Comercio al por menor (171)",199,,,6,3,112,,14,2,62,,,
"Hoteles y restaurantes (172)",55,1,2,4,3,31,,,,14,,,
"Trans., almac. y comunicaciones (173)",394,,,2,5,,,5,302,80,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",79,,5,16,4,32,,3,4,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",44,2,2,4,6,3,,,2,14,11,,
"Enseñanza (177)",39,,34,,2,,,,1,2,,,
"Servicios sociales y de salud (178)",15,,5,8,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",81,,2,9,2,6,,,8,54,,,
"Hogares privados con servicio doméstico (180)",12,,,,,,,,,12,,,
"Actividad economica no especificada (182)",44,,,,2,,,,1,1,,40,
"Desocupado (183)",217,,,,,,,,,,,,217
"Mujeres (184)",1568,4,82,40,54,388,138,87,17,649,2,51,56
"Agric., ganadería, caza y silvicultura (185)",351,,1,1,1,,138,,,210,,,
"Explotación de minas y canteras (187)",10,,,,,,,9,,1,,,
"Industrias manufactureras (188)",101,,2,,4,2,,76,12,5,,,
"Suministro de electricidad, gas y agua (189)",1,,,1,,,,,,,,,
"Construcción (190)",17,,,,,,,,3,14,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",376,,,6,1,269,,2,,98,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por mayor (193)",11,,,1,,10,,,,,,,
"Comercio al por menor (194)",363,,,5,1,257,,2,,98,,,
"Hoteles y restaurantes (195)",168,1,1,3,4,99,,,,60,,,
"Trans., almac. y comunicaciones (196)",13,,1,1,4,,,,2,5,,,
"Intermediación financiera (197)",7,1,,5,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",32,,9,4,16,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,2,1,2,6,,,,,,2,,
"Enseñanza (200)",73,,59,2,11,,,,,1,,,
"Servicios sociales y de salud (201)",24,,7,12,1,2,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",32,,,3,3,16,,,,10,,,
"Hogares privados con servicio doméstico (203)",240,,,,,,,,,240,,,
"Actividad economica no especificada (205)",54,,1,,2,,,,,,,51,
"Desocupado (206)",56,,,,,,,,,,,,56
