"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",372,202,170,81,33,48,291,169,122
"37 años (048)",382,206,176,92,42,50,290,164,126
"38 años (049)",441,242,199,109,55,54,332,187,145
"39 años (050)",344,193,151,84,47,37,260,146,114
"De 40 a 44 años (051)",1658,965,693,375,201,174,1283,764,519
"40 años (052)",473,267,206,107,58,49,366,209,157
"41 años (053)",237,139,98,50,25,25,187,114,73
"42 años (054)",382,218,164,76,40,36,306,178,128
"43 años (055)",294,186,108,76,46,30,218,140,78
"44 años (056)",272,155,117,66,32,34,206,123,83
"De 45 a 49 años (057)",1354,825,529,312,197,115,1042,628,414
"45 años (058)",339,217,122,77,53,24,262,164,98
"46 años (059)",253,145,108,54,29,25,199,116,83
"47 años (060)",316,194,122,70,43,27,246,151,95
"48 años (061)",263,159,104,62,39,23,201,120,81
"49 años (062)",183,110,73,49,33,16,134,77,57
"De 50 a 54 años (063)",985,607,378,204,117,87,781,490,291
"50 años (064)",276,163,113,56,31,25,220,132,88
"51 años (065)",133,75,58,21,12,9,112,63,49
"52 años (066)",227,137,90,36,19,17,191,118,73
"53 años (067)",160,113,47,44,28,16,116,85,31
"54 años (068)",189,119,70,47,27,20,142,92,50
"De 55 a 59 años (069)",687,405,282,139,69,70,548,336,212
"55 años (070)",170,91,79,38,15,23,132,76,56
"56 años (071)",138,94,44,28,13,15,110,81,29
"57 años (072)",163,96,67,36,20,16,127,76,51
"58 años (073)",118,68,50,22,12,10,96,56,40
"59 años (074)",98,56,42,15,9,6,83,47,36
"De 60 a 64 años (075)",549,339,210,119,65,54,430,274,156
"60 años (076)",190,114,76,29,11,18,161,103,58
"61 años (077)",56,33,23,13,6,7,43,27,16
"62 años (078)",121,78,43,23,16,7,98,62,36
"63 años (079)",91,62,29,26,18,8,65,44,21
"64 años (080)",91,52,39,28,14,14,63,38,25
"De 65 y más años (081)",965,587,378,219,133,86,746,454,292
"65 años (082)",97,55,42,25,13,12,72,42,30
"66 años (083)",82,51,31,20,14,6,62,37,25
"67 años (084)",76,50,26,16,8,8,60,42,18
"68 años (085)",69,37,32,10,3,7,59,34,25
"69 años (086)",38,28,10,12,11,1,26,17,9
"70 años (087)",85,49,36,19,11,8,66,38,28
"71 años (088)",28,20,8,6,4,2,22,16,6
"72 años (089)",44,28,16,9,7,2,35,21,14
"73 años (090)",31,21,10,5,3,2,26,18,8
"74 años (091)",46,30,16,13,7,6,33,23,10
"75 años (092)",57,33,24,10,5,5,47,28,19
"76 años (093)",34,20,14,8,5,3,26,15,11
"77 años (094)",39,28,11,10,6,4,29,22,7
"78 años (095)",49,28,21,10,7,3,39,21,18
"79 años (096)",19,12,7,4,4,,15,8,7
"80 años (097)",35,17,18,4,3,1,31,14,17
"81 años (098)",8,5,3,2,2,,6,3,3
"82 años (099)",16,9,7,2,2,,14,7,7
"83 años (100)",9,5,4,4,1,3,5,4,1
"84 años (101)",10,7,3,3,3,,7,4,3
"85 años (102)",21,12,9,8,4,4,13,8,5
"86 años (103)",13,8,5,4,2,2,9,6,3
"87 años (104)",12,6,6,,,,12,6,6
"88 años (105)",8,6,2,4,3,1,4,3,1
"89 años (106)",9,6,3,4,3,1,5,3,2
"90 años (107)",6,4,2,2,1,1,4,3,1
"91 años (108)",1,1,,,,,1,1,
"92 años (109)",2,2,,1,1,,1,1,
"93 años (110)",3,1,2,1,,1,2,1,1
"94 años (111)",2,2,,,,,2,2,
"95 años (112)",2,1,1,,,,2,1,1
"96 años (113)",1,,1,1,,1,,,
"97 años (114)",4,2,2,,,,4,2,2
"98 y más años (115)",9,3,6,2,,2,7,3,4
