"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",13,,4,3,5,1
"Profes., científicos e intelectuales (038)",125,,13,69,41,2
"Técnicos de nivel medio y trab. asimilados (039)",23,,6,8,8,1
"Jefes y empleados de oficina (040)",52,,13,25,13,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",88,,25,28,29,6
"Agricult. trabaj. calif.agrop. y pesqueros (042)",155,2,26,37,49,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",40,,16,13,7,4
"Obreros construc., conf., papel, fab., instr. (044)",26,,11,6,9,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",219,4,75,67,48,25
"Otra (046)",6,,1,3,2,
"Ocupación no especificada (047)",41,,11,12,15,3
"Hombres (048)",522,4,127,172,152,67
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",9,,2,2,4,1
"Profes., científicos e intelectuales (050)",77,,7,40,29,1
"Técnicos de nivel medio y trab. asimilados (051)",15,,6,5,3,1
"Jefes y empleados de oficina (052)",26,,4,12,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",20,,3,9,7,1
"Agricult. trabaj. calif.agrop. y pesqueros (054)",150,2,24,36,48,40
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",34,,13,13,6,2
"Obreros construc., conf., papel, fab., instr. (056)",26,,11,6,9,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",146,2,51,42,31,20
"Otra (058)",6,,1,3,2,
"Ocupación no especificada (059)",13,,5,4,3,1
"Mujeres (060)",266,2,74,99,74,17
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,2,1,1,
"Profes., científicos e intelectuales (062)",48,,6,29,12,1
"Técnicos de nivel medio y trab. asimilados (063)",8,,,3,5,
"Jefes y empleados de oficina (064)",26,,9,13,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",68,,22,19,22,5
"Agricult. trabaj. calif.agrop. y pesqueros (066)",5,,2,1,1,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",6,,3,,1,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",73,2,24,25,17,5
"Ocupación no especificada (071)",28,,6,8,12,2
,,,,,,
"RURAL (072)",1393,59,395,431,354,154
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,1,,
"Profes., científicos e intelectuales (074)",55,,12,31,12,
"Técnicos de nivel medio y trab. asimilados (075)",7,,1,4,2,
"Jefes y empleados de oficina (076)",16,,5,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",44,,9,18,16,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",626,3,122,199,193,109
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",36,,15,5,10,6
"Obreros construc., conf., papel, fab., instr. (080)",41,,11,19,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",547,56,212,140,104,35
"Ocupación no especificada (083)",20,,8,6,4,2
"Hombres (084)",1084,36,304,336,277,131
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,1,,
"Profes., científicos e intelectuales (086)",34,,4,19,11,
"Técnicos de nivel medio y trab. asimilados (087)",6,,1,3,2,
"Jefes y empleados de oficina (088)",8,,3,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",13,,2,8,2,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",553,,101,179,172,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",36,,15,5,10,6
"Obreros construc., conf., papel, fab., instr. (092)",41,,11,19,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",383,36,162,96,68,21
"Ocupación no especificada (095)",9,,5,2,1,1
"Mujeres (096)",309,23,91,95,77,23
"Profes., científicos e intelectuales (098)",21,,8,12,1,
"Técnicos de nivel medio y trab. asimilados (099)",1,,,1,,
"Jefes y empleados de oficina (100)",8,,2,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",31,,7,10,14,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",73,3,21,20,21,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",164,20,50,44,36,14
"Ocupación no especificada (107)",11,,3,4,3,1
