"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",961,,601,329,18,13,,
"Obreros construc.,conf.,papel, fab., instr. (099)",189,13,127,44,3,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2502,12,926,52,1,1497,14,
"Otra (101)",30,30,,,,,,
"Ocupación no especificada (102)",100,5,49,28,4,14,,
"Desocupado (103)",950,,,,,,,950
"Mujeres (104)",6097,153,324,1880,44,3414,54,228
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",90,79,,10,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",24,15,,6,3,,,
"Jefes y empleados de oficina (108)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",238,22,22,137,4,53,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1614,,,1583,31,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",45,,17,23,4,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",3721,16,273,41,1,3336,54,
"Ocupación no especificada (115)",120,5,12,79,,24,,
"Desocupado (116)",228,,,,,,,228
