"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",922,12,407,15,,487,1,
"Otra (101)",3,3,,,,,,
"Ocupación no especificada (102)",19,3,6,6,,4,,
"Desocupado (103)",207,,,,,,,207
"Mujeres (104)",559,132,38,177,,145,21,46
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",106,97,,9,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,6,,3,,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",70,7,1,53,,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",76,,,76,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,8,2,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,1,3,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",181,5,22,11,,122,21,
"Ocupación no especificada (115)",48,8,4,23,,13,,
"Desocupado (116)",46,,,,,,,46
