"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (104)",666,156,27,139,,205,34,105
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",140,122,,18,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,1,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",33,11,1,16,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",51,,,51,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",132,5,24,3,,66,34,
"Ocupación no especificada (115)",194,10,2,48,,134,,
"Desocupado (116)",105,,,,,,,105
