"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",75,,35,36,3,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",40,1,17,21,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1796,10,674,25,,1065,22,
"Ocupación no especificada (102)",66,5,10,51,,,,
"Desocupado (103)",165,,,,,,,165
"Mujeres (104)",2360,127,196,711,15,1116,149,46
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",111,107,,2,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",10,8,,2,,,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",109,1,29,55,1,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",549,,,534,13,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,4,4,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,1,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1406,2,154,18,1,1082,149,
"Ocupación no especificada (115)",114,6,8,94,,6,,
"Desocupado (116)",46,,,,,,,46
