"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (130)",532,7,97,118,242,10,,,,40,18,,
"Enseñanza (131)",1921,18,1828,6,60,,,,,9,,,
"Servicios sociales y de salud (132)",581,,205,257,60,23,,1,,35,,,
"Otras activ. serv.comun.soc y personales (133)",871,1,34,92,89,262,,3,1,389,,,
"Hogares privados con servicio doméstico (134)",1537,,,1,,12,,,,1524,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",631,,2,11,36,,,,,,,582,
"Desocupado (137)",758,,,,,,,,,,,,758
,,,,,,,,,,,,,
"RURAL (138)",11776,10,301,185,140,707,2329,369,716,6609,21,116,273
"Agric., ganadería, caza y silvicultura (139)",8012,2,17,30,7,,2312,1,22,5621,,,
"Pesca (140)",28,,,,1,,17,,,10,,,
"Explotación de minas y canteras (141)",16,,3,,,,,8,1,4,,,
"Industrias manufactureras (142)",446,,1,20,7,4,,266,122,26,,,
"Suministro de electricidad, gas y agua (143)",18,,1,3,4,,,3,7,,,,
"Construcción (144)",229,,1,2,,,,13,135,78,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",779,,14,32,7,473,,69,9,175,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",78,,3,4,,18,,49,,4,,,
"Comercio al por mayor (147)",87,,5,8,2,42,,,2,28,,,
"Comercio al por menor (148)",614,,6,20,5,413,,20,7,143,,,
"Hoteles y restaurantes (149)",230,,,4,5,138,,,,83,,,
"Trans., almac. y comunicaciones (150)",527,,5,8,12,3,,1,406,92,,,
"Intermediación financiera (151)",13,,1,4,7,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",180,1,28,21,26,62,,5,6,31,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",224,4,12,13,35,4,,,5,130,21,,
"Enseñanza (154)",203,2,190,,8,,,,,3,,,
"Servicios sociales y de salud (155)",61,,22,30,3,3,,,1,2,,,
"Otras activ. serv.comun.soc y personales (156)",167,1,5,16,4,20,,3,2,116,,,
"Hogares privados con servicio doméstico (157)",236,,,1,,,,,,235,,,
"Actividad economica no especificada (159)",134,,1,1,14,,,,,2,,116,
"Desocupado (160)",273,,,,,,,,,,,,273
"Hombres (161)",8564,9,132,102,61,319,2070,325,693,4582,21,78,172
"Agric., ganadería, caza y silvicultura (162)",6137,2,14,23,4,,2053,1,22,4018,,,
"Pesca (163)",28,,,,1,,17,,,10,,,
"Explotación de minas y canteras (164)",15,,2,,,,,8,1,4,,,
"Industrias manufactureras (165)",363,,,10,5,2,,224,105,17,,,
"Suministro de electricidad, gas y agua (166)",16,,,3,3,,,3,7,,,,
"Construcción (167)",228,,1,1,,,,13,135,78,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",377,,6,18,2,196,,67,9,79,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",71,,3,4,,12,,48,,4,,,
"Comercio al por mayor (170)",60,,1,3,,26,,,2,28,,,
"Comercio al por menor (171)",246,,2,11,2,158,,19,7,47,,,
"Hoteles y restaurantes (172)",80,,,1,1,51,,,,27,,,
"Trans., almac. y comunicaciones (173)",501,,4,5,7,1,,1,402,81,,,
"Intermediación financiera (174)",7,,1,1,4,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",140,1,17,13,9,61,,5,6,28,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",193,4,8,8,16,4,,,3,129,21,,
"Enseñanza (177)",79,1,72,,3,,,,,3,,,
"Servicios sociales y de salud (178)",11,,2,7,1,,,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",118,1,4,11,1,4,,3,2,92,,,
"Hogares privados con servicio doméstico (180)",13,,,,,,,,,13,,,
"Actividad economica no especificada (182)",86,,1,1,4,,,,,2,,78,
"Desocupado (183)",172,,,,,,,,,,,,172
"Mujeres (184)",3212,1,169,83,79,388,259,44,23,2027,,38,101
"Agric., ganadería, caza y silvicultura (185)",1875,,3,7,3,,259,,,1603,,,
"Explotación de minas y canteras (187)",1,,1,,,,,,,,,,
"Industrias manufactureras (188)",83,,1,10,2,2,,42,17,9,,,
"Suministro de electricidad, gas y agua (189)",2,,1,,1,,,,,,,,
"Construcción (190)",1,,,1,,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",402,,8,14,5,277,,2,,96,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",7,,,,,6,,1,,,,,
"Comercio al por mayor (193)",27,,4,5,2,16,,,,,,,
"Comercio al por menor (194)",368,,4,9,3,255,,1,,96,,,
"Hoteles y restaurantes (195)",150,,,3,4,87,,,,56,,,
"Trans., almac. y comunicaciones (196)",26,,1,3,5,2,,,4,11,,,
"Intermediación financiera (197)",6,,,3,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",40,,11,8,17,1,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",31,,4,5,19,,,,2,1,,,
"Enseñanza (200)",124,1,118,,5,,,,,,,,
"Servicios sociales y de salud (201)",50,,20,23,2,3,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",49,,1,5,3,16,,,,24,,,
"Hogares privados con servicio doméstico (203)",223,,,1,,,,,,222,,,
"Actividad economica no especificada (205)",48,,,,10,,,,,,,38,
"Desocupado (206)",101,,,,,,,,,,,,101
