"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (171)",117,,,,,97,,2,,18,,,
"Hoteles y restaurantes (172)",10,,,,,6,,,,4,,,
"Trans., almac. y comunicaciones (173)",104,,,,,,,,92,12,,,
"Activid.inmobil., empres. y alquileres (175)",6,,,1,1,1,,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",22,7,1,3,5,,,,,6,,,
"Enseñanza (177)",59,2,56,,,,,,,1,,,
"Servicios sociales y de salud (178)",19,,8,11,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",2,,1,1,,,,,,,,,
"Hogares privados con servicio doméstico (180)",33,,,,,,,,,33,,,
"Actividad economica no especificada (182)",37,,,,,,,,,,,37,
"Desocupado (183)",424,,,,,,,,,,,,424
"Mujeres (184)",1676,,49,16,10,169,333,110,1,575,,207,206
"Agric., ganadería, caza y silvicultura (185)",781,,,1,,,333,,,447,,,
"Industrias manufactureras (188)",110,,,,,,,110,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",151,,,,,128,,,,23,,,
"Comercio al por mayor (193)",8,,,,,8,,,,,,,
"Comercio al por menor (194)",143,,,,,120,,,,23,,,
"Hoteles y restaurantes (195)",65,,,1,,40,,,,24,,,
"Trans., almac. y comunicaciones (196)",2,,,,,1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,,,,6,,,,,1,,,
"Enseñanza (200)",41,,41,,,,,,,,,,
"Servicios sociales y de salud (201)",23,,8,11,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",9,,,3,,,,,,6,,,
"Hogares privados con servicio doméstico (203)",70,,,,,,,,,70,,,
"Actividad economica no especificada (205)",208,,,,1,,,,,,,207,
"Desocupado (206)",206,,,,,,,,,,,,206
