"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",2339,51,577,869,631,211
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",18,,,12,5,1
"Profes., científicos e intelectuales (038)",318,,49,176,91,2
"Técnicos de nivel medio y trab. asimilados (039)",62,,15,28,13,6
"Jefes y empleados de oficina (040)",84,,26,40,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",212,3,48,89,53,19
"Agricult. trabaj. calif.agrop. y pesqueros (042)",632,5,113,193,218,103
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",84,1,24,28,18,13
"Obreros construc., conf., papel, fab., instr. (044)",139,1,45,61,31,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",714,40,236,216,163,59
"Otra (046)",5,,2,3,,
"Ocupación no especificada (047)",71,1,19,23,21,7
"Hombres (048)",1444,35,356,539,395,119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",15,,,11,3,1
"Profes., científicos e intelectuales (050)",187,,11,107,67,2
"Técnicos de nivel medio y trab. asimilados (051)",41,,10,17,10,4
"Jefes y empleados de oficina (052)",55,,9,31,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",59,2,16,22,11,8
"Agricult. trabaj. calif.agrop. y pesqueros (054)",418,3,76,135,142,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",68,1,22,21,16,8
"Obreros construc., conf., papel, fab., instr. (056)",133,1,43,58,30,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",433,27,160,123,92,31
"Otra (058)",5,,2,3,,
"Ocupación no especificada (059)",30,1,7,11,9,2
"Mujeres (060)",895,16,221,330,236,92
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,1,2,
"Profes., científicos e intelectuales (062)",131,,38,69,24,
"Técnicos de nivel medio y trab. asimilados (063)",21,,5,11,3,2
"Jefes y empleados de oficina (064)",29,,17,9,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",153,1,32,67,42,11
"Agricult. trabaj. calif.agrop. y pesqueros (066)",214,2,37,58,76,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",16,,2,7,2,5
"Obreros construc., conf., papel, fab., instr. (068)",6,,2,3,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",281,13,76,93,71,28
"Ocupación no especificada (071)",41,,12,12,12,5
,,,,,,
"RURAL (072)",1234,19,301,384,373,157
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",4,,1,3,,
"Profes., científicos e intelectuales (074)",22,,7,8,7,
"Técnicos de nivel medio y trab. asimilados (075)",5,,,2,3,
"Jefes y empleados de oficina (076)",2,,,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",21,,8,5,8,
"Agricult. trabaj. calif.agrop. y pesqueros (078)",581,2,97,174,209,99
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",20,,8,7,2,3
"Obreros construc., conf., papel, fab., instr. (080)",27,,6,16,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",542,17,168,165,138,54
"Ocupación no especificada (083)",10,,6,3,,1
"Hombres (084)",745,10,176,244,222,93
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,1,3,,
"Profes., científicos e intelectuales (086)",15,,4,4,7,
"Técnicos de nivel medio y trab. asimilados (087)",5,,,2,3,
"Jefes y empleados de oficina (088)",2,,,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",5,,2,,3,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",387,,63,119,138,67
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",19,,7,7,2,3
"Obreros construc., conf., papel, fab., instr. (092)",25,,5,15,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",278,10,91,91,63,23
"Ocupación no especificada (095)",5,,3,2,,
"Mujeres (096)",489,9,125,140,151,64
"Profes., científicos e intelectuales (098)",7,,3,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",16,,6,5,5,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",194,2,34,55,71,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",1,,1,,,
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",264,7,77,74,75,31
"Ocupación no especificada (107)",5,,3,1,,1
