"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",17,,,3,,7,,,,7,,,
"Trans., almac. y comunicaciones (150)",65,,,,1,,,,53,11,,,
"Activid.inmobil., empres. y alquileres (152)",24,,,2,,10,,,,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",18,1,1,2,5,6,,,,1,2,,
"Enseñanza (154)",35,,34,,,,,,,1,,,
"Servicios sociales y de salud (155)",5,,1,2,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (156)",17,,3,2,4,,,,,8,,,
"Hogares privados con servicio doméstico (157)",16,,,,,,,,,16,,,
"Actividad economica no especificada (159)",16,,,,,,,,,,,16,
"Desocupado (160)",53,,,,,,,,,,,,53
"Hombres (161)",1219,1,16,9,5,32,647,22,70,360,2,11,44
"Agric., ganadería, caza y silvicultura (162)",913,,,2,,,615,,,296,,,
"Pesca (163)",38,,,,,,32,,1,5,,,
"Industrias manufactureras (165)",20,,,1,,,,14,4,1,,,
"Construcción (167)",33,,,,,,,,11,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",30,,,,,13,,8,1,8,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",8,,,,,,,8,,,,,
"Comercio al por menor (171)",22,,,,,13,,,1,8,,,
"Hoteles y restaurantes (172)",5,,,2,,3,,,,,,,
"Trans., almac. y comunicaciones (173)",65,,,,1,,,,53,11,,,
"Activid.inmobil., empres. y alquileres (175)",22,,,2,,10,,,,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",13,1,,,3,6,,,,1,2,,
"Enseñanza (177)",14,,13,,,,,,,1,,,
"Servicios sociales y de salud (178)",2,,1,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",8,,2,1,1,,,,,4,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",11,,,,,,,,,,,11,
"Desocupado (183)",44,,,,,,,,,,,,44
"Mujeres (184)",152,,23,6,5,26,16,,,62,,5,9
"Agric., ganadería, caza y silvicultura (185)",44,,,,,,16,,,28,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",27,,,1,,22,,,,4,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,,,,,,
"Comercio al por menor (194)",26,,,,,22,,,,4,,,
"Hoteles y restaurantes (195)",12,,,1,,4,,,,7,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,,1,2,2,,,,,,,,
"Enseñanza (200)",21,,21,,,,,,,,,,
"Servicios sociales y de salud (201)",3,,,1,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",9,,1,1,3,,,,,4,,,
"Hogares privados con servicio doméstico (203)",15,,,,,,,,,15,,,
"Actividad economica no especificada (205)",5,,,,,,,,,,,5,
"Desocupado (206)",9,,,,,,,,,,,,9
