"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",27,27,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",221,74,9,113,19,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1700,2,2,1606,90,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",519,,271,166,74,8,,
"Obreros construc.,conf.,papel, fab., instr. (099)",632,60,324,237,5,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1643,61,1265,23,1,269,24,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",69,9,46,13,1,,,
"Desocupado (103)",65,,,,,,,65
"Mujeres (104)",1381,315,158,511,28,248,94,27
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",63,56,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",41,31,,8,2,,,
"Jefes y empleados de oficina (108)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",457,164,29,224,10,30,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",150,,,145,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",25,,12,9,3,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",13,,4,7,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",483,38,86,76,3,186,94,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",107,11,27,35,3,31,,
"Desocupado (116)",27,,,,,,,27
