"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",1692,101,665,466,348,112
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",475,2,146,159,123,45
,,,,,,
"URBANA (036)",7208,144,2173,2590,1766,535
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",40,,4,22,9,5
"Profes., científicos e intelectuales (038)",1494,,291,829,362,12
"Técnicos de nivel medio y trab. asimilados (039)",249,,78,109,52,10
"Jefes y empleados de oficina (040)",272,,115,99,57,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1172,27,329,370,326,120
"Agricult. trabaj. calif.agrop. y pesqueros (042)",889,4,170,248,292,175
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",675,13,216,209,162,75
"Obreros construc., conf., papel, fab., instr. (044)",702,7,294,245,137,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1473,91,597,386,303,96
"Otra (046)",28,,4,15,9,
"Ocupación no especificada (047)",214,2,75,58,57,22
"Hombres (048)",4369,95,1334,1516,1072,352
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",32,,2,20,8,2
"Profes., científicos e intelectuales (050)",733,,136,377,211,9
"Técnicos de nivel medio y trab. asimilados (051)",165,,51,68,39,7
"Jefes y empleados de oficina (052)",136,,54,50,31,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",450,17,124,146,113,50
"Agricult. trabaj. calif.agrop. y pesqueros (054)",840,4,160,235,277,164
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",424,12,153,130,85,44
"Obreros construc., conf., papel, fab., instr. (056)",637,7,274,231,113,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",830,55,339,223,160,53
"Otra (058)",27,,3,15,9,
"Ocupación no especificada (059)",95,,38,21,26,10
"Mujeres (060)",2839,49,839,1074,694,183
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,2,2,1,3
"Profes., científicos e intelectuales (062)",761,,155,452,151,3
"Técnicos de nivel medio y trab. asimilados (063)",84,,27,41,13,3
"Jefes y empleados de oficina (064)",136,,61,49,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",722,10,205,224,213,70
"Agricult. trabaj. calif.agrop. y pesqueros (066)",49,,10,13,15,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",251,1,63,79,77,31
"Obreros construc., conf., papel, fab., instr. (068)",65,,20,14,24,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",643,36,258,163,143,43
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",119,2,37,37,31,12
,,,,,,
"RURAL (072)",16658,434,5702,5143,3871,1508
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",14,,4,9,1,
"Profes., científicos e intelectuales (074)",286,,93,150,42,1
"Técnicos de nivel medio y trab. asimilados (075)",55,,28,21,6,
"Jefes y empleados de oficina (076)",28,,15,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",330,2,98,109,89,32
"Agricult. trabaj. calif.agrop. y pesqueros (078)",9081,75,2347,3031,2554,1074
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",704,27,257,227,147,46
"Obreros construc., conf., papel, fab., instr. (080)",430,19,146,149,91,25
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5163,309,2520,1240,810,284
"Otra (082)",1,,,,1,
"Ocupación no especificada (083)",566,2,194,199,125,46
"Hombres (084)",13775,314,4668,4234,3269,1290
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",13,,4,8,1,
"Profes., científicos e intelectuales (086)",156,,41,87,27,1
"Técnicos de nivel medio y trab. asimilados (087)",37,,17,15,5,
"Jefes y empleados de oficina (088)",21,,11,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",108,1,36,36,27,8
"Agricult. trabaj. calif.agrop. y pesqueros (090)",8780,66,2253,2931,2492,1038
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",144,,40,57,35,12
"Obreros construc., conf., papel, fab., instr. (092)",191,1,68,79,40,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4114,244,2113,937,605,215
"Otra (094)",1,,,,1,
"Ocupación no especificada (095)",210,2,85,77,33,13
"Mujeres (096)",2883,120,1034,909,602,218
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",130,,52,63,15,
"Técnicos de nivel medio y trab. asimilados (099)",18,,11,6,1,
"Jefes y empleados de oficina (100)",7,,4,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",222,1,62,73,62,24
"Agricult. trabaj. calif.agrop. y pesqueros (102)",301,9,94,100,62,36
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",560,27,217,170,112,34
"Obreros construc., conf., papel, fab., instr. (104)",239,18,78,70,51,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1049,65,407,303,205,69
"Ocupación no especificada (107)",356,,109,122,92,33
