"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",480,,4,400,76,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1798,,50,1500,248,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",116,17,32,65,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",926,32,829,26,,34,5,
"Otra (101)",6,6,,,,,,
"Ocupación no especificada (102)",20,9,4,6,,1,,
"Desocupado (103)",43,,,,,,,43
"Mujeres (104)",824,130,227,355,51,29,20,12
"Profes., científicos e intelectuales (106)",27,25,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",20,13,,7,,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",184,46,1,119,6,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",39,,,26,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",134,,3,101,30,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,3,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",323,16,219,49,2,17,20,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",64,14,1,49,,,,
"Desocupado (116)",12,,,,,,,12
