"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",306,156,150,146,74,72,160,82,78
"37 años (048)",258,122,136,111,42,69,147,80,67
"38 años (049)",269,141,128,104,51,53,165,90,75
"39 años (050)",240,104,136,104,50,54,136,54,82
"De 40 a 44 años (051)",1334,696,638,538,271,267,796,425,371
"40 años (052)",339,178,161,116,57,59,223,121,102
"41 años (053)",213,117,96,85,48,37,128,69,59
"42 años (054)",313,162,151,131,64,67,182,98,84
"43 años (055)",226,111,115,105,47,58,121,64,57
"44 años (056)",243,128,115,101,55,46,142,73,69
"De 45 a 49 años (057)",1173,603,570,467,255,212,706,348,358
"45 años (058)",276,154,122,102,63,39,174,91,83
"46 años (059)",219,117,102,91,52,39,128,65,63
"47 años (060)",253,133,120,98,57,41,155,76,79
"48 años (061)",256,116,140,101,48,53,155,68,87
"49 años (062)",169,83,86,75,35,40,94,48,46
"De 50 a 54 años (063)",986,495,491,374,173,201,612,322,290
"50 años (064)",211,90,121,81,31,50,130,59,71
"51 años (065)",149,67,82,62,21,41,87,46,41
"52 años (066)",236,137,99,92,53,39,144,84,60
"53 años (067)",187,96,91,68,32,36,119,64,55
"54 años (068)",203,105,98,71,36,35,132,69,63
"De 55 a 59 años (069)",819,423,396,264,137,127,555,286,269
"55 años (070)",188,100,88,58,27,31,130,73,57
"56 años (071)",196,105,91,65,31,34,131,74,57
"57 años (072)",149,79,70,57,34,23,92,45,47
"58 años (073)",172,86,86,55,30,25,117,56,61
"59 años (074)",114,53,61,29,15,14,85,38,47
"De 60 a 64 años (075)",775,362,413,256,118,138,519,244,275
"60 años (076)",256,107,149,76,27,49,180,80,100
"61 años (077)",76,42,34,22,12,10,54,30,24
"62 años (078)",162,80,82,56,31,25,106,49,57
"63 años (079)",140,63,77,51,23,28,89,40,49
"64 años (080)",141,70,71,51,25,26,90,45,45
"De 65 y más años (081)",2474,1149,1325,814,348,466,1660,801,859
"65 años (082)",240,109,131,84,35,49,156,74,82
"66 años (083)",114,54,60,40,16,24,74,38,36
"67 años (084)",143,72,71,48,25,23,95,47,48
"68 años (085)",167,72,95,63,21,42,104,51,53
"69 años (086)",96,49,47,32,17,15,64,32,32
"70 años (087)",212,76,136,56,16,40,156,60,96
"71 años (088)",53,29,24,18,9,9,35,20,15
"72 años (089)",127,60,67,43,18,25,84,42,42
"73 años (090)",88,47,41,34,17,17,54,30,24
"74 años (091)",90,54,36,30,18,12,60,36,24
"75 años (092)",187,78,109,66,19,47,121,59,62
"76 años (093)",85,40,45,26,9,17,59,31,28
"77 años (094)",69,40,29,28,18,10,41,22,19
"78 años (095)",117,64,53,47,26,21,70,38,32
"79 años (096)",55,25,30,13,5,8,42,20,22
"80 años (097)",150,67,83,41,19,22,109,48,61
"81 años (098)",28,14,14,10,7,3,18,7,11
"82 años (099)",55,25,30,12,5,7,43,20,23
"83 años (100)",31,13,18,10,3,7,21,10,11
"84 años (101)",30,11,19,10,5,5,20,6,14
"85 años (102)",68,32,36,22,10,12,46,22,24
"86 años (103)",40,21,19,15,6,9,25,15,10
"87 años (104)",26,12,14,14,5,9,12,7,5
"88 años (105)",24,14,10,3,2,1,21,12,9
"89 años (106)",15,8,7,3,2,1,12,6,6
"90 años (107)",37,9,28,9,3,6,28,6,22
"91 años (108)",4,3,1,,,,4,3,1
"92 años (109)",12,4,8,6,3,3,6,1,5
"93 años (110)",4,1,3,2,1,1,2,,2
"94 años (111)",4,3,1,2,1,1,2,2,
"95 años (112)",21,7,14,5,4,1,16,3,13
"96 años (113)",6,2,4,2,,2,4,2,2
"97 años (114)",5,3,2,1,,1,4,3,1
"98 y más años (115)",71,31,40,19,3,16,52,28,24
