"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",531,288,243,355,191,164,176,97,79
"37 años (048)",572,291,281,399,191,208,173,100,73
"38 años (049)",501,256,245,340,165,175,161,91,70
"39 años (050)",498,293,205,341,190,151,157,103,54
"De 40 a 44 años (051)",2439,1379,1060,1684,960,724,755,419,336
"40 años (052)",596,345,251,414,235,179,182,110,72
"41 años (053)",404,209,195,283,150,133,121,59,62
"42 años (054)",526,294,232,355,195,160,171,99,72
"43 años (055)",467,270,197,326,194,132,141,76,65
"44 años (056)",446,261,185,306,186,120,140,75,65
"De 45 a 49 años (057)",1842,1105,737,1228,741,487,614,364,250
"45 años (058)",411,241,170,254,152,102,157,89,68
"46 años (059)",385,219,166,264,152,112,121,67,54
"47 años (060)",386,247,139,266,171,95,120,76,44
"48 años (061)",359,208,151,233,135,98,126,73,53
"49 años (062)",301,190,111,211,131,80,90,59,31
"De 50 a 54 años (063)",1322,754,568,895,507,388,427,247,180
"50 años (064)",297,166,131,203,111,92,94,55,39
"51 años (065)",216,119,97,161,86,75,55,33,22
"52 años (066)",286,159,127,186,101,85,100,58,42
"53 años (067)",266,159,107,181,114,67,85,45,40
"54 años (068)",257,151,106,164,95,69,93,56,37
"De 55 a 59 años (069)",1066,611,455,717,414,303,349,197,152
"55 años (070)",241,137,104,151,83,68,90,54,36
"56 años (071)",233,147,86,161,102,59,72,45,27
"57 años (072)",245,135,110,159,90,69,86,45,41
"58 años (073)",185,101,84,130,73,57,55,28,27
"59 años (074)",162,91,71,116,66,50,46,25,21
"De 60 a 64 años (075)",833,474,359,553,300,253,280,174,106
"60 años (076)",243,130,113,157,82,75,86,48,38
"61 años (077)",130,73,57,96,54,42,34,19,15
"62 años (078)",159,90,69,98,50,48,61,40,21
"63 años (079)",153,95,58,100,55,45,53,40,13
"64 años (080)",148,86,62,102,59,43,46,27,19
"De 65 y más años (081)",1844,925,919,1279,622,657,565,303,262
"65 años (082)",167,84,83,121,58,63,46,26,20
"66 años (083)",131,72,59,87,47,40,44,25,19
"67 años (084)",159,91,68,100,51,49,59,40,19
"68 años (085)",119,61,58,83,45,38,36,16,20
"69 años (086)",89,45,44,69,34,35,20,11,9
"70 años (087)",121,53,68,78,35,43,43,18,25
"71 años (088)",69,33,36,48,27,21,21,6,15
"72 años (089)",86,54,32,59,34,25,27,20,7
"73 años (090)",105,54,51,79,36,43,26,18,8
"74 años (091)",103,48,55,75,37,38,28,11,17
"75 años (092)",96,55,41,60,35,25,36,20,16
"76 años (093)",88,44,44,66,30,36,22,14,8
"77 años (094)",70,43,27,51,30,21,19,13,6
"78 años (095)",59,27,32,37,16,21,22,11,11
"79 años (096)",43,23,20,33,14,19,10,9,1
"80 años (097)",52,24,28,29,13,16,23,11,12
"81 años (098)",37,15,22,29,10,19,8,5,3
"82 años (099)",29,12,17,20,8,12,9,4,5
"83 años (100)",33,14,19,20,9,11,13,5,8
"84 años (101)",23,15,8,20,12,8,3,3,
"85 años (102)",29,13,16,21,10,11,8,3,5
"86 años (103)",28,14,14,20,9,11,8,5,3
"87 años (104)",24,5,19,16,5,11,8,,8
"88 años (105)",8,1,7,6,,6,2,1,1
"89 años (106)",10,5,5,4,2,2,6,3,3
"90 años (107)",12,2,10,7,2,5,5,,5
"91 años (108)",4,2,2,3,1,2,1,1,
"92 años (109)",8,5,3,7,4,3,1,1,
"93 años (110)",6,,6,5,,5,1,,1
"94 años (111)",4,,4,4,,4,,,
"95 años (112)",7,1,6,6,1,5,1,,1
"96 años (113)",7,4,3,4,3,1,3,1,2
"97 años (114)",1,,1,,,,1,,1
"98 y más años (115)",17,6,11,12,4,8,5,2,3
