"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",5010,121,1831,1758,1162,138
"Otra (034)",26,,15,10,1,
"Ocupación no especificada (035)",387,3,128,148,87,21
,,,,,,
"URBANA (036)",39923,507,13841,14797,9531,1247
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",102,,6,35,54,7
"Profes., científicos e intelectuales (038)",3100,,716,1510,834,40
"Técnicos de nivel medio y trab. asimilados (039)",2098,4,659,822,562,51
"Jefes y empleados de oficina (040)",1604,,599,568,423,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5525,74,1639,2110,1449,253
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3089,7,811,1164,920,187
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",5031,22,2080,1755,1037,137
"Obreros construc., conf., papel, fab., instr. (044)",5788,21,1922,2286,1401,158
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",11833,371,4791,3810,2491,370
"Otra (046)",802,,261,403,138,
"Ocupación no especificada (047)",951,8,357,334,222,30
"Hombres (048)",27584,344,9663,9937,6695,945
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",69,,5,22,36,6
"Profes., científicos e intelectuales (050)",1318,,228,572,486,32
"Técnicos de nivel medio y trab. asimilados (051)",1442,3,417,569,412,41
"Jefes y empleados de oficina (052)",871,,261,321,278,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2463,35,762,903,623,140
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2753,6,726,1030,823,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",4119,16,1697,1423,866,117
"Obreros construc., conf., papel, fab., instr. (056)",5652,16,1882,2223,1374,157
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",7503,263,3192,2280,1511,257
"Otra (058)",776,,246,393,137,
"Ocupación no especificada (059)",618,5,247,201,149,16
"Mujeres (060)",12339,163,4178,4860,2836,302
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",33,,1,13,18,1
"Profes., científicos e intelectuales (062)",1782,,488,938,348,8
"Técnicos de nivel medio y trab. asimilados (063)",656,1,242,253,150,10
"Jefes y empleados de oficina (064)",733,,338,247,145,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3062,39,877,1207,826,113
"Agricult. trabaj. calif.agrop. y pesqueros (066)",336,1,85,134,97,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",912,6,383,332,171,20
"Obreros construc., conf., papel, fab., instr. (068)",136,5,40,63,27,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",4330,108,1599,1530,980,113
"Otra (070)",26,,15,10,1,
"Ocupación no especificada (071)",333,3,110,133,73,14
,,,,,,
"RURAL (072)",5792,63,2003,1950,1392,384
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,2,2,2,
"Profes., científicos e intelectuales (074)",133,,42,66,25,
"Técnicos de nivel medio y trab. asimilados (075)",105,,42,41,19,3
"Jefes y empleados de oficina (076)",71,,31,29,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",308,1,120,131,46,10
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1803,4,332,552,653,262
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",206,,106,71,28,1
"Obreros construc., conf., papel, fab., instr. (080)",335,,140,137,53,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2711,58,1149,886,525,93
"Otra (082)",28,,11,12,5,
"Ocupación no especificada (083)",86,,28,23,25,10
"Hombres (084)",4548,50,1585,1492,1094,327
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,1,1,1,
"Profes., científicos e intelectuales (086)",60,,16,26,18,
"Técnicos de nivel medio y trab. asimilados (087)",82,,31,30,18,3
"Jefes y empleados de oficina (088)",40,,14,17,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",178,1,74,69,27,7
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1606,4,295,479,588,240
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",159,,78,56,24,1
"Obreros construc., conf., papel, fab., instr. (092)",329,,138,136,50,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2031,45,917,658,343,68
"Otra (094)",28,,11,12,5,
"Ocupación no especificada (095)",32,,10,8,11,3
"Mujeres (096)",1244,13,418,458,298,57
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",73,,26,40,7,
"Técnicos de nivel medio y trab. asimilados (099)",23,,11,11,1,
"Jefes y empleados de oficina (100)",31,,17,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",130,,46,62,19,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",197,,37,73,65,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",47,,28,15,4,
"Obreros construc., conf., papel, fab., instr. (104)",6,,2,1,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",680,13,232,228,182,25
"Ocupación no especificada (107)",54,,18,15,14,7
