"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Activid.inmobil., empres. y alquileres (129)",759,1,156,204,279,19,,,6,94,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",503,14,51,30,326,1,,,4,61,16,,
"Enseñanza (131)",2868,15,2754,13,66,,,,,20,,,
"Servicios sociales y de salud (132)",944,1,413,393,47,53,,,,37,,,
"Otras activ. serv.comun.soc y personales (133)",693,2,22,74,76,167,,4,,348,,,
"Hogares privados con servicio doméstico (134)",1354,,,3,,4,,,,1347,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",866,,,9,20,21,,,,1,,815,
"Desocupado (137)",1087,,,,,,,,,,,,1087
,,,,,,,,,,,,,
"RURAL (138)",8013,10,206,186,108,401,1736,678,485,3827,8,139,229
"Agric., ganadería, caza y silvicultura (139)",5169,1,9,59,16,1,1720,7,78,3278,,,
"Pesca (140)",24,,,,1,,16,,,7,,,
"Explotación de minas y canteras (141)",27,,2,3,,,,12,,10,,,
"Industrias manufactureras (142)",790,3,4,34,22,3,,586,47,91,,,
"Suministro de electricidad, gas y agua (143)",2,,,,,,,1,1,,,,
"Construcción (144)",174,,2,6,,,,8,106,52,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",401,1,4,20,8,207,,62,12,87,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",58,,,1,,5,,49,2,1,,,
"Comercio al por mayor (147)",72,1,2,9,5,27,,1,9,18,,,
"Comercio al por menor (148)",271,,2,10,3,175,,12,1,68,,,
"Hoteles y restaurantes (149)",107,,,4,2,76,,,,25,,,
"Trans., almac. y comunicaciones (150)",279,,,1,7,,,,223,48,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",243,,16,27,14,99,,2,13,72,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",60,4,1,4,30,,,,2,11,8,,
"Enseñanza (154)",160,1,151,,4,,,,1,3,,,
"Servicios sociales y de salud (155)",40,,14,19,1,1,,,,5,,,
"Otras activ. serv.comun.soc y personales (156)",72,,3,8,2,12,,,2,45,,,
"Hogares privados con servicio doméstico (157)",92,,,,,,,,,92,,,
"Actividad economica no especificada (159)",143,,,,1,2,,,,1,,139,
"Desocupado (160)",229,,,,,,,,,,,,229
"Hombres (161)",5674,8,102,137,78,198,1327,454,470,2647,8,84,161
"Agric., ganadería, caza y silvicultura (162)",3757,,9,54,15,,1311,6,78,2284,,,
"Pesca (163)",24,,,,1,,16,,,7,,,
"Explotación de minas y canteras (164)",23,,1,3,,,,11,,8,,,
"Industrias manufactureras (165)",509,3,3,23,18,,,365,35,62,,,
"Suministro de electricidad, gas y agua (166)",2,,,,,,,1,1,,,,
"Construcción (167)",173,,1,6,,,,8,106,52,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",220,1,2,13,5,78,,62,12,47,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",56,,,,,4,,49,2,1,,,
"Comercio al por mayor (170)",56,1,2,7,5,16,,1,9,15,,,
"Comercio al por menor (171)",108,,,6,,58,,12,1,31,,,
"Hoteles y restaurantes (172)",37,,,2,2,22,,,,11,,,
"Trans., almac. y comunicaciones (173)",274,,,1,6,,,,220,47,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",219,,9,20,9,97,,1,13,70,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",38,3,1,4,17,,,,2,3,8,,
"Enseñanza (177)",73,1,67,,2,,,,1,2,,,
"Servicios sociales y de salud (178)",14,,6,4,1,,,,,3,,,
"Otras activ. serv.comun.soc y personales (179)",48,,3,6,1,1,,,2,35,,,
"Hogares privados con servicio doméstico (180)",15,,,,,,,,,15,,,
"Actividad economica no especificada (182)",86,,,,1,,,,,1,,84,
"Desocupado (183)",161,,,,,,,,,,,,161
"Mujeres (184)",2339,2,104,49,30,203,409,224,15,1180,,55,68
"Agric., ganadería, caza y silvicultura (185)",1412,1,,5,1,1,409,1,,994,,,
"Explotación de minas y canteras (187)",4,,1,,,,,1,,2,,,
"Industrias manufactureras (188)",281,,1,11,4,3,,221,12,29,,,
"Construcción (190)",1,,1,,,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",181,,2,7,3,129,,,,40,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,1,,1,,,,,,,
"Comercio al por mayor (193)",16,,,2,,11,,,,3,,,
"Comercio al por menor (194)",163,,2,4,3,117,,,,37,,,
"Hoteles y restaurantes (195)",70,,,2,,54,,,,14,,,
"Trans., almac. y comunicaciones (196)",5,,,,1,,,,3,1,,,
"Activid.inmobil., empres. y alquileres (198)",24,,7,7,5,2,,1,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,1,,,13,,,,,8,,,
"Enseñanza (200)",87,,84,,2,,,,,1,,,
"Servicios sociales y de salud (201)",26,,8,15,,1,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",24,,,2,1,11,,,,10,,,
"Hogares privados con servicio doméstico (203)",77,,,,,,,,,77,,,
"Actividad economica no especificada (205)",57,,,,,2,,,,,,55,
"Desocupado (206)",68,,,,,,,,,,,,68
