"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"RURAL (138)",4986,4,78,59,59,294,1004,132,313,2816,,27,200
"Agric., ganadería, caza y silvicultura (139)",3593,,4,6,1,,1004,4,15,2559,,,
"Pesca (140)",12,,,1,,,,,,11,,,
"Explotación de minas y canteras (141)",4,,,1,,,,2,,1,,,
"Industrias manufactureras (142)",143,,1,9,6,6,,77,10,34,,,
"Construcción (144)",94,,,2,1,,,5,67,19,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",297,,2,10,1,201,,40,,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",45,,,2,,6,,35,,2,,,
"Comercio al por mayor (147)",23,,,1,,22,,,,,,,
"Comercio al por menor (148)",229,,2,7,1,173,,5,,41,,,
"Hoteles y restaurantes (149)",47,,,,2,33,,,,12,,,
"Trans., almac. y comunicaciones (150)",250,,1,,3,2,,1,218,25,,,
"Intermediación financiera (151)",4,,,1,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",79,,6,9,8,43,,1,1,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",49,2,,4,25,1,,1,2,14,,,
"Enseñanza (154)",68,2,58,,4,,,,,4,,,
"Servicios sociales y de salud (155)",18,,4,10,2,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",33,,2,4,1,7,,1,,18,,,
"Hogares privados con servicio doméstico (157)",63,,,,,,,,,63,,,
"Actividad economica no especificada (159)",32,,,2,2,,,,,1,,27,
"Desocupado (160)",200,,,,,,,,,,,,200
"Hombres (161)",4256,3,37,32,20,128,953,116,308,2501,,14,144
"Agric., ganadería, caza y silvicultura (162)",3335,,4,4,,,953,4,15,2355,,,
"Pesca (163)",12,,,1,,,,,,11,,,
"Explotación de minas y canteras (164)",3,,,,,,,2,,1,,,
"Industrias manufactureras (165)",122,,,7,6,5,,63,9,32,,,
"Construcción (167)",89,,,1,,,,4,66,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",140,,2,6,,74,,39,,19,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",42,,,2,,3,,35,,2,,,
"Comercio al por mayor (170)",13,,,,,13,,,,,,,
"Comercio al por menor (171)",85,,2,4,,58,,4,,17,,,
"Hoteles y restaurantes (172)",8,,,,,4,,,,4,,,
"Trans., almac. y comunicaciones (173)",243,,1,,2,2,,1,215,22,,,
"Intermediación financiera (174)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",67,,5,4,4,42,,1,1,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",20,1,,,3,1,,1,2,12,,,
"Enseñanza (177)",29,2,22,,2,,,,,3,,,
"Servicios sociales y de salud (178)",6,,1,4,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",18,,2,3,,,,1,,12,,,
"Actividad economica no especificada (182)",17,,,2,,,,,,1,,14,
"Desocupado (183)",144,,,,,,,,,,,,144
"Mujeres (184)",730,1,41,27,39,166,51,16,5,315,,13,56
"Agric., ganadería, caza y silvicultura (185)",258,,,2,1,,51,,,204,,,
"Explotación de minas y canteras (187)",1,,,1,,,,,,,,,
"Industrias manufactureras (188)",21,,1,2,,1,,14,1,2,,,
"Construcción (190)",5,,,1,1,,,1,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",157,,,4,1,127,,1,,24,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,,3,,,,,,,
"Comercio al por mayor (193)",10,,,1,,9,,,,,,,
"Comercio al por menor (194)",144,,,3,1,115,,1,,24,,,
"Hoteles y restaurantes (195)",39,,,,2,29,,,,8,,,
"Trans., almac. y comunicaciones (196)",7,,,,1,,,,3,3,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",12,,1,5,4,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",29,1,,4,22,,,,,2,,,
"Enseñanza (200)",39,,36,,2,,,,,1,,,
"Servicios sociales y de salud (201)",12,,3,6,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",15,,,1,1,7,,,,6,,,
"Hogares privados con servicio doméstico (203)",63,,,,,,,,,63,,,
"Actividad economica no especificada (205)",15,,,,2,,,,,,,13,
"Desocupado (206)",56,,,,,,,,,,,,56
