"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",106,,32,44,23,7
,,,,,,
"URBANA (036)",3239,54,841,1247,870,227
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",29,,5,14,10,
"Profes., científicos e intelectuales (038)",402,,52,228,121,1
"Técnicos de nivel medio y trab. asimilados (039)",123,,37,55,30,1
"Jefes y empleados de oficina (040)",85,,30,30,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",442,7,110,185,120,20
"Agricult. trabaj. calif.agrop. y pesqueros (042)",834,4,129,279,287,135
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",201,5,77,74,42,3
"Obreros construc., conf., papel, fab., instr. (044)",227,,79,114,26,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",781,38,306,209,181,47
"Otra (046)",30,,,23,7,
"Ocupación no especificada (047)",85,,16,36,21,12
"Hombres (048)",2283,38,592,828,635,190
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",24,,3,12,9,
"Profes., científicos e intelectuales (050)",223,,33,108,81,1
"Técnicos de nivel medio y trab. asimilados (051)",74,,22,29,22,1
"Jefes y empleados de oficina (052)",43,,9,16,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",175,6,43,77,45,4
"Agricult. trabaj. calif.agrop. y pesqueros (054)",769,4,118,257,263,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",177,5,75,61,34,2
"Obreros construc., conf., papel, fab., instr. (056)",224,,79,112,25,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",516,23,207,122,123,41
"Otra (058)",30,,,23,7,
"Ocupación no especificada (059)",28,,3,11,8,6
"Mujeres (060)",956,16,249,419,235,37
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,2,2,1,
"Profes., científicos e intelectuales (062)",179,,19,120,40,
"Técnicos de nivel medio y trab. asimilados (063)",49,,15,26,8,
"Jefes y empleados de oficina (064)",42,,21,14,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",267,1,67,108,75,16
"Agricult. trabaj. calif.agrop. y pesqueros (066)",65,,11,22,24,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",24,,2,13,8,1
"Obreros construc., conf., papel, fab., instr. (068)",3,,,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",265,15,99,87,58,6
"Ocupación no especificada (071)",57,,13,25,13,6
,,,,,,
"RURAL (072)",6349,231,2314,1939,1399,466
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,2,2,3,
"Profes., científicos e intelectuales (074)",151,,37,81,33,
"Técnicos de nivel medio y trab. asimilados (075)",39,,18,15,5,1
"Jefes y empleados de oficina (076)",21,,9,7,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",113,3,39,47,22,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3093,24,837,1067,841,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",95,1,31,39,20,4
"Obreros construc., conf., papel, fab., instr. (080)",115,1,34,47,30,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2643,202,1281,606,426,128
"Otra (082)",4,,,2,2,
"Ocupación no especificada (083)",68,,26,26,12,4
"Hombres (084)",5544,176,2012,1674,1242,440
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,1,2,2,
"Profes., científicos e intelectuales (086)",93,,17,51,25,
"Técnicos de nivel medio y trab. asimilados (087)",23,,10,7,5,1
"Jefes y empleados de oficina (088)",15,,6,4,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",52,2,16,22,11,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2934,21,795,1018,788,312
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",86,1,26,39,17,3
"Obreros construc., conf., papel, fab., instr. (092)",115,1,34,47,30,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2198,151,1100,475,355,117
"Otra (094)",4,,,2,2,
"Ocupación no especificada (095)",19,,7,7,2,3
"Mujeres (096)",805,55,302,265,157,26
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,1,,1,
"Profes., científicos e intelectuales (098)",58,,20,30,8,
"Técnicos de nivel medio y trab. asimilados (099)",16,,8,8,,
"Jefes y empleados de oficina (100)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",61,1,23,25,11,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",159,3,42,49,53,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",9,,5,,3,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",445,51,181,131,71,11
"Ocupación no especificada (107)",49,,19,19,10,1
