"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",29665,13929,15736,28517,13368,15149,1148,561,587
"30 años (040)",7195,3352,3843,6910,3214,3696,285,138,147
"31 años (041)",5042,2315,2727,4851,2228,2623,191,87,104
"32 años (042)",6251,2964,3287,6005,2836,3169,246,128,118
"33 años (043)",5862,2841,3021,5654,2739,2915,208,102,106
"34 años (044)",5315,2457,2858,5097,2351,2746,218,106,112
"De 35 a 39 años (045)",26072,12077,13995,24927,11490,13437,1145,587,558
"35 años (046)",5567,2627,2940,5330,2510,2820,237,117,120
"36 años (047)",5131,2338,2793,4922,2234,2688,209,104,105
"37 años (048)",5658,2631,3027,5372,2483,2889,286,148,138
"38 años (049)",5087,2354,2733,4882,2240,2642,205,114,91
"39 años (050)",4629,2127,2502,4421,2023,2398,208,104,104
"De 40 a 44 años (051)",22146,10491,11655,21192,10021,11171,954,470,484
"40 años (052)",5541,2660,2881,5289,2535,2754,252,125,127
"41 años (053)",3596,1693,1903,3453,1621,1832,143,72,71
"42 años (054)",5132,2481,2651,4915,2370,2545,217,111,106
"43 años (055)",3985,1833,2152,3816,1760,2056,169,73,96
"44 años (056)",3892,1824,2068,3719,1735,1984,173,89,84
"De 45 a 49 años (057)",18228,8578,9650,17492,8202,9290,736,376,360
"45 años (058)",4040,1852,2188,3853,1765,2088,187,87,100
"46 años (059)",3402,1606,1796,3262,1536,1726,140,70,70
"47 años (060)",4204,1951,2253,4052,1872,2180,152,79,73
"48 años (061)",3637,1750,1887,3489,1670,1819,148,80,68
"49 años (062)",2945,1419,1526,2836,1359,1477,109,60,49
"De 50 a 54 años (063)",15096,7181,7915,14599,6927,7672,497,254,243
"50 años (064)",3656,1684,1972,3527,1624,1903,129,60,69
"51 años (065)",2404,1155,1249,2339,1123,1216,65,32,33
"52 años (066)",3367,1643,1724,3245,1576,1669,122,67,55
"53 años (067)",2821,1365,1456,2735,1315,1420,86,50,36
"54 años (068)",2848,1334,1514,2753,1289,1464,95,45,50
"De 55 a 59 años (069)",11426,5463,5963,11005,5250,5755,421,213,208
"55 años (070)",2621,1207,1414,2524,1163,1361,97,44,53
"56 años (071)",2533,1226,1307,2435,1177,1258,98,49,49
"57 años (072)",2497,1179,1318,2394,1126,1268,103,53,50
"58 años (073)",2102,1032,1070,2031,1001,1030,71,31,40
"59 años (074)",1673,819,854,1621,783,838,52,36,16
"De 60 a 64 años (075)",8783,4140,4643,8449,3985,4464,334,155,179
"60 años (076)",2457,1094,1363,2347,1045,1302,110,49,61
"61 años (077)",1283,618,665,1244,599,645,39,19,20
"62 años (078)",1813,881,932,1746,854,892,67,27,40
"63 años (079)",1723,817,906,1665,797,868,58,20,38
"64 años (080)",1507,730,777,1447,690,757,60,40,20
"De 65 y más años (081)",19955,9247,10708,19142,8908,10234,813,339,474
"65 años (082)",1930,945,985,1850,905,945,80,40,40
"66 años (083)",1192,609,583,1159,592,567,33,17,16
"67 años (084)",1521,728,793,1459,706,753,62,22,40
"68 años (085)",1359,587,772,1294,561,733,65,26,39
"69 años (086)",951,477,474,924,464,460,27,13,14
"70 años (087)",1498,652,846,1433,628,805,65,24,41
"71 años (088)",697,346,351,667,330,337,30,16,14
"72 años (089)",1034,472,562,989,451,538,45,21,24
"73 años (090)",788,370,418,758,360,398,30,10,20
"74 años (091)",808,378,430,773,364,409,35,14,21
"75 años (092)",1128,486,642,1072,467,605,56,19,37
"76 años (093)",700,335,365,673,322,351,27,13,14
"77 años (094)",708,337,371,688,328,360,20,9,11
"78 años (095)",830,386,444,791,367,424,39,19,20
"79 años (096)",496,230,266,477,222,255,19,8,11
"80 años (097)",736,316,420,685,299,386,51,17,34
"81 años (098)",334,164,170,323,158,165,11,6,5
"82 años (099)",427,197,230,405,190,215,22,7,15
"83 años (100)",350,170,180,344,169,175,6,1,5
"84 años (101)",381,181,200,376,179,197,5,2,3
"85 años (102)",408,156,252,387,147,240,21,9,12
"86 años (103)",269,117,152,260,115,145,9,2,7
"87 años (104)",282,132,150,269,126,143,13,6,7
"88 años (105)",199,95,104,191,91,100,8,4,4
"89 años (106)",168,72,96,160,67,93,8,5,3
"90 años (107)",180,65,115,173,63,110,7,2,5
"91 años (108)",79,38,41,79,38,41,,,
"92 años (109)",80,27,53,79,27,52,1,,1
"93 años (110)",62,26,36,62,26,36,,,
"94 años (111)",73,33,40,73,33,40,,,
"95 años (112)",69,32,37,65,30,35,4,2,2
"96 años (113)",55,26,29,54,25,29,1,1,
"97 años (114)",44,18,26,43,18,25,1,,1
"98 y más años (115)",119,44,75,107,40,67,12,4,8
