"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",741,38,610,67,4,22,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1844,32,804,27,,976,5,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",120,38,27,25,,30,,
"Desocupado (103)",421,,,,,,,421
"Mujeres (104)",1177,122,126,371,9,301,170,78
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",65,61,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",20,19,,1,,,,
"Jefes y empleados de oficina (108)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",101,9,4,65,3,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",169,,,163,4,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",92,,40,36,,16,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,3,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",416,7,62,24,,153,170,
"Ocupación no especificada (115)",215,8,17,78,2,110,,
"Desocupado (116)",78,,,,,,,78
