"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por mayor (124)",6,2,,3,,1,,
"Comercio al por menor (125)",183,6,,142,1,34,,
"Hoteles y restaurantes (126)",69,12,3,44,1,9,,
"Trans., almac. y comunicaciones (127)",8,5,1,2,,,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",15,12,,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",33,31,2,,,,,
"Enseñanza (131)",223,203,,20,,,,
"Servicios sociales y de salud (132)",34,33,,1,,,,
"Otras activ. serv.comun.soc y personales (133)",22,6,1,14,,1,,
"Hogares privados con servicio doméstico (134)",44,,,,,,44,
"Actividad economica no especificada (136)",50,14,7,18,,11,,
"Desocupado (137)",16,,,,,,,16
,,,,,,,,
"RURAL (138)",1103,84,202,515,3,202,6,91
"Agric., ganadería, caza y silvicultura (139)",706,1,144,382,2,177,,
"Explotación de minas y canteras (141)",28,,3,20,,5,,
"Industrias manufactureras (142)",17,1,4,11,1,,,
"Construcción (144)",38,,24,10,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",56,2,,48,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,,2,,,,
"Comercio al por mayor (147)",1,,,1,,,,
"Comercio al por menor (148)",53,2,,45,,6,,
"Hoteles y restaurantes (149)",11,1,,9,,1,,
"Trans., almac. y comunicaciones (150)",7,3,,4,,,,
"Activid.inmobil., empres. y alquileres (152)",3,1,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",17,10,7,,,,,
"Enseñanza (154)",55,51,,4,,,,
"Servicios sociales y de salud (155)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (156)",6,2,,4,,,,
"Hogares privados con servicio doméstico (157)",6,,,,,,6,
"Actividad economica no especificada (159)",56,6,20,21,,9,,
"Desocupado (160)",91,,,,,,,91
"Hombres (161)",836,49,172,416,2,123,,74
"Agric., ganadería, caza y silvicultura (162)",560,,121,332,1,106,,
"Explotación de minas y canteras (164)",28,,3,20,,5,,
"Industrias manufactureras (165)",14,1,4,8,1,,,
"Construcción (167)",36,,22,10,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",28,,,24,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,2,,,,
"Comercio al por mayor (170)",1,,,1,,,,
"Comercio al por menor (171)",25,,,21,,4,,
"Hoteles y restaurantes (172)",2,1,,1,,,,
"Trans., almac. y comunicaciones (173)",7,3,,4,,,,
"Activid.inmobil., empres. y alquileres (175)",3,1,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",12,7,5,,,,,
"Enseñanza (177)",30,27,,3,,,,
"Servicios sociales y de salud (178)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (179)",3,1,,2,,,,
"Actividad economica no especificada (182)",35,4,17,10,,4,,
"Desocupado (183)",74,,,,,,,74
"Mujeres (184)",267,35,30,99,1,79,6,17
"Agric., ganadería, caza y silvicultura (185)",146,1,23,50,1,71,,
"Industrias manufactureras (188)",3,,,3,,,,
"Construcción (190)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",28,2,,24,,2,,
"Comercio al por menor (194)",28,2,,24,,2,,
"Hoteles y restaurantes (195)",9,,,8,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,3,2,,,,,
"Enseñanza (200)",25,24,,1,,,,
"Servicios sociales y de salud (201)",2,2,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,1,,2,,,,
"Hogares privados con servicio doméstico (203)",6,,,,,,6,
"Actividad economica no especificada (205)",21,2,3,11,,5,,
"Desocupado (206)",17,,,,,,,17
