"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"31 años (041)",1117,551,566,186,88,98,931,463,468
"32 años (042)",1456,724,732,244,102,142,1212,622,590
"33 años (043)",1410,698,712,182,90,92,1228,608,620
"34 años (044)",1380,655,725,253,113,140,1127,542,585
"De 35 a 39 años (045)",6863,3336,3527,1064,507,557,5799,2829,2970
"35 años (046)",1371,682,689,203,97,106,1168,585,583
"36 años (047)",1465,704,761,230,108,122,1235,596,639
"37 años (048)",1438,678,760,223,101,122,1215,577,638
"38 años (049)",1352,664,688,215,99,116,1137,565,572
"39 años (050)",1237,608,629,193,102,91,1044,506,538
"De 40 a 44 años (051)",6318,3111,3207,1010,496,514,5308,2615,2693
"40 años (052)",1598,825,773,219,97,122,1379,728,651
"41 años (053)",968,471,497,168,91,77,800,380,420
"42 años (054)",1402,679,723,232,116,116,1170,563,607
"43 años (055)",1144,526,618,184,80,104,960,446,514
"44 años (056)",1206,610,596,207,112,95,999,498,501
"De 45 a 49 años (057)",5525,2671,2854,826,411,415,4699,2260,2439
"45 años (058)",1220,587,633,182,96,86,1038,491,547
"46 años (059)",1118,531,587,180,85,95,938,446,492
"47 años (060)",1157,556,601,160,71,89,997,485,512
"48 años (061)",1187,589,598,172,91,81,1015,498,517
"49 años (062)",843,408,435,132,68,64,711,340,371
"De 50 a 54 años (063)",4721,2357,2364,620,306,314,4101,2051,2050
"50 años (064)",1340,695,645,168,81,87,1172,614,558
"51 años (065)",704,362,342,105,58,47,599,304,295
"52 años (066)",982,497,485,127,78,49,855,419,436
"53 años (067)",882,438,444,127,55,72,755,383,372
"54 años (068)",813,365,448,93,34,59,720,331,389
"De 55 a 59 años (069)",3618,1774,1844,482,218,264,3136,1556,1580
"55 años (070)",907,444,463,103,49,54,804,395,409
"56 años (071)",842,412,430,102,55,47,740,357,383
"57 años (072)",768,379,389,112,47,65,656,332,324
"58 años (073)",612,299,313,81,31,50,531,268,263
"59 años (074)",489,240,249,84,36,48,405,204,201
"De 60 a 64 años (075)",3494,1744,1750,423,215,208,3071,1529,1542
"60 años (076)",1149,532,617,114,56,58,1035,476,559
"61 años (077)",470,255,215,65,40,25,405,215,190
"62 años (078)",697,362,335,95,48,47,602,314,288
"63 años (079)",602,311,291,78,34,44,524,277,247
"64 años (080)",576,284,292,71,37,34,505,247,258
"De 65 y más años (081)",8340,4059,4281,1057,516,541,7283,3543,3740
"65 años (082)",733,353,380,81,37,44,652,316,336
"66 años (083)",548,281,267,77,34,43,471,247,224
"67 años (084)",583,302,281,75,39,36,508,263,245
"68 años (085)",518,254,264,62,30,32,456,224,232
"69 años (086)",336,163,173,48,26,22,288,137,151
"70 años (087)",794,344,450,68,33,35,726,311,415
"71 años (088)",249,141,108,36,22,14,213,119,94
"72 años (089)",445,238,207,72,39,33,373,199,174
"73 años (090)",337,169,168,46,18,28,291,151,140
"74 años (091)",343,197,146,42,25,17,301,172,129
"75 años (092)",490,210,280,49,25,24,441,185,256
"76 años (093)",320,167,153,34,17,17,286,150,136
"77 años (094)",310,180,130,45,23,22,265,157,108
"78 años (095)",324,154,170,35,17,18,289,137,152
"79 años (096)",138,76,62,24,13,11,114,63,51
"80 años (097)",480,195,285,42,18,24,438,177,261
"81 años (098)",115,50,65,18,7,11,97,43,54
"82 años (099)",177,86,91,28,13,15,149,73,76
"83 años (100)",122,71,51,19,11,8,103,60,43
"84 años (101)",112,58,54,14,8,6,98,50,48
"85 años (102)",222,87,135,30,17,13,192,70,122
"86 años (103)",90,47,43,18,9,9,72,38,34
"87 años (104)",97,50,47,20,5,15,77,45,32
"88 años (105)",75,39,36,11,5,6,64,34,30
"89 años (106)",55,25,30,11,2,9,44,23,21
"90 años (107)",94,35,59,14,6,8,80,29,51
"91 años (108)",18,8,10,7,2,5,11,6,5
"92 años (109)",21,11,10,4,3,1,17,8,9
"93 años (110)",20,10,10,7,3,4,13,7,6
"94 años (111)",14,6,8,2,2,,12,4,8
"95 años (112)",37,11,26,6,4,2,31,7,24
"96 años (113)",26,9,17,3,1,2,23,8,15
"97 años (114)",7,4,3,1,1,,6,3,3
"98 y más años (115)",90,28,62,8,1,7,82,27,55
