"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Pesca (112)",1,,,1,,,
"Explotación de minas y canteras (113)",64,50,11,3,,,
"Industrias manufactureras (114)",549,69,74,349,26,31,
"Suministro de electricidad, gas y agua (115)",19,11,7,1,,,
"Construcción (116)",157,63,59,26,6,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",4724,861,13,3133,107,610,
"Venta, mant.y rep. veh.autom y motoc. (118)",64,21,8,23,2,10,
"Comercio al por mayor (119)",257,88,2,97,15,55,
"Comercio al por menor (120)",4403,752,3,3013,90,545,
"Hoteles y restaurantes (121)",1638,538,82,876,67,75,
"Trans., almac. y comunicaciones (122)",468,333,29,72,14,20,
"Intermediación financiera (123)",146,142,,2,2,,
"Activid.inmobil., empres. y alquileres (124)",959,741,13,176,19,10,
"Admin.pub. y defensa; p. segur soc.afil (125)",820,750,70,,,,
"Enseñanza (126)",2683,2582,,90,5,6,
"Servicios sociales y de salud (127)",854,801,6,34,8,5,
"Otras activ. serv.comun.soc y personales (128)",791,356,28,383,12,12,
"Hogares privados con servicio doméstico (129)",1332,,,,,,1332
"Actividad economica no especificada (131)",428,141,31,149,9,98,
,,,,,,,
"RURAL (132)",10920,713,2441,5971,71,1531,193
"Agric., ganadería, caza y silvicultura (133)",7316,6,1056,4778,52,1424,
"Pesca (134)",4,,3,1,,,
"Explotación de minas y canteras (135)",234,38,177,19,,,
"Industrias manufactureras (136)",321,7,104,194,4,12,
"Suministro de electricidad, gas y agua (137)",22,2,19,1,,,
"Construcción (138)",1007,16,859,113,7,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",615,76,42,470,2,25,
"Venta, mant.y rep. veh.autom y motoc. (140)",102,11,36,53,1,1,
"Comercio al por mayor (141)",33,8,1,22,1,1,
"Comercio al por menor (142)",480,57,5,395,,23,
"Hoteles y restaurantes (143)",145,64,10,63,1,7,
"Trans., almac. y comunicaciones (144)",341,80,64,193,2,2,
"Intermediación financiera (145)",5,4,,,1,,
"Activid.inmobil., empres. y alquileres (146)",111,92,12,7,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",119,82,37,,,,
"Enseñanza (148)",170,160,1,9,,,
"Servicios sociales y de salud (149)",34,28,2,3,,1,
"Otras activ. serv.comun.soc y personales (150)",135,38,19,68,2,8,
"Hogares privados con servicio doméstico (151)",193,,,,,,193
"Actividad economica no especificada (153)",148,20,36,52,,40,
"Hombres (154)",8725,502,2226,5107,62,823,5
"Agric., ganadería, caza y silvicultura (155)",6033,5,884,4318,45,781,
"Pesca (156)",3,,2,1,,,
"Explotación de minas y canteras (157)",222,36,168,18,,,
"Industrias manufactureras (158)",275,3,99,162,3,8,
"Suministro de electricidad, gas y agua (159)",21,2,19,,,,
"Construcción (160)",997,15,854,110,7,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",336,51,41,230,2,12,
"Venta, mant.y rep. veh.autom y motoc. (162)",100,11,35,53,1,,
"Comercio al por mayor (163)",28,6,1,19,1,1,
"Comercio al por menor (164)",208,34,5,158,,11,
"Hoteles y restaurantes (165)",50,30,5,12,,3,
"Trans., almac. y comunicaciones (166)",334,76,63,192,2,1,
"Intermediación financiera (167)",4,3,,,1,,
"Activid.inmobil., empres. y alquileres (168)",98,83,9,6,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",101,66,35,,,,
"Enseñanza (170)",99,92,1,6,,,
"Servicios sociales y de salud (171)",13,8,2,3,,,
"Otras activ. serv.comun.soc y personales (172)",87,28,17,39,2,1,
"Hogares privados con servicio doméstico (173)",5,,,,,,5
"Actividad economica no especificada (175)",47,4,27,10,,6,
"Mujeres (176)",2195,211,215,864,9,708,188
"Agric., ganadería, caza y silvicultura (177)",1283,1,172,460,7,643,
"Pesca (178)",1,,1,,,,
"Explotación de minas y canteras (179)",12,2,9,1,,,
"Industrias manufactureras (180)",46,4,5,32,1,4,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,
"Construcción (182)",10,1,5,3,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",279,25,1,240,,13,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,,1,,,1,
"Comercio al por mayor (185)",5,2,,3,,,
"Comercio al por menor (186)",272,23,,237,,12,
"Hoteles y restaurantes (187)",95,34,5,51,1,4,
"Trans., almac. y comunicaciones (188)",7,4,1,1,,1,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",13,9,3,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",18,16,2,,,,
"Enseñanza (192)",71,68,,3,,,
"Servicios sociales y de salud (193)",21,20,,,,1,
"Otras activ. serv.comun.soc y personales (194)",48,10,2,29,,7,
"Hogares privados con servicio doméstico (195)",188,,,,,,188
"Actividad economica no especificada (197)",101,16,9,42,,34,
