"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Desocupado (137)",525,,,,,,,,,,,,525
,,,,,,,,,,,,,
"RURAL (138)",18084,8,156,60,49,447,9283,252,358,6368,49,247,807
"Agric., ganadería, caza y silvicultura (139)",15100,,1,10,1,,9280,1,2,5805,,,
"Pesca (140)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (141)",10,,,,,,,2,2,6,,,
"Industrias manufactureras (142)",255,,1,2,2,1,,212,23,14,,,
"Suministro de electricidad, gas y agua (143)",1,,,,,,,,,1,,,
"Construcción (144)",104,,3,1,1,,,5,63,31,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",494,,1,1,,346,,32,7,107,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",51,,,,,17,,28,5,1,,,
"Comercio al por mayor (147)",20,,,,,18,,,,2,,,
"Comercio al por menor (148)",423,,1,1,,311,,4,2,104,,,
"Hoteles y restaurantes (149)",190,,,1,1,87,,,,101,,,
"Trans., almac. y comunicaciones (150)",296,,,2,7,4,,,258,25,,,
"Activid.inmobil., empres. y alquileres (152)",23,,5,2,4,6,,,2,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",93,8,5,2,18,,,,1,10,49,,
"Enseñanza (154)",118,,114,,1,,,,,3,,,
"Servicios sociales y de salud (155)",54,,23,24,6,,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",34,,2,13,2,3,,,,14,,,
"Hogares privados con servicio doméstico (157)",244,,,,,,,,,244,,,
"Actividad economica no especificada (159)",258,,1,2,6,,,,,2,,247,
"Desocupado (160)",807,,,,,,,,,,,,807
"Hombres (161)",15370,7,73,43,18,177,8663,195,336,5017,48,116,677
"Agric., ganadería, caza y silvicultura (162)",13407,,1,9,,,8660,1,2,4734,,,
"Pesca (163)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (164)",9,,,,,,,2,2,5,,,
"Industrias manufactureras (165)",179,,,2,1,1,,155,8,12,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",102,,3,1,1,,,5,62,30,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",244,,,1,,156,,32,7,48,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",46,,,,,12,,28,5,1,,,
"Comercio al por mayor (170)",15,,,,,13,,,,2,,,
"Comercio al por menor (171)",183,,,1,,131,,4,2,45,,,
"Hoteles y restaurantes (172)",22,,,,,10,,,,12,,,
"Trans., almac. y comunicaciones (173)",283,,,2,3,3,,,252,23,,,
"Activid.inmobil., empres. y alquileres (175)",16,,4,,1,6,,,2,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",81,7,3,2,10,,,,1,10,48,,
"Enseñanza (177)",52,,51,,,,,,,1,,,
"Servicios sociales y de salud (178)",20,,8,11,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",22,,2,13,1,1,,,,5,,,
"Hogares privados con servicio doméstico (180)",131,,,,,,,,,131,,,
"Actividad economica no especificada (182)",121,,1,2,,,,,,2,,116,
"Desocupado (183)",677,,,,,,,,,,,,677
"Mujeres (184)",2714,1,83,17,31,270,620,57,22,1351,1,131,130
"Agric., ganadería, caza y silvicultura (185)",1693,,,1,1,,620,,,1071,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",76,,1,,1,,,57,15,2,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",250,,1,,,190,,,,59,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,,,,,5,,,,,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",240,,1,,,180,,,,59,,,
"Hoteles y restaurantes (195)",168,,,1,1,77,,,,89,,,
"Trans., almac. y comunicaciones (196)",13,,,,4,1,,,6,2,,,
"Activid.inmobil., empres. y alquileres (198)",7,,1,2,3,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",12,1,2,,8,,,,,,1,,
"Enseñanza (200)",66,,63,,1,,,,,2,,,
"Servicios sociales y de salud (201)",34,,15,13,5,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",12,,,,1,2,,,,9,,,
"Hogares privados con servicio doméstico (203)",113,,,,,,,,,113,,,
"Actividad economica no especificada (205)",137,,,,6,,,,,,,131,
"Desocupado (206)",130,,,,,,,,,,,,130
