"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",3509,35,1955,52,2,1439,26
"Otra (094)",32,32,,,,,
"Ocupación no especificada (095)",394,13,221,135,4,21,
"Mujeres (096)",4352,220,526,1837,58,1506,205
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,2,,,,,
"Profes., científicos e intelectuales (098)",152,134,,15,2,1,
"Técnicos de nivel medio y trab. asimilados (099)",29,16,,8,,3,2
"Jefes y empleados de oficina (100)",17,17,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",306,31,29,205,7,34,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",1027,,,983,44,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",250,,14,229,1,6,
"Obreros construc.,conf., papel, fab., instr. (104)",127,,9,106,1,11,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",2120,14,421,91,2,1389,203
"Ocupación no especificada (107)",322,6,53,200,1,62,
