"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3492,1885,1607,1660,925,735,1832,960,872
"35 años (046)",746,414,332,340,186,154,406,228,178
"36 años (047)",682,373,309,347,196,151,335,177,158
"37 años (048)",682,377,305,353,196,157,329,181,148
"38 años (049)",669,334,335,308,161,147,361,173,188
"39 años (050)",713,387,326,312,186,126,401,201,200
"De 40 a 44 años (051)",3030,1782,1248,1409,836,573,1621,946,675
"40 años (052)",827,463,364,347,185,162,480,278,202
"41 años (053)",522,307,215,252,155,97,270,152,118
"42 años (054)",666,411,255,309,193,116,357,218,139
"43 años (055)",515,292,223,254,147,107,261,145,116
"44 años (056)",500,309,191,247,156,91,253,153,100
"De 45 a 49 años (057)",2441,1447,994,1105,670,435,1336,777,559
"45 años (058)",554,313,241,223,137,86,331,176,155
"46 años (059)",445,266,179,225,140,85,220,126,94
"47 años (060)",515,312,203,239,147,92,276,165,111
"48 años (061)",488,288,200,228,127,101,260,161,99
"49 años (062)",439,268,171,190,119,71,249,149,100
"De 50 a 54 años (063)",1873,1144,729,902,573,329,971,571,400
"50 años (064)",468,276,192,197,116,81,271,160,111
"51 años (065)",261,171,90,156,107,49,105,64,41
"52 años (066)",407,254,153,202,136,66,205,118,87
"53 años (067)",375,228,147,186,120,66,189,108,81
"54 años (068)",362,215,147,161,94,67,201,121,80
"De 55 a 59 años (069)",1349,820,529,643,379,264,706,441,265
"55 años (070)",312,186,126,151,86,65,161,100,61
"56 años (071)",298,175,123,134,83,51,164,92,72
"57 años (072)",277,173,104,121,73,48,156,100,56
"58 años (073)",229,139,90,114,60,54,115,79,36
"59 años (074)",233,147,86,123,77,46,110,70,40
"De 60 a 64 años (075)",1060,609,451,487,273,214,573,336,237
"60 años (076)",349,194,155,149,75,74,200,119,81
"61 años (077)",142,87,55,78,49,29,64,38,26
"62 años (078)",190,115,75,83,51,32,107,64,43
"63 años (079)",193,120,73,89,53,36,104,67,37
"64 años (080)",186,93,93,88,45,43,98,48,50
"De 65 y más años (081)",2048,1161,887,966,531,435,1082,630,452
"65 años (082)",201,112,89,89,53,36,112,59,53
"66 años (083)",164,87,77,81,44,37,83,43,40
"67 años (084)",186,116,70,78,46,32,108,70,38
"68 años (085)",140,74,66,55,31,24,85,43,42
"69 años (086)",98,48,50,54,27,27,44,21,23
"70 años (087)",159,77,82,69,34,35,90,43,47
"71 años (088)",77,49,28,37,19,18,40,30,10
"72 años (089)",121,68,53,53,27,26,68,41,27
"73 años (090)",76,44,32,46,24,22,30,20,10
"74 años (091)",99,64,35,51,33,18,48,31,17
"75 años (092)",115,69,46,55,30,25,60,39,21
"76 años (093)",76,46,30,32,14,18,44,32,12
"77 años (094)",70,44,26,31,21,10,39,23,16
"78 años (095)",84,53,31,36,19,17,48,34,14
"79 años (096)",41,22,19,24,14,10,17,8,9
"80 años (097)",86,46,40,37,22,15,49,24,25
"81 años (098)",19,8,11,9,1,8,10,7,3
"82 años (099)",61,39,22,33,21,12,28,18,10
"83 años (100)",23,13,10,11,6,5,12,7,5
"84 años (101)",26,12,14,13,6,7,13,6,7
"85 años (102)",31,20,11,11,8,3,20,12,8
"86 años (103)",17,13,4,8,6,2,9,7,2
"87 años (104)",15,5,10,11,3,8,4,2,2
"88 años (105)",9,5,4,3,2,1,6,3,3
"89 años (106)",15,10,5,8,5,3,7,5,2
"90 años (107)",13,5,8,8,4,4,5,1,4
"91 años (108)",5,2,3,5,2,3,,,
"92 años (109)",1,1,,1,1,,,,
"95 años (112)",5,3,2,3,2,1,2,1,1
"96 años (113)",1,1,,1,1,,,,
"97 años (114)",1,,1,1,,1,,,
"98 y más años (115)",13,5,8,12,5,7,1,,1
