"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6297,2,1,6144,150,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",392,,158,193,3,38,,
"Obreros construc.,conf.,papel, fab., instr. (099)",726,42,465,196,8,15,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2498,49,1102,65,1,1261,20,
"Otra (101)",63,63,,,,,,
"Ocupación no especificada (102)",214,19,69,75,11,40,,
"Desocupado (103)",397,,,,,,,397
"Mujeres (104)",4575,172,222,1888,35,2118,51,89
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",56,52,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",20,11,,9,,,,
"Jefes y empleados de oficina (108)",23,22,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",261,33,5,193,8,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1306,,,1287,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",193,,21,112,5,55,,
"Obreros construc.,conf.,papel, fab., instr. (112)",45,,17,23,,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2324,34,174,107,1,1957,51,
"Otra (114)",4,4,,,,,,
"Ocupación no especificada (115)",251,13,5,152,2,79,,
"Desocupado (116)",89,,,,,,,89
