"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hombres (091)",25566,1170,3240,15936,272,3576,50,1322
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",21,21,,,,,,
"Profes., científicos e intelectuales (093)",585,564,,19,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",110,77,,26,5,2,,
"Jefes y empleados de oficina (095)",67,67,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",654,139,5,450,17,42,1,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",14904,6,1,14668,227,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",674,,457,195,9,13,,
"Obreros construc.,conf.,papel, fab., instr. (099)",594,25,223,336,9,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",6322,103,2501,172,1,3496,49,
"Otra (101)",150,150,,,,,,
"Ocupación no especificada (102)",163,18,53,70,3,19,,
"Desocupado (103)",1322,,,,,,,1322
"Mujeres (104)",8621,546,413,2594,32,4662,161,213
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",405,398,,6,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",33,25,,6,1,1,,
"Jefes y empleados de oficina (108)",34,33,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",563,38,26,410,2,87,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1726,,,1703,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",41,,12,27,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",73,,3,67,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",5281,25,338,236,2,4519,161,
"Otra (114)",5,5,,,,,,
"Ocupación no especificada (115)",241,16,34,138,2,51,,
"Desocupado (116)",213,,,,,,,213
