"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",11,,7,2,2,
"Ocupación no especificada (035)",183,,58,62,40,23
,,,,,,
"URBANA (036)",18750,103,4924,7123,5453,1147
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",42,,2,15,22,3
"Profes., científicos e intelectuales (038)",1166,,218,630,294,24
"Técnicos de nivel medio y trab. asimilados (039)",900,2,253,359,255,31
"Jefes y empleados de oficina (040)",860,,242,357,246,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2838,14,691,1120,858,155
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1601,1,245,560,589,206
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1384,5,466,464,399,50
"Obreros construc., conf., papel, fab., instr. (044)",1940,2,449,809,610,70
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",7206,79,2217,2589,1931,390
"Otra (046)",194,,45,91,58,
"Ocupación no especificada (047)",619,,96,129,191,203
"Hombres (048)",11770,66,2987,4351,3545,821
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",26,,1,11,13,1
"Profes., científicos e intelectuales (050)",497,,85,227,165,20
"Técnicos de nivel medio y trab. asimilados (051)",582,,158,234,166,24
"Jefes y empleados de oficina (052)",427,,76,183,157,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1045,8,266,415,293,63
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1380,1,206,492,500,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1189,5,410,389,339,46
"Obreros construc., conf., papel, fab., instr. (056)",1889,2,432,784,603,68
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",4105,50,1272,1456,1100,227
"Otra (058)",185,,39,90,56,
"Ocupación no especificada (059)",445,,42,70,153,180
"Mujeres (060)",6980,37,1937,2772,1908,326
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",16,,1,4,9,2
"Profes., científicos e intelectuales (062)",669,,133,403,129,4
"Técnicos de nivel medio y trab. asimilados (063)",318,2,95,125,89,7
"Jefes y empleados de oficina (064)",433,,166,174,89,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1793,6,425,705,565,92
"Agricult. trabaj. calif.agrop. y pesqueros (066)",221,,39,68,89,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",195,,56,75,60,4
"Obreros construc., conf., papel, fab., instr. (068)",51,,17,25,7,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3101,29,945,1133,831,163
"Otra (070)",9,,6,1,2,
"Ocupación no especificada (071)",174,,54,59,38,23
,,,,,,
"RURAL (072)",2521,35,724,898,657,207
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,,1,
"Profes., científicos e intelectuales (074)",47,,15,22,9,1
"Técnicos de nivel medio y trab. asimilados (075)",36,1,11,16,8,
"Jefes y empleados de oficina (076)",39,,16,13,8,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",130,1,38,49,31,11
"Agricult. trabaj. calif.agrop. y pesqueros (078)",553,,58,162,215,118
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",140,,60,55,25,
"Obreros construc., conf., papel, fab., instr. (080)",122,1,30,47,40,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1383,32,473,498,311,69
"Otra (082)",54,,19,30,5,
"Ocupación no especificada (083)",16,,4,6,4,2
"Hombres (084)",1857,27,525,649,494,162
"Profes., científicos e intelectuales (086)",30,,6,16,7,1
"Técnicos de nivel medio y trab. asimilados (087)",29,,9,13,7,
"Jefes y empleados de oficina (088)",24,,9,7,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",58,,19,21,15,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",481,,55,142,181,103
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",135,,60,55,20,
"Obreros construc., conf., papel, fab., instr. (092)",122,1,30,47,40,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",919,26,319,316,210,48
"Otra (094)",52,,18,29,5,
"Ocupación no especificada (095)",7,,,3,2,2
"Mujeres (096)",664,8,199,249,163,45
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",17,,9,6,2,
"Técnicos de nivel medio y trab. asimilados (099)",7,1,2,3,1,
"Jefes y empleados de oficina (100)",15,,7,6,1,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",72,1,19,28,16,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",72,,3,20,34,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",5,,,,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",464,6,154,182,101,21
"Otra (106)",2,,1,1,,
"Ocupación no especificada (107)",9,,4,3,2,
