"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",32,22,,9,1,,,
"Jefes y empleados de oficina (095)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",70,26,,41,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2798,2,1,2612,183,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",34,,13,18,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",128,12,41,72,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1321,42,585,27,,661,6,
"Otra (101)",41,41,,,,,,
"Ocupación no especificada (102)",38,6,9,9,3,11,,
"Desocupado (103)",126,,,,,,,126
"Mujeres (104)",1244,78,147,384,23,493,90,29
"Profes., científicos e intelectuales (106)",46,45,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",10,8,,1,1,,,
"Jefes y empleados de oficina (108)",2,2,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",71,12,4,40,2,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",314,,,294,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",12,,2,8,,2,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",709,4,140,22,,453,90,
"Ocupación no especificada (115)",50,7,,18,,25,,
"Desocupado (116)",29,,,,,,,29
