"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (115)",8966,1537,2145,3333,144,1331,222,254
"Agric., ganadería, caza y silvicultura (116)",3489,10,1626,877,51,925,,
"Pesca (117)",3,,1,1,1,,,
"Explotación de minas y canteras (118)",16,1,7,7,1,,,
"Industrias manufactureras (119)",512,25,243,226,8,10,,
"Suministro de electricidad, gas y agua (120)",2,2,,,,,,
"Construcción (121)",79,1,72,4,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2104,272,7,1480,52,293,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",27,5,4,13,3,2,,
"Comercio al por mayor (124)",87,24,2,40,6,15,,
"Comercio al por menor (125)",1990,243,1,1427,43,276,,
"Hoteles y restaurantes (126)",887,314,35,476,20,42,,
"Trans., almac. y comunicaciones (127)",98,59,5,31,2,1,,
"Intermediación financiera (128)",9,9,,,,,,
"Activid.inmobil., empres. y alquileres (129)",160,129,13,15,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",118,83,35,,,,,
"Enseñanza (131)",348,329,,15,3,1,,
"Servicios sociales y de salud (132)",159,138,6,13,2,,,
"Otras activ. serv.comun.soc y personales (133)",217,86,33,85,1,12,,
"Hogares privados con servicio doméstico (134)",222,,,,,,222,
"Actividad economica no especificada (136)",289,79,62,103,2,43,,
"Desocupado (137)",254,,,,,,,254
,,,,,,,,
"RURAL (138)",11867,609,4223,3972,627,2170,67,199
"Agric., ganadería, caza y silvicultura (139)",9306,21,3275,3347,608,2055,,
"Pesca (140)",16,,6,7,,3,,
"Explotación de minas y canteras (141)",523,100,415,7,1,,,
"Industrias manufactureras (142)",196,22,92,73,1,8,,
"Suministro de electricidad, gas y agua (143)",10,,10,,,,,
"Construcción (144)",256,8,222,20,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",335,63,16,230,3,23,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",29,3,12,13,,1,,
"Comercio al por mayor (147)",20,7,2,10,,1,,
"Comercio al por menor (148)",286,53,2,207,3,21,,
"Hoteles y restaurantes (149)",124,53,28,39,1,3,,
"Trans., almac. y comunicaciones (150)",177,28,44,104,,1,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",108,57,27,18,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",67,53,14,,,,,
"Enseñanza (154)",138,127,,8,,3,,
"Servicios sociales y de salud (155)",79,38,1,39,1,,,
"Otras activ. serv.comun.soc y personales (156)",80,23,34,19,1,3,,
"Hogares privados con servicio doméstico (157)",67,,,,,,67,
"Actividad economica no especificada (159)",185,15,39,61,6,64,,
"Desocupado (160)",199,,,,,,,199
"Hombres (161)",7788,359,3027,2896,516,831,16,143
"Agric., ganadería, caza y silvicultura (162)",6034,15,2156,2567,504,792,,
"Pesca (163)",16,,6,7,,3,,
"Explotación de minas y canteras (164)",508,90,410,7,1,,,
"Industrias manufactureras (165)",116,15,70,26,1,4,,
"Suministro de electricidad, gas y agua (166)",10,,10,,,,,
"Construcción (167)",236,6,204,20,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",130,22,15,86,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",27,3,12,12,,,,
"Comercio al por mayor (170)",13,4,2,7,,,,
"Comercio al por menor (171)",90,15,1,67,1,6,,
"Hoteles y restaurantes (172)",56,31,19,6,,,,
"Trans., almac. y comunicaciones (173)",163,24,44,95,,,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",85,43,25,14,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",52,39,13,,,,,
"Enseñanza (177)",52,48,,3,,1,,
"Servicios sociales y de salud (178)",44,9,1,33,1,,,
"Otras activ. serv.comun.soc y personales (179)",55,12,31,9,1,2,,
"Hogares privados con servicio doméstico (180)",16,,,,,,16,
"Actividad economica no especificada (182)",71,4,23,23,3,18,,
"Desocupado (183)",143,,,,,,,143
"Mujeres (184)",4079,250,1196,1076,111,1339,51,56
"Agric., ganadería, caza y silvicultura (185)",3272,6,1119,780,104,1263,,
"Explotación de minas y canteras (187)",15,10,5,,,,,
"Industrias manufactureras (188)",80,7,22,47,,4,,
"Construcción (190)",20,2,18,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",205,41,1,144,2,17,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,1,,1,,
"Comercio al por mayor (193)",7,3,,3,,1,,
"Comercio al por menor (194)",196,38,1,140,2,15,,
"Hoteles y restaurantes (195)",68,22,9,33,1,3,,
"Trans., almac. y comunicaciones (196)",14,4,,9,,1,,
"Activid.inmobil., empres. y alquileres (198)",23,14,2,4,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",15,14,1,,,,,
"Enseñanza (200)",86,79,,5,,2,,
"Servicios sociales y de salud (201)",35,29,,6,,,,
"Otras activ. serv.comun.soc y personales (202)",25,11,3,10,,1,,
"Hogares privados con servicio doméstico (203)",51,,,,,,51,
"Actividad economica no especificada (205)",114,11,16,38,3,46,,
"Desocupado (206)",56,,,,,,,56
