"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3399,175,1382,1067,666,109
"Otra (034)",7,,3,4,,
"Ocupación no especificada (035)",340,1,106,117,89,27
,,,,,,
"URBANA (036)",22085,526,7064,8693,5059,743
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",82,,5,33,38,6
"Profes., científicos e intelectuales (038)",4508,,775,2527,1168,38
"Técnicos de nivel medio y trab. asimilados (039)",1409,,503,562,315,29
"Jefes y empleados de oficina (040)",1427,,520,553,341,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4539,110,1466,1670,1081,212
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1047,7,153,365,373,149
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1399,35,583,438,281,62
"Obreros construc., conf., papel, fab., instr. (044)",2262,3,851,915,441,52
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",4846,371,2036,1382,894,163
"Otra (046)",210,,38,132,40,
"Ocupación no especificada (047)",356,,134,116,87,19
"Hombres (048)",12529,334,3974,4791,2942,488
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",62,,1,28,28,5
"Profes., científicos e intelectuales (050)",2379,,381,1272,694,32
"Técnicos de nivel medio y trab. asimilados (051)",927,,324,374,206,23
"Jefes y empleados de oficina (052)",698,,195,279,214,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1456,53,556,493,288,66
"Agricult. trabaj. calif.agrop. y pesqueros (054)",877,6,125,312,310,124
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1166,33,499,352,230,52
"Obreros construc., conf., papel, fab., instr. (056)",2201,2,824,893,431,51
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2373,240,962,603,453,115
"Otra (058)",203,,35,128,40,
"Ocupación no especificada (059)",187,,72,57,48,10
"Mujeres (060)",9556,192,3090,3902,2117,255
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",20,,4,5,10,1
"Profes., científicos e intelectuales (062)",2129,,394,1255,474,6
"Técnicos de nivel medio y trab. asimilados (063)",482,,179,188,109,6
"Jefes y empleados de oficina (064)",729,,325,274,127,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3083,57,910,1177,793,146
"Agricult. trabaj. calif.agrop. y pesqueros (066)",170,1,28,53,63,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",233,2,84,86,51,10
"Obreros construc., conf., papel, fab., instr. (068)",61,1,27,22,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2473,131,1074,779,441,48
"Otra (070)",7,,3,4,,
"Ocupación no especificada (071)",169,,62,59,39,9
,,,,,,
"RURAL (072)",9467,208,2553,3087,2628,991
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,,4,3,
"Profes., científicos e intelectuales (074)",205,,70,83,51,1
"Técnicos de nivel medio y trab. asimilados (075)",72,1,30,29,12,
"Jefes y empleados de oficina (076)",49,,18,20,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",405,6,133,129,107,30
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3881,8,684,1303,1318,568
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",140,2,49,43,35,11
"Obreros construc., conf., papel, fab., instr. (080)",360,,114,171,66,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4014,189,1366,1193,929,337
"Otra (082)",5,,,3,2,
"Ocupación no especificada (083)",329,2,89,109,95,34
"Hombres (084)",7590,159,1984,2483,2124,840
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,4,3,
"Profes., científicos e intelectuales (086)",103,,30,37,35,1
"Técnicos de nivel medio y trab. asimilados (087)",48,1,17,19,11,
"Jefes y empleados de oficina (088)",30,,10,12,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",85,2,34,26,18,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",3587,8,637,1215,1203,524
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",126,2,43,42,30,9
"Obreros construc., conf., papel, fab., instr. (092)",353,,110,169,66,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3088,145,1058,905,704,276
"Otra (094)",5,,,3,2,
"Ocupación no especificada (095)",158,1,45,51,45,16
"Mujeres (096)",1877,49,569,604,504,151
"Profes., científicos e intelectuales (098)",102,,40,46,16,
"Técnicos de nivel medio y trab. asimilados (099)",24,,13,10,1,
"Jefes y empleados de oficina (100)",19,,8,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",320,4,99,103,89,25
"Agricult. trabaj. calif.agrop. y pesqueros (102)",294,,47,88,115,44
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",14,,6,1,5,2
"Obreros construc., conf., papel, fab., instr. (104)",7,,4,2,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",926,44,308,288,225,61
"Ocupación no especificada (107)",171,1,44,58,50,18
