"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",169,3,,6,33,15,71,13,28
"Jefes y empleados de oficina (040)",187,,,3,45,14,70,16,39
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",801,89,6,210,246,71,91,32,56
"Agricult.trabaj. calif.agrop. y pesquros (042)",1103,200,7,546,268,15,35,10,22
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",364,20,,93,133,38,47,13,20
"Obreros. construc., conf., papel, fab., instr (044)",466,14,,96,208,35,58,24,31
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1412,241,9,507,457,59,65,42,32
"Otra (046)",29,,,,2,3,10,1,13
"Ocupación no especificada (047)",155,40,,40,44,8,8,6,9
"Hombres (048)",3440,219,8,1077,1072,188,390,134,352
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",24,,,4,3,,9,,8
"Profes., científicos e intelectuales (050)",299,,,,4,20,91,18,166
"Técnicos de nivel medio ytrab.asimilados (051)",114,,,6,27,10,41,9,21
"Jefes y empleados de oficina (052)",102,,,2,27,7,32,13,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",298,11,1,75,103,30,31,16,31
"Agricult.trabaj. calif.agrop. y pesquros (054)",956,125,6,496,254,14,31,10,20
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",301,8,,76,113,34,42,12,16
"Obreros. construc., conf., papel, fab., instr (056)",458,13,,94,205,35,57,24,30
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",804,57,1,310,312,32,43,27,22
"Otra (058)",29,,,,2,3,10,1,13
"Ocupación no especificada (059)",55,5,,14,22,3,3,4,4
"Mujeres (060)",1810,388,14,428,376,101,241,65,197
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",6,,,,,,2,,4
"Profes., científicos e intelectuales (062)",235,,,,5,11,74,24,121
"Técnicos de nivel medio ytrab.asimilados (063)",55,3,,,6,5,30,4,7
"Jefes y empleados de oficina (064)",85,,,1,18,7,38,3,18
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",503,78,5,135,143,41,60,16,25
"Agricult.trabaj. calif.agrop. y pesquros (066)",147,75,1,50,14,1,4,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",63,12,,17,20,4,5,1,4
"Obreros. construc., conf., papel, fab., instr (068)",8,1,,2,3,,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",608,184,8,197,145,27,22,15,10
"Ocupación no especificada (071)",100,35,,26,22,5,5,2,5
,,,,,,,,,
"RURAL (072)",7639,1601,27,3662,1825,127,230,63,104
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",19,1,,6,4,,6,,2
"Profes., científicos e intelectuales (074)",148,,,,9,21,59,7,52
"Técnicos de nivel medio ytrab.asimilados (075)",82,1,,10,23,4,33,6,5
"Jefes y empleados de oficina (076)",87,,,5,36,10,21,6,9
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",293,45,,100,106,5,24,5,8
"Agricult.trabaj. calif.agrop. y pesquros (078)",3922,911,13,2211,720,27,23,6,11
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",236,15,1,89,93,12,19,5,2
"Obreros. construc., conf., papel, fab., instr (080)",320,10,2,113,161,12,11,7,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2389,569,11,1076,642,35,29,19,8
"Otra (082)",4,,,,1,,2,,1
"Ocupación no especificada (083)",139,49,,52,30,1,3,2,2
"Hombres (084)",6093,951,18,3121,1624,106,145,52,76
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",17,,,6,4,,5,,2
"Profes., científicos e intelectuales (086)",92,,,,5,17,27,7,36
"Técnicos de nivel medio ytrab.asimilados (087)",61,1,,10,22,4,16,3,5
"Jefes y empleados de oficina (088)",61,,,3,29,9,10,5,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",113,4,,33,57,3,10,2,4
"Agricult.trabaj. calif.agrop. y pesquros (090)",3578,722,9,2089,696,25,22,5,10
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",204,6,1,77,86,9,18,5,2
"Obreros. construc., conf., papel, fab., instr (092)",315,9,2,111,159,12,11,7,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1612,202,6,782,549,27,23,17,6
"Otra (094)",4,,,,1,,2,,1
"Ocupación no especificada (095)",36,7,,10,16,,1,1,1
"Mujeres (096)",1546,650,9,541,201,21,85,11,28
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,1,,,,,1,,
"Profes., científicos e intelectuales (098)",56,,,,4,4,32,,16
"Técnicos de nivel medio ytrab.asimilados (099)",21,,,,1,,17,3,
"Jefes y empleados de oficina (100)",26,,,2,7,1,11,1,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",180,41,,67,49,2,14,3,4
"Agricult.trabaj. calif.agrop. y pesquros (102)",344,189,4,122,24,2,1,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",32,9,,12,7,3,1,,
"Obreros. construc., conf., papel, fab., instr (104)",5,1,,2,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",777,367,5,294,93,8,6,2,2
"Ocupación no especificada (107)",103,42,,42,14,1,2,1,1
