"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",180,,,6,23,40,77,6,28
"Jefes y empleados de oficina (040)",143,,,2,49,17,49,10,16
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",840,22,2,347,336,33,49,18,33
"Agricult.trabaj. calif.agrop. y pesquros (042)",1924,91,3,1287,466,20,26,12,19
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",279,5,,95,120,22,18,6,13
"Obreros. construc., conf., papel, fab., instr (044)",524,2,2,151,260,29,39,21,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1539,100,3,835,516,34,32,8,11
"Otra (046)",73,,,,10,6,34,7,16
"Ocupación no especificada (047)",234,18,1,118,69,6,8,6,8
"Hombres (048)",4341,98,8,2001,1400,176,322,98,238
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",18,,,1,7,1,7,1,1
"Profes., científicos e intelectuales (050)",233,,,,3,14,80,27,109
"Técnicos de nivel medio ytrab.asimilados (051)",128,,,4,18,36,47,3,20
"Jefes y empleados de oficina (052)",75,,,1,28,9,23,6,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",360,3,,116,167,15,25,11,23
"Agricult.trabaj. calif.agrop. y pesquros (054)",1703,58,3,1135,436,18,24,10,19
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",227,1,,71,100,22,16,5,12
"Obreros. construc., conf., papel, fab., instr (056)",518,2,2,149,258,29,38,20,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",907,33,3,476,340,22,22,5,6
"Otra (058)",72,,,,9,6,34,7,16
"Ocupación no especificada (059)",100,1,,48,34,4,6,3,4
"Mujeres (060)",1907,140,3,842,470,66,217,45,124
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",13,,,1,5,2,4,,1
"Profes., científicos e intelectuales (062)",248,,,,6,18,116,21,87
"Técnicos de nivel medio ytrab.asimilados (063)",52,,,2,5,4,30,3,8
"Jefes y empleados de oficina (064)",68,,,1,21,8,26,4,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",480,19,2,231,169,18,24,7,10
"Agricult.trabaj. calif.agrop. y pesquros (066)",221,33,,152,30,2,2,2,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",52,4,,24,20,,2,1,1
"Obreros. construc., conf., papel, fab., instr (068)",6,,,2,2,,1,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",632,67,,359,176,12,10,3,5
"Otra (070)",1,,,,1,,,,
"Ocupación no especificada (071)",134,17,1,70,35,2,2,3,4
,,,,,,,,,
"RURAL (072)",3789,400,5,2368,714,33,78,52,139
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",11,,,5,5,,,,1
"Profes., científicos e intelectuales (074)",65,,,,6,5,14,8,32
"Técnicos de nivel medio ytrab.asimilados (075)",21,,,,1,2,11,2,5
"Jefes y empleados de oficina (076)",18,,,1,5,1,3,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",129,14,,58,33,3,5,5,11
"Agricult.trabaj. calif.agrop. y pesquros (078)",1974,228,2,1335,311,7,24,12,55
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",76,6,,33,25,4,3,2,3
"Obreros. construc., conf., papel, fab., instr (080)",148,7,1,51,73,3,3,3,7
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1276,134,2,838,248,8,11,16,19
"Otra (082)",2,,,,,,1,,1
"Ocupación no especificada (083)",69,11,,47,7,,3,1,
"Hombres (084)",3164,288,4,2003,639,25,50,41,114
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",11,,,5,5,,,,1
"Profes., científicos e intelectuales (086)",32,,,,,1,5,5,21
"Técnicos de nivel medio ytrab.asimilados (087)",12,,,,1,1,4,2,4
"Jefes y empleados de oficina (088)",15,,,1,4,1,1,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",67,5,,32,18,2,3,2,5
"Agricult.trabaj. calif.agrop. y pesquros (090)",1819,192,2,1232,297,7,22,12,55
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",65,4,,27,23,3,3,2,3
"Obreros. construc., conf., papel, fab., instr (092)",147,7,1,51,72,3,3,3,7
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",985,79,1,648,217,7,8,12,13
"Ocupación no especificada (095)",11,1,,7,2,,1,,
"Mujeres (096)",625,112,1,365,75,8,28,11,25
"Profes., científicos e intelectuales (098)",33,,,,6,4,9,3,11
"Técnicos de nivel medio ytrab.asimilados (099)",9,,,,,1,7,,1
"Jefes y empleados de oficina (100)",3,,,,1,,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",62,9,,26,15,1,2,3,6
"Agricult.trabaj. calif.agrop. y pesquros (102)",155,36,,103,14,,2,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",11,2,,6,2,1,,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",291,55,1,190,31,1,3,4,6
"Otra (106)",2,,,,,,1,,1
"Ocupación no especificada (107)",58,10,,40,5,,2,1,
