"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",45,,29,15,1,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",278,17,107,153,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2116,22,1856,23,,214,1,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",6,,1,4,,1,,
"Desocupado (103)",181,,,,,,,181
"Mujeres (104)",637,71,324,149,14,36,18,25
"Profes., científicos e intelectuales (106)",38,35,,3,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,1,,2,1,,,
"Jefes y empleados de oficina (108)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",88,12,3,64,5,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",52,,,44,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",10,,6,4,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,2,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",377,5,309,18,,27,18,
"Ocupación no especificada (115)",24,2,4,13,,5,,
"Desocupado (116)",25,,,,,,,25
