"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",96,,,5,21,12,27,15,16
"Jefes y empleados de oficina (040)",73,,,,20,9,23,10,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",318,4,,73,167,19,21,16,18
"Agricult.trabaj. calif.agrop. y pesquros (042)",825,15,,383,353,22,15,18,19
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",97,,,20,53,5,4,9,6
"Obreros. construc., conf., papel, fab., instr (044)",203,1,,36,142,5,7,7,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",937,41,4,391,407,29,20,25,20
"Otra (046)",29,,,,3,2,15,3,6
"Ocupación no especificada (047)",80,6,,23,33,9,3,4,2
"Hombres (048)",1845,22,1,574,854,80,79,89,146
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",7,,,,2,,,2,3
"Profes., científicos e intelectuales (050)",99,,,,1,5,6,17,70
"Técnicos de nivel medio ytrab.asimilados (051)",53,,,3,12,10,9,8,11
"Jefes y empleados de oficina (052)",41,,,,13,6,9,6,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",119,,,25,59,9,10,7,9
"Agricult.trabaj. calif.agrop. y pesquros (054)",665,4,,301,297,20,11,15,17
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",86,,,16,49,4,4,7,6
"Obreros. construc., conf., papel, fab., instr (056)",200,,,35,141,5,7,7,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",522,16,1,184,266,17,9,17,12
"Otra (058)",26,,,,3,1,14,3,5
"Ocupación no especificada (059)",27,2,,10,11,3,,,1
"Mujeres (060)",1042,45,3,357,350,40,76,50,121
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,,1,,,1,1
"Profes., científicos e intelectuales (062)",120,,,,1,3,14,12,90
"Técnicos de nivel medio ytrab.asimilados (063)",43,,,2,9,2,18,7,5
"Jefes y empleados de oficina (064)",32,,,,7,3,14,4,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",199,4,,48,108,10,11,9,9
"Agricult.trabaj. calif.agrop. y pesquros (066)",160,11,,82,56,2,4,3,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",11,,,4,4,1,,2,
"Obreros. construc., conf., papel, fab., instr (068)",3,1,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",415,25,3,207,141,12,11,8,8
"Otra (070)",3,,,,,1,1,,1
"Ocupación no especificada (071)",53,4,,13,22,6,3,4,1
,,,,,,,,,
"RURAL (072)",3121,267,3,942,1395,172,112,81,149
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",5,,,,1,,,2,2
"Profes., científicos e intelectuales (074)",54,,,,2,3,3,14,32
"Técnicos de nivel medio ytrab.asimilados (075)",38,,,,11,9,9,2,7
"Jefes y empleados de oficina (076)",25,,,,9,5,6,2,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",202,12,,41,103,11,21,5,9
"Agricult.trabaj. calif.agrop. y pesquros (078)",726,58,1,254,294,44,20,20,35
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",142,2,,34,81,8,4,2,11
"Obreros. construc., conf., papel, fab., instr (080)",139,8,,24,74,13,11,6,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1742,180,2,582,802,75,34,24,43
"Otra (082)",3,,,,1,,1,,1
"Ocupación no especificada (083)",45,7,,7,17,4,3,4,3
"Hombres (084)",2227,140,2,644,1072,132,59,70,108
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",5,,,,1,,,2,2
"Profes., científicos e intelectuales (086)",29,,,,,2,1,10,16
"Técnicos de nivel medio ytrab.asimilados (087)",22,,,,8,4,3,2,5
"Jefes y empleados de oficina (088)",15,,,,6,4,2,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",61,2,,14,32,3,2,4,4
"Agricult.trabaj. calif.agrop. y pesquros (090)",622,40,1,211,264,39,16,20,31
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",115,1,,27,65,7,3,2,10
"Obreros. construc., conf., papel, fab., instr (092)",138,8,,23,74,13,11,6,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1194,87,1,365,613,57,18,22,31
"Otra (094)",3,,,,1,,1,,1
"Ocupación no especificada (095)",23,2,,4,8,3,2,2,2
"Mujeres (096)",894,127,1,298,323,40,53,11,41
"Profes., científicos e intelectuales (098)",25,,,,2,1,2,4,16
"Técnicos de nivel medio ytrab.asimilados (099)",16,,,,3,5,6,,2
"Jefes y empleados de oficina (100)",10,,,,3,1,4,2,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",141,10,,27,71,8,19,1,5
"Agricult.trabaj. calif.agrop. y pesquros (102)",104,18,,43,30,5,4,,4
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",27,1,,7,16,1,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",548,93,1,217,189,18,16,2,12
"Ocupación no especificada (107)",22,5,,3,9,1,1,2,1
