"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3704,294,1438,1165,715,92
"Otra (034)",1,,,1,,
"Ocupación no especificada (035)",399,2,166,125,82,24
,,,,,,
"URBANA (036)",13208,248,4391,5052,2972,545
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",44,,5,18,17,4
"Profes., científicos e intelectuales (038)",1400,,298,791,301,10
"Técnicos de nivel medio y trab. asimilados (039)",717,3,225,303,166,20
"Jefes y empleados de oficina (040)",533,,231,212,86,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2247,32,667,929,526,93
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2270,,585,813,669,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1160,14,394,429,280,43
"Obreros construc., conf., papel, fab., instr. (044)",1343,2,485,527,295,34
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3092,188,1360,868,552,124
"Otra (046)",93,,23,58,12,
"Ocupación no especificada (047)",309,9,118,104,68,10
"Hombres (048)",8756,150,2916,3183,2072,435
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",38,,5,17,13,3
"Profes., científicos e intelectuales (050)",685,,124,375,177,9
"Técnicos de nivel medio y trab. asimilados (051)",455,2,135,188,115,15
"Jefes y empleados de oficina (052)",249,,82,108,56,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",864,17,259,315,223,50
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2042,,514,729,608,191
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1062,13,369,393,250,37
"Obreros construc., conf., papel, fab., instr. (056)",1309,2,472,514,288,33
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1821,109,879,441,302,90
"Otra (058)",92,,23,57,12,
"Ocupación no especificada (059)",139,7,54,46,28,4
"Mujeres (060)",4452,98,1475,1869,900,110
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,,1,4,1
"Profes., científicos e intelectuales (062)",715,,174,416,124,1
"Técnicos de nivel medio y trab. asimilados (063)",262,1,90,115,51,5
"Jefes y empleados de oficina (064)",284,,149,104,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1383,15,408,614,303,43
"Agricult. trabaj. calif.agrop. y pesqueros (066)",228,,71,84,61,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",98,1,25,36,30,6
"Obreros construc., conf., papel, fab., instr. (068)",34,,13,13,7,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1271,79,481,427,250,34
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",170,2,64,58,40,6
,,,,,,
"RURAL (072)",19212,843,7297,5927,3966,1179
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",22,,3,13,5,1
"Profes., científicos e intelectuales (074)",545,,173,272,96,4
"Técnicos de nivel medio y trab. asimilados (075)",157,,61,67,23,6
"Jefes y empleados de oficina (076)",69,,25,32,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",596,12,179,243,140,22
"Agricult. trabaj. calif.agrop. y pesqueros (078)",8240,,2239,2867,2294,840
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",318,6,131,109,66,6
"Obreros construc., conf., papel, fab., instr. (080)",338,3,115,141,69,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",8496,821,4206,2030,1183,256
"Otra (082)",2,,1,,1,
"Ocupación no especificada (083)",429,1,164,153,77,34
"Hombres (084)",14940,617,5686,4532,3091,1014
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",16,,1,9,5,1
"Profes., científicos e intelectuales (086)",263,,60,136,63,4
"Técnicos de nivel medio y trab. asimilados (087)",95,,34,39,16,6
"Jefes y empleados de oficina (088)",32,,5,17,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",205,3,52,87,51,12
"Agricult. trabaj. calif.agrop. y pesqueros (090)",7458,,1992,2631,2072,763
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",279,6,118,96,55,4
"Obreros construc., conf., papel, fab., instr. (092)",327,1,112,139,65,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",6063,606,3249,1292,718,198
"Otra (094)",2,,1,,1,
"Ocupación no especificada (095)",200,1,62,86,35,16
"Mujeres (096)",4272,226,1611,1395,875,165
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",6,,2,4,,
"Profes., científicos e intelectuales (098)",282,,113,136,33,
"Técnicos de nivel medio y trab. asimilados (099)",62,,27,28,7,
"Jefes y empleados de oficina (100)",37,,20,15,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",391,9,127,156,89,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",782,,247,236,222,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",39,,13,13,11,2
"Obreros construc., conf., papel, fab., instr. (104)",11,2,3,2,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2433,215,957,738,465,58
"Ocupación no especificada (107)",229,,102,67,42,18
