"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3833,1842,1991,1193,550,643,2640,1292,1348
"35 años (046)",793,396,397,238,105,133,555,291,264
"36 años (047)",767,341,426,233,94,139,534,247,287
"37 años (048)",782,359,423,254,117,137,528,242,286
"38 años (049)",797,389,408,251,120,131,546,269,277
"39 años (050)",694,357,337,217,114,103,477,243,234
"De 40 a 44 años (051)",3507,1732,1775,1057,499,558,2450,1233,1217
"40 años (052)",968,481,487,273,112,161,695,369,326
"41 años (053)",530,258,272,180,79,101,350,179,171
"42 años (054)",735,377,358,200,105,95,535,272,263
"43 años (055)",640,299,341,209,97,112,431,202,229
"44 años (056)",634,317,317,195,106,89,439,211,228
"De 45 a 49 años (057)",2920,1544,1376,897,457,440,2023,1087,936
"45 años (058)",691,354,337,203,96,107,488,258,230
"46 años (059)",554,305,249,176,103,73,378,202,176
"47 años (060)",616,329,287,186,95,91,430,234,196
"48 años (061)",581,295,286,183,87,96,398,208,190
"49 años (062)",478,261,217,149,76,73,329,185,144
"De 50 a 54 años (063)",2277,1147,1130,679,347,332,1598,800,798
"50 años (064)",642,340,302,176,95,81,466,245,221
"51 años (065)",307,141,166,88,37,51,219,104,115
"52 años (066)",507,250,257,161,89,72,346,161,185
"53 años (067)",399,197,202,117,61,56,282,136,146
"54 años (068)",422,219,203,137,65,72,285,154,131
"De 55 a 59 años (069)",1801,907,894,496,243,253,1305,664,641
"55 años (070)",425,204,221,107,52,55,318,152,166
"56 años (071)",416,216,200,127,70,57,289,146,143
"57 años (072)",356,179,177,97,40,57,259,139,120
"58 años (073)",337,171,166,104,54,50,233,117,116
"59 años (074)",267,137,130,61,27,34,206,110,96
"De 60 a 64 años (075)",1554,786,768,380,183,197,1174,603,571
"60 años (076)",541,280,261,133,61,72,408,219,189
"61 años (077)",159,88,71,39,26,13,120,62,58
"62 años (078)",311,145,166,82,35,47,229,110,119
"63 años (079)",266,130,136,64,30,34,202,100,102
"64 años (080)",277,143,134,62,31,31,215,112,103
"De 65 y más años (081)",3869,1839,2030,1137,517,620,2732,1322,1410
"65 años (082)",344,164,180,83,35,48,261,129,132
"66 años (083)",248,129,119,87,44,43,161,85,76
"67 años (084)",255,118,137,83,37,46,172,81,91
"68 años (085)",284,127,157,77,31,46,207,96,111
"69 años (086)",175,79,96,55,28,27,120,51,69
"70 años (087)",382,182,200,101,49,52,281,133,148
"71 años (088)",130,68,62,28,10,18,102,58,44
"72 años (089)",240,125,115,67,33,34,173,92,81
"73 años (090)",173,77,96,48,19,29,125,58,67
"74 años (091)",168,78,90,55,27,28,113,51,62
"75 años (092)",250,120,130,82,39,43,168,81,87
"76 años (093)",144,64,80,42,15,27,102,49,53
"77 años (094)",138,78,60,43,24,19,95,54,41
"78 años (095)",149,72,77,38,14,24,111,58,53
"79 años (096)",77,37,40,35,17,18,42,20,22
"80 años (097)",169,73,96,50,24,26,119,49,70
"81 años (098)",53,26,27,12,4,8,41,22,19
"82 años (099)",61,24,37,17,5,12,44,19,25
"83 años (100)",52,25,27,17,9,8,35,16,19
"84 años (101)",53,28,25,14,6,8,39,22,17
"85 años (102)",64,33,31,13,7,6,51,26,25
"86 años (103)",46,23,23,11,8,3,35,15,20
"87 años (104)",41,21,20,20,10,10,21,11,10
"88 años (105)",35,10,25,9,4,5,26,6,20
"89 años (106)",18,10,8,8,3,5,10,7,3
"90 años (107)",32,11,21,8,3,5,24,8,16
"91 años (108)",6,5,1,2,2,,4,3,1
"92 años (109)",10,4,6,4,2,2,6,2,4
"93 años (110)",6,5,1,3,3,,3,2,1
"94 años (111)",6,2,4,3,1,2,3,1,2
"95 años (112)",11,3,8,6,1,5,5,2,3
"96 años (113)",6,1,5,3,1,2,3,,3
"97 años (114)",3,1,2,2,,2,1,1,
"98 y más años (115)",40,16,24,11,2,9,29,14,15
