"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Intermediación financiera (128)",157,1,14,35,102,,,,,5,,,
"Activid.inmobil., empres. y alquileres (129)",1787,1,338,388,871,17,,4,9,159,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1288,11,122,97,752,4,,3,31,215,53,,
"Enseñanza (131)",3828,23,3645,18,122,,,,,20,,,
"Servicios sociales y de salud (132)",1239,,475,485,116,60,,,,103,,,
"Otras activ. serv.comun.soc y personales (133)",1516,1,45,171,91,308,,6,1,893,,,
"Hogares privados con servicio doméstico (134)",3337,,,1,,,,,,3336,,,
"Organiz. y organos extraterritoriales (135)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (136)",1983,1,13,31,319,,,,,10,,1609,
"Desocupado (137)",1526,,,,,,,,,,,,1526
,,,,,,,,,,,,,
"RURAL (138)",17976,8,412,100,60,572,9010,641,422,5629,32,716,374
"Agric., ganadería, caza y silvicultura (139)",13935,,7,13,5,,8942,3,8,4957,,,
"Pesca (140)",193,,,1,,,68,,,124,,,
"Explotación de minas y canteras (141)",45,,,1,,,,37,,7,,,
"Industrias manufactureras (142)",731,,3,7,1,,,554,156,10,,,
"Suministro de electricidad, gas y agua (143)",2,,,1,,,,,,1,,,
"Construcción (144)",138,,1,4,,,,12,91,30,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",564,,1,6,1,423,,32,1,100,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",31,,,3,,1,,26,1,,,,
"Comercio al por mayor (147)",17,,,,,17,,,,,,,
"Comercio al por menor (148)",516,,1,3,1,405,,6,,100,,,
"Hoteles y restaurantes (149)",181,,1,1,,114,,,,65,,,
"Trans., almac. y comunicaciones (150)",205,,,5,,,,1,165,34,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",54,,10,4,8,17,,1,1,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",87,1,3,,34,8,,,,9,32,,
"Enseñanza (154)",375,7,363,1,3,,,,,1,,,
"Servicios sociales y de salud (155)",65,,18,36,1,7,,,,3,,,
"Otras activ. serv.comun.soc y personales (156)",76,,5,17,4,3,,1,,46,,,
"Hogares privados con servicio doméstico (157)",231,,,2,,,,,,229,,,
"Actividad economica no especificada (159)",719,,,,3,,,,,,,716,
"Desocupado (160)",374,,,,,,,,,,,,374
"Hombres (161)",13531,6,260,71,43,266,7983,391,295,3509,32,394,281
"Agric., ganadería, caza y silvicultura (162)",11126,,6,13,4,,7917,3,8,3175,,,
"Pesca (163)",189,,,1,,,66,,,122,,,
"Explotación de minas y canteras (164)",36,,,1,,,,28,,7,,,
"Industrias manufactureras (165)",364,,3,7,1,,,314,32,7,,,
"Suministro de electricidad, gas y agua (166)",2,,,1,,,,,,1,,,
"Construcción (167)",137,,1,4,,,,12,90,30,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",304,,,6,1,218,,31,1,47,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",30,,,3,,1,,25,1,,,,
"Comercio al por mayor (170)",13,,,,,13,,,,,,,
"Comercio al por menor (171)",261,,,3,1,204,,6,,47,,,
"Hoteles y restaurantes (172)",25,,1,,,16,,,,8,,,
"Trans., almac. y comunicaciones (173)",201,,,5,,,,1,163,32,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",45,,10,2,4,17,,1,1,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",78,1,3,,27,8,,,,7,32,,
"Enseñanza (177)",231,5,225,1,,,,,,,,,
"Servicios sociales y de salud (178)",31,,7,16,1,5,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",58,,4,13,3,2,,1,,35,,,
"Hogares privados con servicio doméstico (180)",26,,,,,,,,,26,,,
"Actividad economica no especificada (182)",396,,,,2,,,,,,,394,
"Desocupado (183)",281,,,,,,,,,,,,281
"Mujeres (184)",4445,2,152,29,17,306,1027,250,127,2120,,322,93
"Agric., ganadería, caza y silvicultura (185)",2809,,1,,1,,1025,,,1782,,,
"Pesca (186)",4,,,,,,2,,,2,,,
"Explotación de minas y canteras (187)",9,,,,,,,9,,,,,
"Industrias manufactureras (188)",367,,,,,,,240,124,3,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",260,,1,,,205,,1,,53,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",255,,1,,,201,,,,53,,,
"Hoteles y restaurantes (195)",156,,,1,,98,,,,57,,,
"Trans., almac. y comunicaciones (196)",4,,,,,,,,2,2,,,
"Activid.inmobil., empres. y alquileres (198)",9,,,2,4,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,,,,7,,,,,2,,,
"Enseñanza (200)",144,2,138,,3,,,,,1,,,
"Servicios sociales y de salud (201)",34,,11,20,,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",18,,1,4,1,1,,,,11,,,
"Hogares privados con servicio doméstico (203)",205,,,2,,,,,,203,,,
"Actividad economica no especificada (205)",323,,,,1,,,,,,,322,
"Desocupado (206)",93,,,,,,,,,,,,93
