"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",230,10,144,55,17,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1093,45,584,11,1,449,3,
"Otra (101)",8,8,,,,,,
"Ocupaciñn no especificada (102)",282,54,210,11,,7,,
"Desocupado (103)",86,,,,,,,86
"Mujeres (104)",1021,104,89,385,7,371,18,47
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",53,45,,8,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,12,,1,,,,
"Jefes y empleados de oficina (108)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",108,14,3,67,7,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",248,,,248,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,1,7,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",451,7,78,12,,336,18,
"Ocupaciñn no especificada (115)",71,6,7,40,,18,,
"Desocupado (116)",47,,,,,,,47
