"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"28 años (037)",7569,3774,3795,6277,3056,3221,1292,718,574
"29 años (038)",6956,3450,3506,5756,2813,2943,1200,637,563
"De 30 a 34 años (039)",33543,16603,16940,27703,13344,14359,5840,3259,2581
"30 años (040)",8174,4107,4067,6635,3236,3399,1539,871,668
"31 años (041)",5863,2834,3029,4979,2362,2617,884,472,412
"32 años (042)",6750,3263,3487,5587,2605,2982,1163,658,505
"33 años (043)",6743,3435,3308,5543,2765,2778,1200,670,530
"34 años (044)",6013,2964,3049,4959,2376,2583,1054,588,466
"De 35 a 39 años (045)",29378,14357,15021,23923,11371,12552,5455,2986,2469
"35 años (046)",5991,2877,3114,4923,2274,2649,1068,603,465
"36 años (047)",5471,2630,2841,4505,2123,2382,966,507,459
"37 años (048)",6181,3017,3164,5011,2364,2647,1170,653,517
"38 años (049)",5953,2886,3067,4810,2270,2540,1143,616,527
"39 años (050)",5782,2947,2835,4674,2340,2334,1108,607,501
"De 40 a 44 años (051)",26865,13430,13435,22233,10742,11491,4632,2688,1944
"40 años (052)",6577,3240,3337,5355,2530,2825,1222,710,512
"41 años (053)",4582,2237,2345,3887,1856,2031,695,381,314
"42 años (054)",5999,3046,2953,4913,2415,2498,1086,631,455
"43 años (055)",5063,2551,2512,4213,2060,2153,850,491,359
"44 años (056)",4644,2356,2288,3865,1881,1984,779,475,304
"De 45 a 49 años (057)",22534,11588,10946,18502,9221,9281,4032,2367,1665
"45 años (058)",4801,2443,2358,3877,1884,1993,924,559,365
"46 años (059)",4146,2136,2010,3464,1732,1732,682,404,278
"47 años (060)",4959,2563,2396,4072,2025,2047,887,538,349
"48 años (061)",4409,2258,2151,3614,1816,1798,795,442,353
"49 años (062)",4219,2188,2031,3475,1764,1711,744,424,320
"De 50 a 54 años (063)",18145,9502,8643,15104,7744,7360,3041,1758,1283
"50 años (064)",4201,2187,2014,3455,1781,1674,746,406,340
"51 años (065)",2983,1536,1447,2559,1287,1272,424,249,175
"52 años (066)",3887,2065,1822,3227,1666,1561,660,399,261
"53 años (067)",3536,1881,1655,2949,1534,1415,587,347,240
"54 años (068)",3538,1833,1705,2914,1476,1438,624,357,267
"De 55 a 59 años (069)",13955,7370,6585,11355,5873,5482,2600,1497,1103
"55 años (070)",3030,1616,1414,2450,1289,1161,580,327,253
"56 años (071)",3096,1666,1430,2541,1353,1188,555,313,242
"57 años (072)",3028,1610,1418,2504,1294,1210,524,316,208
"58 años (073)",2510,1296,1214,2013,1020,993,497,276,221
"59 años (074)",2291,1182,1109,1847,917,930,444,265,179
"De 60 a 64 años (075)",10029,5378,4651,7988,4127,3861,2041,1251,790
"60 años (076)",2842,1532,1310,2200,1160,1040,642,372,270
"61 años (077)",1557,860,697,1310,692,618,247,168,79
"62 años (078)",2021,1088,933,1594,824,770,427,264,163
"63 años (079)",1899,996,903,1528,762,766,371,234,137
"64 años (080)",1710,902,808,1356,689,667,354,213,141
"De 65 y más años (081)",21087,10447,10640,16897,7973,8924,4190,2474,1716
"65 años (082)",1944,1010,934,1530,771,759,414,239,175
"66 años (083)",1557,843,714,1201,628,573,356,215,141
"67 años (084)",1706,876,830,1346,663,683,360,213,147
"68 años (085)",1394,686,708,1052,499,553,342,187,155
"69 años (086)",1112,577,535,930,464,466,182,113,69
"70 años (087)",1496,732,764,1151,537,614,345,195,150
"71 años (088)",761,416,345,645,333,312,116,83,33
"72 años (089)",1207,625,582,959,472,487,248,153,95
"73 años (090)",980,486,494,800,371,429,180,115,65
"74 años (091)",975,492,483,782,365,417,193,127,66
"75 años (092)",1068,526,542,794,357,437,274,169,105
"76 años (093)",777,380,397,634,307,327,143,73,70
"77 años (094)",850,418,432,669,290,379,181,128,53
"78 años (095)",800,389,411,613,279,334,187,110,77
"79 años (096)",575,286,289,469,224,245,106,62,44
"80 años (097)",667,291,376,534,226,308,133,65,68
"81 años (098)",361,183,178,320,158,162,41,25,16
"82 años (099)",435,202,233,380,171,209,55,31,24
"83 años (100)",347,129,218,306,107,199,41,22,19
"84 años (101)",313,127,186,269,102,167,44,25,19
"85 años (102)",344,148,196,287,121,166,57,27,30
"86 años (103)",284,122,162,245,100,145,39,22,17
"87 años (104)",281,141,140,241,115,126,40,26,14
"88 años (105)",156,69,87,137,63,74,19,6,13
"89 años (106)",157,76,81,140,66,74,17,10,7
"90 años (107)",128,55,73,106,49,57,22,6,16
"91 años (108)",57,23,34,51,21,30,6,2,4
"92 años (109)",76,35,41,65,28,37,11,7,4
"93 años (110)",69,24,45,65,21,44,4,3,1
"94 años (111)",50,22,28,45,18,27,5,4,1
"95 años (112)",44,12,32,38,9,29,6,3,3
"96 años (113)",24,13,11,23,12,11,1,1,
"97 años (114)",24,12,12,18,8,10,6,4,2
"98 y más años (115)",68,21,47,52,18,34,16,3,13
