"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",206,3,67,60,55,21
,,,,,,
"URBANA (036)",4817,51,1421,1792,1285,268
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",39,,3,18,18,
"Profes., científicos e intelectuales (038)",620,,90,309,218,3
"Técnicos de nivel medio y trab. asimilados (039)",134,1,50,58,21,4
"Jefes y empleados de oficina (040)",205,,80,66,58,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",631,3,170,238,170,50
"Agricult. trabaj. calif.agrop. y pesqueros (042)",616,2,134,204,196,80
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",860,5,311,311,190,43
"Obreros construc., conf., papel, fab., instr. (044)",538,4,166,224,137,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",927,32,331,283,218,63
"Otra (046)",45,,16,22,7,
"Ocupación no especificada (047)",202,4,70,59,52,17
"Hombres (048)",3018,23,875,1129,830,161
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",33,,3,14,16,
"Profes., científicos e intelectuales (050)",420,,52,195,171,2
"Técnicos de nivel medio y trab. asimilados (051)",104,,39,44,18,3
"Jefes y empleados de oficina (052)",119,,30,46,42,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",167,,41,57,49,20
"Agricult. trabaj. calif.agrop. y pesqueros (054)",459,1,93,156,148,61
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",552,2,209,199,116,26
"Obreros construc., conf., papel, fab., instr. (056)",506,3,160,211,127,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",503,16,192,157,105,33
"Otra (058)",44,,15,22,7,
"Ocupación no especificada (059)",111,1,41,28,31,10
"Mujeres (060)",1799,28,546,663,455,107
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,,4,2,
"Profes., científicos e intelectuales (062)",200,,38,114,47,1
"Técnicos de nivel medio y trab. asimilados (063)",30,1,11,14,3,1
"Jefes y empleados de oficina (064)",86,,50,20,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",464,3,129,181,121,30
"Agricult. trabaj. calif.agrop. y pesqueros (066)",157,1,41,48,48,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",308,3,102,112,74,17
"Obreros construc., conf., papel, fab., instr. (068)",32,1,6,13,10,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",424,16,139,126,113,30
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",91,3,29,31,21,7
,,,,,,
"RURAL (072)",8968,74,2577,2857,2532,928
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,1,1,
"Profes., científicos e intelectuales (074)",227,,48,94,81,4
"Técnicos de nivel medio y trab. asimilados (075)",93,,39,40,13,1
"Jefes y empleados de oficina (076)",45,,8,30,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",200,,78,84,34,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3974,7,681,1190,1461,635
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",948,1,409,364,151,23
"Obreros construc., conf., papel, fab., instr. (080)",412,,112,211,82,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2843,66,1116,784,650,227
"Otra (082)",5,,3,2,,
"Ocupación no especificada (083)",219,,83,57,52,27
"Hombres (084)",5747,39,1619,1945,1570,574
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,1,1,
"Profes., científicos e intelectuales (086)",177,,30,71,72,4
"Técnicos de nivel medio y trab. asimilados (087)",84,,32,38,13,1
"Jefes y empleados de oficina (088)",41,,6,29,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",99,,27,49,20,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2813,4,449,858,1044,458
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",626,1,293,254,72,6
"Obreros construc., conf., papel, fab., instr. (092)",401,,107,207,80,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1395,34,627,408,244,82
"Otra (094)",5,,3,2,,
"Ocupación no especificada (095)",104,,45,28,18,13
"Mujeres (096)",3221,35,958,912,962,354
"Profes., científicos e intelectuales (098)",50,,18,23,9,
"Técnicos de nivel medio y trab. asimilados (099)",9,,7,2,,
"Jefes y empleados de oficina (100)",4,,2,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",101,,51,35,14,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1161,3,232,332,417,177
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",322,,116,110,79,17
"Obreros construc., conf., papel, fab., instr. (104)",11,,5,4,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1448,32,489,376,406,145
"Ocupación no especificada (107)",115,,38,29,34,14
