"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",1906,,,1,,,,1891,1,13,,,
"Industrias manufactureras (142)",55,,,2,2,2,,21,17,11,,,
"Suministro de electricidad, gas y agua (143)",2,,,,,,,1,,1,,,
"Construcción (144)",51,,,1,,,,2,37,11,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",241,,,4,4,176,,15,1,41,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",15,,,,,5,,10,,,,,
"Comercio al por mayor (147)",5,,,,,4,,,1,,,,
"Comercio al por menor (148)",221,,,4,4,167,,5,,41,,,
"Hoteles y restaurantes (149)",96,,,,3,64,,,,29,,,
"Trans., almac. y comunicaciones (150)",80,,,2,2,,,,52,24,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",51,,1,7,2,19,,,1,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",30,1,1,4,8,1,,,,8,7,,
"Enseñanza (154)",36,,34,,2,,,,,,,,
"Servicios sociales y de salud (155)",8,,,6,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (156)",41,,1,5,2,5,,2,4,22,,,
"Hogares privados con servicio doméstico (157)",25,,,,,,,,,25,,,
"Actividad economica no especificada (159)",87,,,2,1,,,,,,,84,
"Desocupado (160)",55,,,,,,,,,,,,55
"Hombres (161)",3510,1,10,16,11,83,480,1798,116,926,6,20,43
"Agric., ganadería, caza y silvicultura (162)",910,,,1,,,282,,8,619,,,
"Pesca (163)",403,,,,,,198,,,205,,,
"Explotación de minas y canteras (164)",1772,,,,,,,1762,1,9,,,
"Industrias manufactureras (165)",39,,,1,2,1,,16,14,5,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,1,,,,,
"Construcción (167)",50,,,1,,,,2,36,11,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",76,,,2,1,44,,15,1,13,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",14,,,,,4,,10,,,,,
"Comercio al por mayor (170)",3,,,,,2,,,1,,,,
"Comercio al por menor (171)",59,,,2,1,38,,5,,13,,,
"Hoteles y restaurantes (172)",24,,,,1,18,,,,5,,,
"Trans., almac. y comunicaciones (173)",77,,,1,2,,,,52,22,,,
"Activid.inmobil., empres. y alquileres (175)",41,,,5,,19,,,1,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",14,1,,1,2,1,,,,3,6,,
"Enseñanza (177)",9,,9,,,,,,,,,,
"Servicios sociales y de salud (178)",3,,,1,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",20,,1,1,2,,,2,3,11,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",23,,,2,1,,,,,,,20,
"Desocupado (183)",43,,,,,,,,,,,,43
"Mujeres (184)",824,,27,20,15,184,39,134,5,323,1,64,12
"Agric., ganadería, caza y silvicultura (185)",252,,,,,,39,,,213,,,
"Pesca (186)",4,,,,,,,,,4,,,
"Explotación de minas y canteras (187)",134,,,1,,,,129,,4,,,
"Industrias manufactureras (188)",16,,,1,,1,,5,3,6,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",165,,,2,3,132,,,,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",162,,,2,3,129,,,,28,,,
"Hoteles y restaurantes (195)",72,,,,2,46,,,,24,,,
"Trans., almac. y comunicaciones (196)",3,,,1,,,,,,2,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",10,,1,2,2,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",16,,1,3,6,,,,,5,1,,
"Enseñanza (200)",27,,25,,2,,,,,,,,
"Servicios sociales y de salud (201)",5,,,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",21,,,4,,5,,,1,11,,,
"Hogares privados con servicio doméstico (203)",20,,,,,,,,,20,,,
"Actividad economica no especificada (205)",64,,,,,,,,,,,64,
"Desocupado (206)",12,,,,,,,,,,,,12
