"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",304,,113,101,65,25
,,,,,,
"URBANA (036)",5290,74,1430,2068,1392,326
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",54,,6,29,19,
"Profes., científicos e intelectuales (038)",781,,137,464,177,3
"Técnicos de nivel medio y trab. asimilados (039)",167,,51,83,31,2
"Jefes y empleados de oficina (040)",129,,44,54,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",640,1,175,249,177,38
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1265,,233,430,451,151
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",208,2,74,78,44,10
"Obreros construc., conf., papel, fab., instr. (044)",193,1,55,83,50,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1690,70,606,531,379,104
"Otra (046)",34,,9,22,3,
"Ocupación no especificada (047)",129,,40,45,31,13
"Hombres (048)",3655,37,968,1366,1019,265
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",38,,3,20,15,
"Profes., científicos e intelectuales (050)",447,,68,252,125,2
"Técnicos de nivel medio y trab. asimilados (051)",107,,35,44,26,2
"Jefes y empleados de oficina (052)",88,,20,37,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",255,,66,93,78,18
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1146,,208,396,401,141
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",175,1,61,63,40,10
"Obreros construc., conf., papel, fab., instr. (056)",192,1,55,82,50,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1143,35,435,347,244,82
"Otra (058)",34,,9,22,3,
"Ocupación no especificada (059)",30,,8,10,7,5
"Mujeres (060)",1635,37,462,702,373,61
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",16,,3,9,4,
"Profes., científicos e intelectuales (062)",334,,69,212,52,1
"Técnicos de nivel medio y trab. asimilados (063)",60,,16,39,5,
"Jefes y empleados de oficina (064)",41,,24,17,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",385,1,109,156,99,20
"Agricult. trabaj. calif.agrop. y pesqueros (066)",119,,25,34,50,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",33,1,13,15,4,
"Obreros construc., conf., papel, fab., instr. (068)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",547,35,171,184,135,22
"Ocupación no especificada (071)",99,,32,35,24,8
,,,,,,
"RURAL (072)",13078,254,4495,4078,3233,1018
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",23,,3,10,10,
"Profes., científicos e intelectuales (074)",269,,58,154,55,2
"Técnicos de nivel medio y trab. asimilados (075)",36,,15,14,6,1
"Jefes y empleados de oficina (076)",69,,36,23,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",268,,91,99,65,13
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5239,,1191,1821,1642,585
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",153,1,39,51,47,15
"Obreros construc., conf., papel, fab., instr. (080)",159,1,47,68,40,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6550,252,2900,1742,1287,369
"Ocupación no especificada (083)",312,,115,96,72,29
"Hombres (084)",10531,191,3617,3285,2592,846
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",20,,3,9,8,
"Profes., científicos e intelectuales (086)",144,,34,72,36,2
"Técnicos de nivel medio y trab. asimilados (087)",21,,6,9,5,1
"Jefes y empleados de oficina (088)",46,,20,18,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",98,,28,38,26,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4769,,1084,1694,1469,522
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",132,1,35,46,39,11
"Obreros construc., conf., papel, fab., instr. (092)",158,1,47,67,40,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",5036,189,2326,1302,931,288
"Ocupación no especificada (095)",107,,34,30,31,12
"Mujeres (096)",2547,63,878,793,641,172
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,1,2,
"Profes., científicos e intelectuales (098)",125,,24,82,19,
"Técnicos de nivel medio y trab. asimilados (099)",15,,9,5,1,
"Jefes y empleados de oficina (100)",23,,16,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",170,,63,61,39,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",470,,107,127,173,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",21,,4,5,8,4
"Obreros construc., conf., papel, fab., instr. (104)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1514,63,574,440,356,81
"Ocupación no especificada (107)",205,,81,66,41,17
