"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros construc.,conf.,papel, fab., instr. (032)",485,308,17,44,116
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",7456,5121,424,589,1322
"Otra (034)",16,,,,16
"Ocupación no especificada (035)",873,559,53,80,181
,,,,,
"URBANA (036)",67495,35236,6217,8486,17556
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",154,4,34,42,74
"Profes., científicos e intelectuales (038)",6790,1261,1061,2327,2141
"Técnicos de nivel medio y trab. asimilados (039)",4014,1384,436,655,1539
"Jefes y empleados de oficina (040)",2822,501,329,585,1407
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",9643,8043,758,485,357
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2697,2286,256,91,64
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",13182,3735,764,1828,6855
"Obreros construc.,conf.,papel, fab., instr. (044)",9870,7328,927,666,949
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",15822,9618,1457,1564,3183
"Otra (046)",518,,,,518
"Ocupación no especificada (047)",1983,1076,195,243,469
"Hombres (048)",43318,22900,4390,5294,10734
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",111,3,18,34,56
"Profes., científicos e intelectuales (050)",3250,698,459,1007,1086
"Técnicos de nivel medio y trab. asimilados (051)",2593,961,310,439,883
"Jefes y empleados de oficina (052)",1537,229,167,323,818
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",4443,3355,458,361,269
"Agricult.trabaj.calif.agrop.y pesqueros (054)",2304,1954,213,80,57
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",8460,3021,588,1077,3774
"Obreros construc.,conf.,papel, fab., instr. (056)",9400,7025,910,623,842
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",9553,5101,1120,1185,2147
"Otra (058)",502,,,,502
"Ocupación no especificada (059)",1165,553,147,165,300
"Mujeres (060)",24177,12336,1827,3192,6822
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",43,1,16,8,18
"Profes., científicos e intelectuales (062)",3540,563,602,1320,1055
"Técnicos de nivel medio y trab. asimilados (063)",1421,423,126,216,656
"Jefes y empleados de oficina (064)",1285,272,162,262,589
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",5200,4688,300,124,88
"Agricult.trabaj.calif.agrop.y pesqueros (066)",393,332,43,11,7
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",4722,714,176,751,3081
"Obreros construc.,conf.,papel, fab., instr. (068)",470,303,17,43,107
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",6269,4517,337,379,1036
"Otra (070)",16,,,,16
"Ocupación no especificada (071)",818,523,48,78,169
,,,,,
"RURAL (072)",7823,3987,854,1088,1894
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",10,1,3,2,4
"Profes., científicos e intelectuales (074)",206,51,38,66,51
"Técnicos de nivel medio y trab. asimilados (075)",186,42,31,39,74
"Jefes y empleados de oficina (076)",108,8,16,17,67
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",403,280,34,34,55
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1740,1623,96,8,13
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",680,87,47,107,439
"Obreros construc.,conf.,papel, fab., instr. (080)",486,265,69,68,84
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",3857,1551,502,729,1075
"Otra (082)",8,,,,8
"Ocupación no especificada (083)",139,79,18,18,24
"Hombres (084)",5543,2704,690,798,1351
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",8,1,2,2,3
"Profes., científicos e intelectuales (086)",102,17,18,32,35
"Técnicos de nivel medio y trab. asimilados (087)",137,28,19,36,54
"Jefes y empleados de oficina (088)",78,7,11,12,48
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",200,104,19,28,49
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1330,1226,84,8,12
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",455,71,40,78,266
"Obreros construc.,conf.,papel, fab., instr. (092)",471,260,69,67,75
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2670,947,415,519,789
"Otra (094)",8,,,,8
"Ocupación no especificada (095)",84,43,13,16,12
"Mujeres (096)",2280,1283,164,290,543
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,1,,1
"Profes., científicos e intelectuales (098)",104,34,20,34,16
"Técnicos de nivel medio y trab. asimilados (099)",49,14,12,3,20
"Jefes y empleados de oficina (100)",30,1,5,5,19
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",203,176,15,6,6
"Agricult.trabaj.calif.agrop.y pesqueros (102)",410,397,12,,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",225,16,7,29,173
"Obreros construc.,conf.,papel, fab., instr. (104)",15,5,,1,9
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1187,604,87,210,286
"Ocupación no especificada (107)",55,36,5,2,12
