"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Otras activ. serv.comun.soc y personales (109)",1338,558,176,564,24,16,,
"Hogares privados con servicio doméstico (110)",77,,,,,,77,
"Actividad economica no especificada (112)",853,266,240,297,16,34,,
"Desocupado (113)",1927,,,,,,,1927
"Mujeres (114)",25271,9592,2340,8491,326,1473,1918,1131
"Agric., ganadería, caza y silvicultura (115)",2546,61,1409,638,43,395,,
"Pesca (116)",56,36,17,2,,1,,
"Explotación de minas y canteras (117)",5,5,,,,,,
"Industrias manufactureras (118)",1143,235,422,451,19,16,,
"Suministro de electricidad, gas y agua (119)",19,17,2,,,,,
"Construcción (120)",84,23,36,21,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",7328,1540,29,4796,135,828,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",102,54,8,24,6,10,,
"Comercio al por mayor (123)",307,148,10,116,5,28,,
"Comercio al por menor (124)",6919,1338,11,4656,124,790,,
"Hoteles y restaurantes (125)",2545,850,154,1379,58,104,,
"Trans., almac. y comunicaciones (126)",472,355,29,65,9,14,,
"Intermediación financiera (127)",199,187,1,8,2,1,,
"Activid.inmobil., empres. y alquileres (128)",1030,869,33,108,14,6,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",807,795,12,,,,,
"Enseñanza (130)",3091,2803,1,279,4,4,,
"Servicios sociales y de salud (131)",1102,1016,18,59,8,1,,
"Otras activ. serv.comun.soc y personales (132)",996,424,50,487,19,16,,
"Hogares privados con servicio doméstico (133)",1918,,,,,,1918,
"Actividad economica no especificada (135)",799,376,127,198,13,85,,
,,,,,,,,
"RURAL (136)",10461,585,4974,3314,327,862,116,283
"Agric., ganadería, caza y silvicultura (137)",8019,74,4516,2378,268,783,,
"Pesca (138)",21,1,13,6,1,,,
"Explotación de minas y canteras (139)",33,14,19,,,,,
"Industrias manufactureras (140)",200,14,66,105,7,8,,
"Suministro de electricidad, gas y agua (141)",8,2,6,,,,,
"Construcción (142)",110,4,73,29,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",544,56,19,412,19,38,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",56,10,11,30,5,,,
"Comercio al por mayor (145)",23,6,3,9,2,3,,
"Comercio al por menor (146)",465,40,5,373,12,35,,
"Hoteles y restaurantes (147)",144,25,31,72,12,4,,
"Trans., almac. y comunicaciones (148)",357,40,100,210,4,3,,
"Intermediación financiera (149)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (150)",161,101,43,14,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",47,39,8,,,,,
"Enseñanza (152)",162,146,,15,1,,,
"Servicios sociales y de salud (153)",47,39,,5,3,,,
"Otras activ. serv.comun.soc y personales (154)",58,17,12,26,2,1,,
"Hogares privados con servicio doméstico (155)",116,,,,,,116,
"Actividad economica no especificada (157)",148,10,68,42,4,24,,
"Desocupado (158)",283,,,,,,,283
"Hombres (159)",8162,367,4057,2705,284,541,6,202
"Agric., ganadería, caza y silvicultura (160)",6641,66,3671,2147,250,507,,
"Pesca (161)",18,,11,6,1,,,
"Explotación de minas y canteras (162)",31,12,19,,,,,
"Industrias manufactureras (163)",150,9,52,78,5,6,,
"Suministro de electricidad, gas y agua (164)",7,1,6,,,,,
"Construcción (165)",109,3,73,29,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",259,32,17,184,11,15,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",54,9,10,30,5,,,
"Comercio al por mayor (168)",13,3,3,5,,2,,
"Comercio al por menor (169)",192,20,4,149,6,13,,
"Hoteles y restaurantes (170)",28,7,8,9,4,,,
"Trans., almac. y comunicaciones (171)",352,39,99,207,4,3,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",150,93,41,14,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",28,22,6,,,,,
"Enseñanza (175)",64,58,,6,,,,
"Servicios sociales y de salud (176)",15,9,,3,3,,,
"Otras activ. serv.comun.soc y personales (177)",32,9,9,13,1,,,
"Hogares privados con servicio doméstico (178)",6,,,,,,6,
"Actividad economica no especificada (180)",69,6,45,9,,9,,
"Desocupado (181)",202,,,,,,,202
"Mujeres (182)",2299,218,917,609,43,321,110,81
"Agric., ganadería, caza y silvicultura (183)",1378,8,845,231,18,276,,
"Pesca (184)",3,1,2,,,,,
"Explotación de minas y canteras (185)",2,2,,,,,,
"Industrias manufactureras (186)",50,5,14,27,2,2,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",285,24,2,228,8,23,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,1,1,,,,,
"Comercio al por mayor (191)",10,3,,4,2,1,,
"Comercio al por menor (192)",273,20,1,224,6,22,,
"Hoteles y restaurantes (193)",116,18,23,63,8,4,,
"Trans., almac. y comunicaciones (194)",5,1,1,3,,,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",11,8,2,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",19,17,2,,,,,
"Enseñanza (198)",98,88,,9,1,,,
"Servicios sociales y de salud (199)",32,30,,2,,,,
"Otras activ. serv.comun.soc y personales (200)",26,8,3,13,1,1,,
"Hogares privados con servicio doméstico (201)",110,,,,,,110,
"Actividad economica no especificada (203)",79,4,23,33,4,15,,
