"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",19175,8870,10305,18076,8374,9702,1099,496,603
"30 años (040)",4868,2258,2610,4574,2122,2452,294,136,158
"31 años (041)",3187,1456,1731,3018,1386,1632,169,70,99
"32 años (042)",3888,1816,2072,3671,1716,1955,217,100,117
"33 años (043)",3856,1772,2084,3640,1682,1958,216,90,126
"34 años (044)",3376,1568,1808,3173,1468,1705,203,100,103
"De 35 a 39 años (045)",17001,7957,9044,15968,7503,8465,1033,454,579
"35 años (046)",3980,1874,2106,3735,1773,1962,245,101,144
"36 años (047)",3163,1445,1718,2965,1361,1604,198,84,114
"37 años (048)",3616,1701,1915,3393,1598,1795,223,103,120
"38 años (049)",3293,1551,1742,3093,1467,1626,200,84,116
"39 años (050)",2949,1386,1563,2782,1304,1478,167,82,85
"De 40 a 44 años (051)",14207,6839,7368,13173,6357,6816,1034,482,552
"40 años (052)",3793,1741,2052,3482,1597,1885,311,144,167
"41 años (053)",2265,1136,1129,2125,1079,1046,140,57,83
"42 años (054)",3133,1548,1585,2905,1441,1464,228,107,121
"43 años (055)",2631,1266,1365,2455,1178,1277,176,88,88
"44 años (056)",2385,1148,1237,2206,1062,1144,179,86,93
"De 45 a 49 años (057)",11471,5498,5973,10553,5116,5437,918,382,536
"45 años (058)",2770,1311,1459,2538,1208,1330,232,103,129
"46 años (059)",2054,973,1081,1900,913,987,154,60,94
"47 años (060)",2537,1271,1266,2362,1197,1165,175,74,101
"48 años (061)",2291,1092,1199,2089,1015,1074,202,77,125
"49 años (062)",1819,851,968,1664,783,881,155,68,87
"De 50 a 54 años (063)",8587,4266,4321,7726,3883,3843,861,383,478
"50 años (064)",2117,1030,1087,1920,944,976,197,86,111
"51 años (065)",1378,704,674,1242,645,597,136,59,77
"52 años (066)",1974,988,986,1771,896,875,203,92,111
"53 años (067)",1618,794,824,1447,710,737,171,84,87
"54 años (068)",1500,750,750,1346,688,658,154,62,92
"De 55 a 59 años (069)",6386,3228,3158,5583,2855,2728,803,373,430
"55 años (070)",1556,786,770,1382,697,685,174,89,85
"56 años (071)",1381,708,673,1204,620,584,177,88,89
"57 años (072)",1354,671,683,1181,596,585,173,75,98
"58 años (073)",1217,591,626,1053,522,531,164,69,95
"59 años (074)",878,472,406,763,420,343,115,52,63
"De 60 a 64 años (075)",4685,2376,2309,3889,2006,1883,796,370,426
"60 años (076)",1497,782,715,1257,663,594,240,119,121
"61 años (077)",703,353,350,578,299,279,125,54,71
"62 años (078)",932,471,461,776,397,379,156,74,82
"63 años (079)",828,418,410,687,354,333,141,64,77
"64 años (080)",725,352,373,591,293,298,134,59,75
"De 65 y más años (081)",9263,4342,4921,7089,3356,3733,2174,986,1188
"65 años (082)",955,455,500,778,373,405,177,82,95
"66 años (083)",515,249,266,421,207,214,94,42,52
"67 años (084)",664,330,334,544,273,271,120,57,63
"68 años (085)",565,281,284,457,233,224,108,48,60
"69 años (086)",407,192,215,327,158,169,80,34,46
"70 años (087)",790,349,441,576,266,310,214,83,131
"71 años (088)",317,146,171,235,107,128,82,39,43
"72 años (089)",537,257,280,408,197,211,129,60,69
"73 años (090)",448,222,226,354,172,182,94,50,44
"74 años (091)",373,187,186,279,150,129,94,37,57
"75 años (092)",542,239,303,396,175,221,146,64,82
"76 años (093)",327,160,167,245,118,127,82,42,40
"77 años (094)",342,169,173,252,119,133,90,50,40
"78 años (095)",406,195,211,276,134,142,130,61,69
"79 años (096)",220,104,116,169,73,96,51,31,20
"80 años (097)",422,162,260,300,115,185,122,47,75
"81 años (098)",141,65,76,108,46,62,33,19,14
"82 años (099)",182,94,88,137,75,62,45,19,26
"83 años (100)",123,50,73,93,41,52,30,9,21
"84 años (101)",134,57,77,106,47,59,28,10,18
"85 años (102)",188,69,119,133,50,83,55,19,36
"86 años (103)",104,53,51,83,44,39,21,9,12
"87 años (104)",99,45,54,79,32,47,20,13,7
"88 años (105)",68,37,31,49,24,25,19,13,6
"89 años (106)",65,38,27,53,32,21,12,6,6
"90 años (107)",101,46,55,73,35,38,28,11,17
"91 años (108)",24,12,12,16,7,9,8,5,3
"92 años (109)",25,8,17,15,6,9,10,2,8
"93 años (110)",26,13,13,20,11,9,6,2,4
"94 años (111)",10,2,8,8,1,7,2,1,1
"95 años (112)",33,13,20,26,9,17,7,4,3
"96 años (113)",11,5,6,8,3,5,3,2,1
"97 años (114)",8,5,3,8,5,3,,,
"98 y más años (115)",91,33,58,57,18,39,34,15,19
