"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (171)",14,,6,4,1,,,,,3,,
"Otras activ. serv.comun.soc y personales (172)",48,,3,6,1,1,,,2,35,,
"Hogares privados con servicio doméstico (173)",15,,,,,,,,,15,,
"Actividad economica no especificada (175)",86,,,,1,,,,,1,,84
"Mujeres (176)",2271,2,104,49,30,203,409,224,15,1180,,55
"Agric., ganadería, caza y silvicultura (177)",1412,1,,5,1,1,409,1,,994,,
"Explotación de minas y canteras (179)",4,,1,,,,,1,,2,,
"Industrias manufactureras (180)",281,,1,11,4,3,,221,12,29,,
"Construcción (182)",1,,1,,,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",181,,2,7,3,129,,,,40,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,1,,1,,,,,,
"Comercio al por mayor (185)",16,,,2,,11,,,,3,,
"Comercio al por menor (186)",163,,2,4,3,117,,,,37,,
"Hoteles y restaurantes (187)",70,,,2,,54,,,,14,,
"Trans., almac. y comunicaciones (188)",5,,,,1,,,,3,1,,
"Activid.inmobil., empres. y alquileres (190)",24,,7,7,5,2,,1,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",22,1,,,13,,,,,8,,
"Enseñanza (192)",87,,84,,2,,,,,1,,
"Servicios sociales y de salud (193)",26,,8,15,,1,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",24,,,2,1,11,,,,10,,
"Hogares privados con servicio doméstico (195)",77,,,,,,,,,77,,
"Actividad economica no especificada (197)",57,,,,,2,,,,,,55
