"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (126)",8014,17,163,441,558,4040,,13,2,2780,,,
"Trans., almac. y comunicaciones (127)",3577,18,232,797,681,820,,14,233,782,,,
"Intermediación financiera (128)",611,8,85,137,352,7,,2,,20,,,
"Activid.inmobil., empres. y alquileres (129)",4148,10,2026,1006,766,34,,16,14,276,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",2053,22,546,208,865,47,,4,15,187,159,,
"Enseñanza (131)",7801,83,7339,80,247,,,1,2,49,,,
"Servicios sociales y de salud (132)",3385,,1751,1159,218,104,,20,,133,,,
"Otras activ. serv.comun.soc y personales (133)",2843,5,386,467,314,512,,11,88,1060,,,
"Hogares privados con servicio doméstico (134)",4361,,,18,,8,,,,4335,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",2547,2,113,125,684,,,,,39,,1584,
"Desocupado (137)",2605,,,,,,,,,,,,2605
,,,,,,,,,,,,,
"RURAL (138)",5451,5,93,86,72,532,1843,382,748,1449,13,107,121
"Agric., ganadería, caza y silvicultura (139)",2538,,,1,1,,1843,,1,692,,,
"Explotación de minas y canteras (141)",47,,,,2,,,4,1,40,,,
"Industrias manufactureras (142)",372,,2,1,2,,,289,70,8,,,
"Suministro de electricidad, gas y agua (143)",9,,,1,,,,5,,3,,,
"Construcción (144)",592,,3,9,2,,,12,417,149,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",644,,1,7,8,374,,70,2,182,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",80,,,2,1,17,,54,2,4,,,
"Comercio al por mayor (147)",24,,,1,2,16,,,,5,,,
"Comercio al por menor (148)",540,,1,4,5,341,,16,,173,,,
"Hoteles y restaurantes (149)",260,,1,9,11,111,,,,128,,,
"Trans., almac. y comunicaciones (150)",343,,,7,6,20,,1,225,84,,,
"Intermediación financiera (151)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",95,,21,25,10,15,,,5,19,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",81,3,4,3,14,,,,13,31,13,,
"Enseñanza (154)",56,1,47,1,6,,,,,1,,,
"Servicios sociales y de salud (155)",28,,3,14,1,4,,1,1,4,,,
"Otras activ. serv.comun.soc y personales (156)",77,1,10,8,2,7,,,12,37,,,
"Hogares privados con servicio doméstico (157)",71,,,,,1,,,1,69,,,
"Actividad economica no especificada (159)",115,,1,,6,,,,,1,,107,
"Desocupado (160)",121,,,,,,,,,,,,121
"Hombres (161)",3865,3,49,56,31,185,1577,290,715,798,12,58,91
"Agric., ganadería, caza y silvicultura (162)",1960,,,1,,,1577,,1,381,,,
"Explotación de minas y canteras (164)",47,,,,2,,,4,1,40,,,
"Industrias manufactureras (165)",253,,2,1,1,,,202,39,8,,,
"Suministro de electricidad, gas y agua (166)",9,,,1,,,,5,,3,,,
"Construcción (167)",586,,2,9,1,,,12,415,147,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",244,,1,3,4,116,,66,2,52,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",71,,,1,1,13,,50,2,4,,,
"Comercio al por mayor (170)",15,,,1,1,8,,,,5,,,
"Comercio al por menor (171)",158,,1,1,2,95,,16,,43,,,
"Hoteles y restaurantes (172)",57,,,5,1,34,,,,17,,,
"Trans., almac. y comunicaciones (173)",324,,,3,4,16,,1,225,75,,,
"Intermediación financiera (174)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",69,,13,18,3,14,,,5,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",66,1,2,2,6,,,,13,30,12,,
"Enseñanza (177)",30,1,21,1,6,,,,,1,,,
"Servicios sociales y de salud (178)",9,,,6,,1,,,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",51,1,8,6,1,4,,,12,19,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,,,1,6,,,
"Actividad economica no especificada (182)",61,,,,2,,,,,1,,58,
"Desocupado (183)",91,,,,,,,,,,,,91
"Mujeres (184)",1586,2,44,30,41,347,266,92,33,651,1,49,30
"Agric., ganadería, caza y silvicultura (185)",578,,,,1,,266,,,311,,,
"Industrias manufactureras (188)",119,,,,1,,,87,31,,,,
"Construcción (190)",6,,1,,1,,,,2,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",400,,,4,4,258,,4,,130,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,,,1,,4,,4,,,,,
"Comercio al por mayor (193)",9,,,,1,8,,,,,,,
"Comercio al por menor (194)",382,,,3,3,246,,,,130,,,
"Hoteles y restaurantes (195)",203,,1,4,10,77,,,,111,,,
"Trans., almac. y comunicaciones (196)",19,,,4,2,4,,,,9,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",26,,8,7,7,1,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",15,2,2,1,8,,,,,1,1,,
"Enseñanza (200)",26,,26,,,,,,,,,,
"Servicios sociales y de salud (201)",19,,3,8,1,3,,1,,3,,,
"Otras activ. serv.comun.soc y personales (202)",26,,2,2,1,3,,,,18,,,
"Hogares privados con servicio doméstico (203)",64,,,,,1,,,,63,,,
"Actividad economica no especificada (205)",54,,1,,4,,,,,,,49,
"Desocupado (206)",30,,,,,,,,,,,,30
